C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Región de Murcia,Murcia,Chalet,barrio Rincon de Beniscornia,53,4,385000
Región de Murcia,Murcia,Piso,Avenida de Murcia,60,1,46000
Región de Murcia,Murcia,Piso,barrio Vista Alegre,150,4,298000
Región de Murcia,Murcia,Piso,barrio San Lorenzo,120,3,160000
Región de Murcia,Murcia,Chalet,barrio Vista Alegre,60,4,426000
Región de Murcia,Murcia,Piso,barrio La Fama,122,4,218000
Región de Murcia,Murcia,Piso,barrio El Esparragal,91,3,105000
Región de Murcia,Murcia,Chalet,barrio Los Dolores,600,4,260000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,145,4,457000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,4,3,370000
Región de Murcia,Murcia,Chalet,barrio Santo Angel,175,5,1000000
Región de Murcia,Murcia,Piso,barrio Santo Angel,94,3,95000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,138,4,294000
Región de Murcia,Murcia,Piso,barrio Puente Tocinos,14,3,158000
Región de Murcia,Murcia,Casa Rural,barrio Cobatillas,160,5,110000
Región de Murcia,Murcia,Piso,Avenida Ciudad de Almeria 38,147,4,95500
Región de Murcia,Murcia,Piso,barrio Algezares,82,3,125000
Región de Murcia,Murcia,Piso,barrio Zona Juan de Borbon,150,3,367000
Región de Murcia,Murcia,Piso,Avenida Embajador Inocencio Arias 6,68,2,250000
Región de Murcia,Murcia,Piso,Avenida Ciudad de Almeria 71,145,4,79900
Región de Murcia,Murcia,Piso,barrio Santa Maria de Gracia,90,3,95000
Región de Murcia,Murcia,Duplex,Calle Doctor Tomas Pellicer Frutos,103,3,85300
Región de Murcia,Murcia,Piso,Calle Sagasta,133,4,105825
Región de Murcia,Murcia,Piso,barrio San Juan,130,4,385000
Región de Murcia,Murcia,Chalet,barrio La Arboleja,445,4,357000
Región de Murcia,Murcia,Chalet,barrio Cabezo de Torres,26,2,130300
Región de Murcia,Murcia,Chalet,barrio La Nora,800,3,700000
Región de Murcia,Murcia,Atico,Avenida Juan Carlos I 35,152,4,675000
Región de Murcia,Murcia,Piso,barrio Rincon de Beniscornia,103,3,160000
Región de Murcia,Murcia,Piso,barrio Vista Alegre,76,2,175000
Región de Murcia,Murcia,Chalet,barrio Los Ramos,700,3,185000
Región de Murcia,Murcia,Piso,barrio Puente Tocinos,108,3,125000
Región de Murcia,Murcia,Piso,Calle Ruiz Hidalgo,98,3,63900
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,80,2,105000
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,67,2,105000
Región de Murcia,Murcia,Piso,Calle Ruiz Hidalgo,85,3,63900
Región de Murcia,Murcia,Piso,barrio San Miguel,178,5,650000
Región de Murcia,Murcia,Chalet,Calle Jacobo Ruiz 7,243,6,805000
Región de Murcia,Murcia,Piso,barrio Puente Tocinos,80,3,125000
Región de Murcia,Murcia,Piso,barrio Vista Alegre,76,2,175000
Región de Murcia,Murcia,Chalet,barrio El Esparragal,90,5,460000
Región de Murcia,Murcia,Piso,barrio Cabezo de Torres,102,3,125000
Región de Murcia,Murcia,Piso,Calle Angel Romero Elorriaga,87,3,155000
Región de Murcia,Murcia,Piso,Calle Federico Garcia Lorca,96,3,122000
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,65,2,169950
Región de Murcia,Murcia,Chalet,Calle Vial 1 Mosa Trajectum,80,2,143000
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,190,2,224500
Región de Murcia,Murcia,Piso,Calle alcacil 32,73,2,91000
Región de Murcia,Murcia,Estudio,RM-F19 19,35,0,89000
Región de Murcia,Murcia,Piso,Calle Pintor Almela Costa,8,3,215000
Región de Murcia,Murcia,Piso,Calle Teniente Victor Castillo 1,89,3,79000
Región de Murcia,Murcia,Duplex,Calle Pintor Jose Almela 35,178,4,140000
Región de Murcia,Murcia,Chalet,Calle San Roque 3,120,3,95000
Región de Murcia,Murcia,Piso,barrio El Carmen,96,3,150000
Región de Murcia,Murcia,Piso,Calle Bando de la Huerta,130,3,398900
Región de Murcia,Murcia,Piso,Calle Pintor Velazquez 32,10,3,115000
Región de Murcia,Murcia,Chalet,Carril de la Ermita 62,150,5,189000
Región de Murcia,Murcia,Duplex,Barrio del Progreso s/n Carriotorrecaradoc,142,4,189990
Región de Murcia,Murcia,Chalet,Via de Murcia 30,147,4,590000
Región de Murcia,Murcia,Chalet,Calle Sierra del Taibilla 47,127,4,220000
Región de Murcia,Murcia,Piso,barrio El Carmen,90,3,119000
Región de Murcia,Murcia,Piso,Calle Alcacil,78,2,46000
Región de Murcia,Murcia,Piso,barrio El Carmen,92,3,148000
Región de Murcia,Murcia,Atico,Calle Doctor Jose Lopez Aleman 2,200,6,410000
Región de Murcia,Murcia,Piso,Calle Marte 1,109,3,130000
Región de Murcia,Murcia,Chalet,Mayor s/n SN,1200,3,495000
Región de Murcia,Murcia,Atico,Calle Floridablanca 18,145,4,550000
Región de Murcia,Murcia,Piso,barrio La Flota,101,3,155000
Región de Murcia,Murcia,Piso,Altaona golf And country village 7,62,2,150000
Región de Murcia,Murcia,Piso,Calle Ermita de los Remedios 4,3,3,160000
Región de Murcia,Murcia,Chalet,Avenida Murcia,283,3,210000
Región de Murcia,Murcia,Chalet,Camino de la Barca 5,150,3,120000
Región de Murcia,Murcia,Piso,Calle Alba 6,65,2,86995
Región de Murcia,Murcia,Duplex,UA1 Peri 101,145,4,410000
Región de Murcia,Murcia,Piso,barrio La Flota,112,3,155000
Región de Murcia,Murcia,Piso,barrio El Carmen,92,3,148000
Región de Murcia,Murcia,Piso,Carril Saavedra 2 b,25,3,121000
Región de Murcia,Murcia,Piso,Calle Alba 6,63,2,86995
Región de Murcia,Murcia,Piso,Calle del Pino 88,65,2,146000
Región de Murcia,Murcia,Chalet,Avenida Castillo de Monteagudo 4,95,3,345000
Región de Murcia,Murcia,Piso,barrio El Carmen,96,3,150000
Región de Murcia,Murcia,Piso,Calle Madre Elisea Oliver Molina 2,70,2,165900
Región de Murcia,Murcia,Piso,Centro de Algezares junto paraje natural La Fuensanta 1,97,3,80900
Región de Murcia,Murcia,Duplex,Barrio del Progreso s/n Carriotorrecaradoc,120,4,189990
Región de Murcia,Murcia,Chalet,Vereda de la Barca s/n,750,9,320000
Región de Murcia,Murcia,Piso,barrio El Carmen,95,3,149000
Región de Murcia,Murcia,Piso,barrio Cabezo de Torres,132,3,169900
Región de Murcia,Murcia,Chalet,Av reyes de Espana 1,183,5,195000
Región de Murcia,Murcia,Estudio,RM-F19 19,31,0,89000
Región de Murcia,Murcia,Chalet,Calle los Naranjos 1,133,4,725000
Región de Murcia,Murcia,Chalet,barrio El Raal,99,3,93000
Región de Murcia,Murcia,Chalet,barrio Sucina,80,3,175400
Región de Murcia,Murcia,Atico,Avenida Fabian Escribano 63,25,3,148500
Región de Murcia,Murcia,Chalet,Calle Calderon de la Barca 39,141,4,198000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,74,2,219900
Región de Murcia,Murcia,Chalet,Calle Poeta Miguel Hernandez 21,109,3,280000
Región de Murcia,Murcia,Piso,barrio Sucina,79,2,100000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,51,1,155000
Región de Murcia,Murcia,Chalet,Urbanizacion Teatinos 27,182,5,580000
Región de Murcia,Murcia,Casa Rural,Avenida de santa catalina 125 A,130,3,129900
Región de Murcia,Murcia,Piso,Calle San Agustin 9,142,4,110000
Región de Murcia,Murcia,Piso,barrio San Miguel,118,3,360000
Región de Murcia,Murcia,Chalet,Calle 1 UA1PU 191,105,3,158000
Región de Murcia,Murcia,Piso,Camino de San Jose 32,116,3,95000
Región de Murcia,Murcia,Piso,Paseo de Florencia 27,115,3,175000
Región de Murcia,Murcia,Casa Rural,Camino Torre de Abril 40,90,3,300000
Región de Murcia,Murcia,Chalet,barrio Churra,164,5,650000
Región de Murcia,Murcia,Piso,barrio Sucina,73,2,78500
Región de Murcia,Murcia,Chalet,Calle de la Plata 57,200,4,360000
Región de Murcia,Murcia,Atico,Calle Periodista Antonio Herrero 25,100,3,549000
Región de Murcia,Murcia,Chalet,Diseminado Vereda Lucas 24,150,3,350000
Región de Murcia,Murcia,Piso,barrio Vista Alegre,112,3,340000
Región de Murcia,Murcia,Piso,barrio Beniajan,111,3,123600
Región de Murcia,Murcia,Chalet,Avenida Patricio Valverde Espin s/n,150,4,485000
Región de Murcia,Murcia,Chalet,Urbanizacion Teatinos 27,166,5,580000
Región de Murcia,Murcia,Casa Rural,Camino Torre de Abril 40,90,3,300000
Región de Murcia,Murcia,Chalet,barrio Sucina,95,3,175400
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,74,2,219900
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,60,1,155000
Región de Murcia,Murcia,Chalet,barrio Torreaguera,101,3,219700
Región de Murcia,Murcia,Chalet,barrio Zona Juan de Borbon,109,3,350000
Región de Murcia,Murcia,Atico,Calle Periodista Antonio Herrero 25,80,3,549000
Región de Murcia,Murcia,Chalet,Calle de la Plata 57,200,4,360000
Región de Murcia,Murcia,Casa Rural,Calle Pinzones,196,3,124500
Región de Murcia,Murcia,,868355695,113,3,C Vereda de la Cueva
Región de Murcia,Murcia,Piso,barrio Zona Juan de Borbon,128,4,294000
Región de Murcia,Murcia,Piso,Calle Concepcion,88,3,73000
Región de Murcia,Murcia,Chalet,barrio Cabezo de Torres,520,4,374000
Región de Murcia,Murcia,Piso,barrio El Palmar,68,2,89000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,1000,5,1285000
Región de Murcia,Murcia,Chalet,barrio La Raya,125,3,149000
Región de Murcia,Murcia,Piso,barrio El Palmar,115,3,99000
Región de Murcia,Murcia,Chalet,barrio Nonduermas,140,5,149000
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,210,2,199500
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,77,2,115000
Región de Murcia,Murcia,Chalet,barrio Sucina,106,3,299000
Región de Murcia,Murcia,Casa Rural,barrio Era Alta,200,3,120000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,296,7,390000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,144,4,399000
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,95,3,118000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,8,3,325000
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,95,2,140000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,450,3,269900
Región de Murcia,Murcia,Chalet,barrio Era Alta,100,4,150000
Región de Murcia,Murcia,Chalet,barrio Banos y Mendigo,70,2,225000
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,190,2,195000
Región de Murcia,Murcia,Piso,barrio Banos y Mendigo,72,2,110000
Región de Murcia,Murcia,Piso,Calle Embajador Inocencio Arias 17,80,3,288000
Región de Murcia,Murcia,Piso,Plaza de Santa Isabel,146,4,695000
Región de Murcia,Murcia,Piso,barrio Espinardo,74,2,147900
Región de Murcia,Murcia,Piso,barrio Aljucer,127,4,61000
Región de Murcia,Murcia,Chalet,barrio El Palmar,700,5,258000
Región de Murcia,Murcia,Piso,Avenida Juan Carlos Primero 14,97,3,265000
Región de Murcia,Murcia,Piso,barrio Espinardo,68,2,167000
Región de Murcia,Murcia,Chalet,barrio Los Ramos,132,4,55000
Región de Murcia,Murcia,Piso,barrio Aljucer,154,4,61000
Región de Murcia,Murcia,Atico,barrio Los Ramos,89,3,89500
Región de Murcia,Murcia,Casa Rural,barrio Garres y Lages,200,3,49000
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,106,2,109000
Región de Murcia,Murcia,Piso,barrio La Alberca,94,3,133000
Región de Murcia,Murcia,Casa Rural,barrio Javali Viejo,90,3,85000
Región de Murcia,Murcia,Piso,barrio Santiago el Mayor,110,2,115000
Región de Murcia,Murcia,Piso,barrio La Purisima-Barriomar,86,2,120000
Región de Murcia,Murcia,Piso,barrio Beniajan,92,3,74000
Región de Murcia,Murcia,Casa Rural,barrio Zeneta,170,5,70000
Región de Murcia,Murcia,Piso,barrio Espinardo,95,2,110000
Región de Murcia,Murcia,Piso,barrio El Ranero-San Basilio,78,2,160000
Región de Murcia,Murcia,Piso,barrio Puente Tocinos,135,4,165000
Región de Murcia,Murcia,Casa Rural,barrio La Arboleja,112,3,129000
Región de Murcia,Murcia,Casa Rural,barrio Espinardo,130,3,90000
Región de Murcia,Murcia,Piso,barrio La Raya,105,3,65000
Región de Murcia,Murcia,Casa Rural,barrio Alquerias,147,4,145000
Región de Murcia,Murcia,Piso,barrio Puente Tocinos,95,3,74000
Región de Murcia,Murcia,Piso,barrio Infante Juan Manuel,95,3,80000
Región de Murcia,Murcia,Piso,barrio Javali Nuevo,25,3,93000
Región de Murcia,Murcia,Piso,barrio Javali Nuevo,130,4,87000
Región de Murcia,Murcia,Piso,barrio El Carmen,110,3,129000
Región de Murcia,Murcia,Chalet,barrio Sangonera la Verde,1100,5,370000
Región de Murcia,Murcia,Casa Rural,barrio Sangonera la Seca,119,3,230000
Región de Murcia,Murcia,Piso,barrio Zeneta,120,4,307000
Región de Murcia,Murcia,Piso,Calle Carmen 10,97,3,104000
Región de Murcia,Murcia,Piso,barrio Santo Angel,120,3,320000
Región de Murcia,Murcia,Piso,barrio Espinardo,110,3,120000
Región de Murcia,Murcia,Piso,Avenida General Primo de Rivera,123,4,300000
Región de Murcia,Murcia,Piso,barrio Beniajan,110,3,84000
Región de Murcia,Murcia,Chalet,barrio Sangonera la Seca,20,1,35000
Región de Murcia,Murcia,Atico,barrio La Alberca,10,2,151900
Región de Murcia,Murcia,Piso,barrio Santa Catalina-San Bartolome,132,4,368300
Región de Murcia,Murcia,Piso,mayor,115,3,98500
Región de Murcia,Murcia,Chalet,barrio Aljucer,89,3,146000
Región de Murcia,Murcia,Piso,Calle de la cruz 16,78,2,68000
Región de Murcia,Murcia,Piso,Ronda de Levante 15,116,4,280000
Región de Murcia,Murcia,Piso,barrio Santa Catalina-San Bartolome,108,3,365000
Región de Murcia,Murcia,Piso,Calle Azahar,62,2,73800
Región de Murcia,Murcia,Chalet,barrio Canadas de San Pedro,84,3,109000
Región de Murcia,Murcia,Piso,barrio Sucina,60,2,55300
Región de Murcia,Murcia,Piso,barrio San Miguel,62,2,259000
Región de Murcia,Murcia,Piso,barrio El Carmen,40,1,85000
Región de Murcia,Murcia,Piso,Calle Azahar,98,3,80300
Región de Murcia,Murcia,Piso,barrio Santa Catalina-San Bartolome,95,3,365000
Región de Murcia,Murcia,Piso,barrio El Ranero-San Basilio,68,2,175000
Región de Murcia,Murcia,Chalet,Calle Mayor 111 a,325,4,169000
Región de Murcia,Murcia,Piso,barrio San Miguel,150,4,360000
Región de Murcia,Murcia,Piso,barrio Santa Catalina-San Bartolome,99,3,165000
Región de Murcia,Murcia,Chalet,barrio Los Dolores,101,3,65000
Región de Murcia,Murcia,Casa Rural,barrio Rincon de Seca,70,2,125000
Región de Murcia,Murcia,Chalet,barrio Espinardo,142,2,110000
Región de Murcia,Murcia,Piso,CL POETA JESUS PEREZ 5,107,2,150000
Región de Murcia,Murcia,Piso,barrio Cobatillas,60,1,82000
Región de Murcia,Murcia,Piso,barrio Espinardo,0,3,56000
Región de Murcia,Murcia,Piso,barrio Sucina,7642,2,54000
Región de Murcia,Murcia,Piso,Calle Pico del Morron,70,3,140000
Región de Murcia,Murcia,Duplex,C/Catedratico Jose Meseguer Penalver 22,150,4,350000
Región de Murcia,Murcia,Estudio,Avenida de Juan Carlos 1 murcia,35,0,98000
Región de Murcia,Murcia,Piso,Calle Alcacil 54,63,2,74950
Región de Murcia,Murcia,Chalet,barrio Santo Angel,7000,4,275000
Región de Murcia,Murcia,Piso,barrio Santa Maria de Gracia,88,3,249900
Región de Murcia,Murcia,Chalet,barrio Cabezo de Torres,116,3,84000
Región de Murcia,Murcia,Casa Rural,barrio Llano de Brujas,3500,3,150000
Región de Murcia,Murcia,Chalet,barrio Puente Tocinos,113,3,67500
Región de Murcia,Murcia,Piso,barrio Beniajan,120,3,39000
Región de Murcia,Murcia,Chalet,barrio Los Dolores,1300,5,895000
Región de Murcia,Murcia,Piso,barrio El Raal,119,3,95000
Región de Murcia,Murcia,Chalet,RM-302 32,134,3,95000
Región de Murcia,Murcia,Piso,barrio Alquerias,79,2,69000
Región de Murcia,Murcia,Piso,Avenida de Alicante 20,96,3,99000
Región de Murcia,Murcia,Piso,Calle Casas de Jesus Coll,114,3,27550
Región de Murcia,Murcia,Duplex,barrio El Ranero-San Basilio,104,3,246000
Región de Murcia,Murcia,Casa Rural,barrio Los Dolores,112,3,83000
Región de Murcia,Murcia,Piso,barrio Sucina,58,2,54000
Región de Murcia,Murcia,Chalet,Gea y Truyol 26 Parcela,11000,4,320000
Región de Murcia,Murcia,Chalet,Calle Mayor 50,1100,5,675000
Región de Murcia,Murcia,Piso,Paseo Misionero Luis Fontes Servet s/n,82,3,390000
Región de Murcia,Murcia,Piso,Avenida Ciudad de Almeria 136,89,3,123000
Región de Murcia,Murcia,Piso,Paseo Misionero Luis Fontes Servet s/n,111,3,390000
Región de Murcia,Murcia,Casa Rural,Paraje de los bastidas 1,128,4,400000
Región de Murcia,Murcia,Piso,Calle Andres Sobejano 7,10,2,135000
Región de Murcia,Murcia,Piso,Calle Cruz 32 -34,90,3,60000
Región de Murcia,Murcia,Piso,Calle Amatista 14,78,2,150000
Región de Murcia,Murcia,Piso,Calle Pintor Munoz Barberan 3,5,3,135000
Región de Murcia,Murcia,Chalet,Calle Mayor 50,1100,5,675000
Región de Murcia,Murcia,Chalet,Avenida Doctor Fleming 21,135,4,199000
Región de Murcia,Murcia,Chalet,Calle Escobar Vial 11 6 V,110,2,139500
Región de Murcia,Murcia,Duplex,Calle Jazmin 11,40,4,240000
Región de Murcia,Murcia,Duplex,Calle Infanta Cristina 18,149,4,214000
Región de Murcia,Murcia,Piso,barrio El Carmen,70,2,117000
Región de Murcia,Murcia,Piso,Calle Alamos,7131,1,37000
Región de Murcia,Murcia,Piso,Calle Bravo Murillo 7,120,4,190000
Región de Murcia,Murcia,Chalet,Gea y Truyol 26 Parcela,11000,4,320000
Región de Murcia,Murcia,Piso,Calle Donantes de Sangre 2,112,3,260000
Región de Murcia,Murcia,Piso,Avenida Ciudad de Almeria 136,84,3,123000
Región de Murcia,Murcia,Piso,Plaza de Salamanca s/n,70,2,89600
Región de Murcia,Murcia,Piso,Carretera Fuensanta 15,30,2,145000
Región de Murcia,Murcia,Atico,Avenida Juan Carlos I 120,116,3,115000
Región de Murcia,Murcia,Piso,Plaza de la Opinion 4,115,3,120000
Región de Murcia,Murcia,Chalet,Carril Torre Salinas 257,268,5,99000
Región de Murcia,Murcia,Piso,barrio Torreaguera,158,4,166900
Región de Murcia,Murcia,Chalet,Calle Sierra de Columbares s/n,243,6,220000
Región de Murcia,Murcia,Piso,barrio La Alberca,63,2,149000
Región de Murcia,Murcia,Piso,Plaza Preciosa,53,1,185000
Región de Murcia,Murcia,Piso,Calle Palmeral 1,81,3,78000
Región de Murcia,Murcia,Piso,barrio Corvera,78,2,90300
Región de Murcia,Murcia,Piso,Calle Peligros,108,3,278000
Región de Murcia,Murcia,Piso,barrio Beniajan,116,3,97600
Región de Murcia,Murcia,Piso,barrio Puebla de Soto,100,2,47000
Región de Murcia,Murcia,Chalet,barrio Javali Nuevo,89,3,69400
Región de Murcia,Murcia,Casa Rural,barrio Puente Tocinos,100,3,76000
Región de Murcia,Murcia,Piso,Calle Sargento Angel Tornel 5,105,3,210000
Región de Murcia,Murcia,Piso,Plaza Democracia 280,106,3,130000
Región de Murcia,Murcia,Duplex,barrio La Purisima-Barriomar,92,3,26400
Región de Murcia,Murcia,Piso,Calle alvarez quintero 1,57,1,98800
Región de Murcia,Murcia,Piso,Calle de la Gloria,60,2,107300
Región de Murcia,Murcia,Piso,Calle San Gines 1,80,2,55000
Región de Murcia,Murcia,Piso,Calle Sierra del Espartal 5,124,4,255000
Región de Murcia,Murcia,Piso,Calle San Gines 1,78,2,55000
Región de Murcia,Murcia,Piso,Calle Balsas 10,159,4,300000
Región de Murcia,Murcia,Piso,barrio Puente Tocinos,107,3,82800
Región de Murcia,Murcia,Piso,Calle Cronista Diego Rodriguez de Almela 8  N,25,6,280000
Región de Murcia,Murcia,Casa Rural,barrio Puente Tocinos,96,3,76000
Región de Murcia,Murcia,Chalet,barrio Javali Nuevo,102,3,69400
Región de Murcia,Murcia,Piso,barrio Los Ramos,104,3,80100
Región de Murcia,Murcia,Piso,Calle Sierra del Espartal 5,124,4,255000
Región de Murcia,Murcia,Piso,Plaza de la Opinion 4,88,3,120000
Región de Murcia,Murcia,Chalet,Calle Jose Lujan 38,107,3,150000
Región de Murcia,Murcia,Piso,barrio San Benito-Progreso,91,3,153000
Región de Murcia,Murcia,Piso,barrio Zona Juan de Borbon,20,4,342581
Región de Murcia,Murcia,Piso,barrio San Juan,112,3,180000
Región de Murcia,Murcia,Piso,barrio San Nicolas,170,4,475000
Región de Murcia,Murcia,Piso,barrio Churra,54,1,89900
Región de Murcia,Murcia,Chalet,Calle Juventud 1,104,3,86900
Región de Murcia,Murcia,Chalet,Calle San Andres 9,136,5,159000
Región de Murcia,Murcia,Piso,Calle Mariano Padilla 15,65,2,240000
Región de Murcia,Murcia,Chalet,Calle Lagrimas 7,101,3,219950
Región de Murcia,Murcia,Piso,amistad 33,83,3,128000
Región de Murcia,Murcia,Duplex,Avenida de la Marina Espanola 15,192,5,435000
Región de Murcia,Murcia,Piso,Calle Via 4,95,3,120000
Región de Murcia,Murcia,Piso,Calle Isabel la Catolica,99,3,137300
Región de Murcia,Murcia,Chalet,Calle San Nicolas 11,126,4,115000
Región de Murcia,Murcia,Chalet,Calle Baquerin,76,2,46265
Región de Murcia,Murcia,Piso,Calle Calderas del Gas 1,60,1,98000
Región de Murcia,Murcia,Piso,Calle Calvario 76,60,2,110000
Región de Murcia,Murcia,Chalet,La siembra 134,137,4,250000
Región de Murcia,Murcia,Chalet,Calle Pablo Iglesias 5,40,4,240000
Región de Murcia,Murcia,Chalet,El Esparragal s/n,110,3,255000
Región de Murcia,Murcia,Casa Rural,Valle del Sol carril 17 23,112,3,300000
Región de Murcia,Murcia,Chalet,Calle el pedrusco 1,198,5,400000
Región de Murcia,Murcia,Chalet,Rancho Belen 36,133,4,195000
Región de Murcia,Murcia,Chalet,retama 80,137,4,230000
Región de Murcia,Murcia,Piso,Calle alfonso X el sabio 27,89,3,90000
Región de Murcia,Murcia,Piso,Avenida de la Constitucion 4,124,4,360000
Región de Murcia,Murcia,Piso,Calle Ceuta 16,100,3,209000
Región de Murcia,Murcia,Piso,RM-F19 19 RMFSucinaMurcia,67,2,110000
Región de Murcia,Murcia,Piso,Calle Norte 5,80,3,180000
Región de Murcia,Murcia,Casa Rural,Calle Nueva Condomina B 18 G,76,2,63000
Región de Murcia,Murcia,Piso,Calle Rosario,133,4,81700
Región de Murcia,Murcia,Piso,barrio Vista Alegre,99,3,350000
Región de Murcia,Murcia,Piso,Calle Floridablanca 41,122,4,250000
Región de Murcia,Murcia,Chalet,Avenida Huerto San Blas 26,127,4,199000
Región de Murcia,Murcia,Piso,Paseo Marques de Corvera 39,15,1,70900
Región de Murcia,Murcia,Piso,Calle Santa Rosa 4,100,3,72000
Región de Murcia,Murcia,Piso,Calle Parroco Salvador Perez 3,90,3,181000
Región de Murcia,Murcia,Casa Rural,Calle Nueva Condomina B 18 G,73,2,63000
Región de Murcia,Murcia,Piso,barrio San Benito-Patino,8087,3,89000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,140,4,340000
Región de Murcia,Murcia,Chalet,Calle Mayor 181,118,3,195000
Región de Murcia,Murcia,Piso,Calle Paloma 4,109,3,150000
Región de Murcia,Murcia,Piso,barrio Zona Juan Carlos I,85,3,285000
Región de Murcia,Murcia,Duplex,barrio El Esparragal,86,3,230000
Región de Murcia,Murcia,Piso,Calle Carceles y Gutierrez 2,131,4,145000
Región de Murcia,Murcia,Chalet,Camino de Salabosque 24,200,8,480000
Región de Murcia,Murcia,Chalet,Avenida de la constitucion 73,189,5,79000
Región de Murcia,Murcia,Piso,Calle goya 6,96,3,150000
Región de Murcia,Murcia,Chalet,n 8,178,5,160000
Región de Murcia,Murcia,Chalet,Calle Frutos Baeza 5,74,2,80000
Región de Murcia,Murcia,Piso,Calle Floridablanca 33,49,1,109000
Región de Murcia,Murcia,Piso,barrio El Esparragal,66,2,99000
Región de Murcia,Murcia,Piso,Calle Torre de Romo,102,3,53320
Región de Murcia,Murcia,Piso,Calle de la Fe 45,109,3,109900
Región de Murcia,Murcia,Atico,barrio Zona Juan de Borbon,109,3,385000
Región de Murcia,Murcia,Atico,Calle Jacobo de las Leyes 14,134,4,589000
Región de Murcia,Murcia,Chalet,Calle San Antonio 18,72,2,195000
Región de Murcia,Murcia,Casa Rural,Calle Retama 35,153,4,198000
Región de Murcia,Murcia,Casa Rural,Calle Torre de los Cordobas 1,42,1,45000
Región de Murcia,Murcia,Piso,Calle Velarde 21,116,3,190000
Región de Murcia,Murcia,Chalet,Calle Tomas 16,145,4,100000
Región de Murcia,Murcia,Piso,Calle Olivo 40,90,3,122500
Región de Murcia,Murcia,Piso,Calle Zaraichico 2,155,4,139000
Región de Murcia,Murcia,Chalet,Calle Pedaneo 14,166,5,199000
Región de Murcia,Murcia,Piso,barrio El Palmar,260,3,290000
Región de Murcia,Murcia,Chalet,barrio Sangonera la Seca,80,3,300000
Región de Murcia,Murcia,Piso,MAR EGEO 56,80,2,120000
Región de Murcia,Murcia,Casa Rural,Camino de la ermita,90,3,160000
Región de Murcia,Murcia,Piso,Avenida Constitucion,80,2,57000
Región de Murcia,Murcia,Piso,barrio Cabezo de Torres,117,3,135000
Región de Murcia,Murcia,Piso,barrio Garres y Lages,66,2,84000
Región de Murcia,Murcia,Piso,barrio Algezares,111,3,149000
Región de Murcia,Murcia,Piso,barrio Cabezo de Torres,101,3,135000
Región de Murcia,Murcia,Chalet,barrio Los Ramos,71200,8,300000
Región de Murcia,Murcia,Piso,Avenida Constitucion,61,2,57000
Región de Murcia,Murcia,Piso,Calle Pintor el Greco 4,103,3,110000
Región de Murcia,Murcia,Piso,Calle San Rafael 5,102,3,290000
Región de Murcia,Murcia,Piso,barrio Espinardo,40,1,84000
Región de Murcia,Murcia,Atico,barrio La Alberca,85,2,129900
Región de Murcia,Murcia,Piso,barrio San Lorenzo,82,3,339000
Región de Murcia,Murcia,Piso,Calle Cura de barqueros 30,111,3,120000
Región de Murcia,Murcia,Piso,barrio Zarandona,115,3,110000
Región de Murcia,Murcia,Piso,barrio Lobosillo,275,2,53000
Región de Murcia,Murcia,Piso,Calle Corredera 17,140,4,80500
Región de Murcia,Murcia,Piso,barrio Zarandona,80,3,108000
Región de Murcia,Murcia,Casa Rural,barrio Zarandona,173,5,158000
Región de Murcia,Murcia,Piso,barrio San Benito-Progreso,110,3,110000
Región de Murcia,Murcia,Piso,barrio Beniajan,85,3,63500
Región de Murcia,Murcia,Piso,barrio Cabezo de Torres,151,4,130000
Región de Murcia,Murcia,Piso,barrio Cabezo de Torres,103,3,115000
Región de Murcia,Murcia,Piso,barrio Beniajan,95,3,65000
Región de Murcia,Murcia,Piso,barrio Garres y Lages,94,3,64500
Región de Murcia,Murcia,Casa Rural,barrio Puente Tocinos,166,5,125000
Región de Murcia,Murcia,Chalet,barrio Aljucer,103,3,157200
Región de Murcia,Murcia,Chalet,barrio Zona Juan de Borbon,130,4,475000
Región de Murcia,Murcia,Casa Rural,barrio Canadas de San Pedro,70,2,31000
