C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Albacete,Chalet,La Roda,105,3,85000
Castilla-La Mancha,Albacete,Chalet,La Roda,70,5,230000
Castilla-La Mancha,Albacete,Chalet,La Roda,86,3,69000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,155,4,182000
Castilla-La Mancha,Albacete,Piso,Franciscanos,120,2,249000
Castilla-La Mancha,Albacete,Piso,Fatima,199,5,125000
Castilla-La Mancha,Albacete,Piso,La Pajarita,88,3,142000
Castilla-La Mancha,Albacete,Chalet,Pedro Lamata - San Pedro Mortero,172,5,225000
Castilla-La Mancha,Albacete,Piso,Hospital,7,4,113000
Castilla-La Mancha,Albacete,Piso,Franciscanos,144,4,150000
Castilla-La Mancha,Albacete,Piso,Villacerrada - Centro,160,5,490000
Castilla-La Mancha,Albacete,Piso,Carretas - Huerta de Marzo,84,3,200000
Castilla-La Mancha,Albacete,Piso,Pedro Lamata - San Pedro Mortero,75,2,159000
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,1000,4,280000
Castilla-La Mancha,Albacete,Piso,Medicina,50,2,206000
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,2200,3,215000
Castilla-La Mancha,Albacete,Piso,El Pilar,124,4,118000
Castilla-La Mancha,Albacete,Piso,San Pablo,154,4,168000
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,1000,4,280000
Castilla-La Mancha,Albacete,Chalet,Barrios perifericos - Pedanias,2200,3,215000
Castilla-La Mancha,Albacete,Piso,El Pilar,125,4,118000
Castilla-La Mancha,Albacete,Atico,Canicas - Canal de Maria Cristina ,146,4,292000
Castilla-La Mancha,Albacete,Piso,El Pilar,137,4,220000
Castilla-La Mancha,Albacete,Piso,Medicina,50,2,206000
Castilla-La Mancha,Albacete,Piso,Calle Arquitecto Vandelvira 25,117,3,149000
Castilla-La Mancha,Albacete,Chalet,Calle Mayor,142,4,120000
Castilla-La Mancha,Albacete,Casa Rural,Yeste,154,4,65000
Castilla-La Mancha,Albacete,Chalet,Plaza SANTA CATALINA 18,176,5,75000
