Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,Casc Antic,225000,3,105
Piso,Semicentre,132000,2,78
Piso,REC DE MOLI,415000,3,107
Piso,Santa Clotilde,159000,1,55
Chalet,Canyelles,1590000,4,444
Chalet,Calle de Cadí,1450000,3,88
Chalet,Montgoda,1570000,5,823
Chalet,Calle Gavarres,895000,3,103
Chalet,CL de nuria,340000,3,117
Chalet,Comtat de Jaruco - Puigventós,689000,3,900
Chalet,Calle Enric Prat de la Riba,390000,4,138
Chalet,Urbanitzacions,360000,3,127
Chalet,Urbanitzacions,295000,4,122
Chalet,Urbanitzacions,286000,4,134
Chalet,Urbanitzacions,380000,6,215
Chalet,Calle Enric Prat de la Riba,390000,4,150
Piso,Fenals,318000,3,86
Chalet,Calle Mèxic,825000,4,122
Piso,FONDO s/n,215000,2,63
Chalet,Urbanitzacions,220000,3,638
Chalet,VINYA s/n,375000,3,141
Casa Rural,Montbarbat,613000,4,19000
Piso,MESTRE SAGRERA s/n,229000,3,115
Chalet,barrio Can Semi-Mas Nou-Mas Ros,2250000,5,196
Piso,Calle Església,210000,3,102
Chalet,Calle Antoni Xirau,215000,4,144
Chalet,Avenida del Mas Nou,690000,3,1900
Piso,Calle Pep Ventura,245000,3,106
Chalet,Centre,315000,4,5
Piso,av Mediterranea s/n,255000,2,73
Chalet,Residencial Park,116000,3,537
Chalet,Peralada,2950000,4,1127
Chalet,MONTSENY,690000,4,151
Chalet,Serra Brava,738000,4,1731
Estudio,Barri Vell,550000,0,32
Piso,barrio Port d'Aro,238000,2,72
Chalet,Empúries,820000,4,196
Chalet,Port Esportiu - Puig Rom - Canyelles,997850,9,400
Chalet,Urbanitzacions,385000,3,101
Piso,Barri Vell,725000,4,120
Piso,Els Pins,149000,1,52
Chalet,Requesens,890000,5,400
Chalet,Peralada,2800000,7,1818
Chalet,Peralada,2500000,5,423
Piso,Sant Pol - Volta de l'Ametller,650000,3,107
Chalet,barrio La Punxa-Bòbila Nova-Mas Mascort,340000,4,195
Chalet,Nord,360000,4,94
Chalet,Requesens,525000,4,375
Chalet,Canyelles,599000,7,278
Piso,Casc Antic,180000,4,138
Piso,barrio Fenals,349000,3,8
Chalet,Urbanitzacions,210000,5,40
Chalet,Roca Grossa,1250000,4,132
Chalet,Centre,440000,7,177
Chalet,Serra Brava,740000,5,42
Chalet,Cala Sant Francesc - Santa Cristina,398000,4,80
Chalet,Urbanitzacions,210000,5,40
Chalet,Centre,258000,3,150
Chalet,Urbanitzacions,195000,3,83
Piso,barrio Fenals,349000,3,8
Piso,Calle de la Mestra Numància,286000,3,96
Piso,Casc Antic,180000,4,128
Chalet,Cabanyes-Mas Ambrós-Mas Pallí,400000,7,262
Piso,Avenida de Rhode,295000,1,7
Chalet,Golf Costa Brava - Bufaganyes,645000,4,121
Chalet,Cabanyes-Mas Ambrós-Mas Pallí,950000,5,13
Chalet,Santa Cristina Poble,408000,4,133
Ático,CL MONTJOVI-MONTJUIC,397000,3,93
Chalet,Calle Josep Maria Gironella,220000,2,60
Piso,Calle Espronceda,80000,1,46
Chalet,Serra Brava,379000,4,124
Piso,Calle Nostra Senyora de Fanals,230000,3,70
Chalet,Cala Sant Francesc - Santa Cristina,450000,3,80
Chalet,Santa Cristina Poble,390000,4,177
Piso,Manuel de Falla,277000,2,74
Piso,Paseo Ridaura,295000,4,124
Chalet,Roca Grossa,690000,4,130
Chalet,Canyelles,479000,3,874
Chalet,Gavarres,1250000,5,417
Estudio,Muga - Gran Reserva - Badia,69900,0,41
Chalet,de les afores,2900000,6,236
Chalet,Golf Costa Brava - Bufaganyes,269000,2,110
Piso,Eixample,495000,3,97
Piso,Calle de la Jonquera 41,129000,3,85
Ático,barrio Cavall Bernat-Cala Rovira,448000,3,82
Chalet,Port Esportiu - Puig Rom - Canyelles,535000,3,105
Chalet,Comtat de Jaruco - Puigventós,2490000,5,500
Chalet,Calle Vidal i Barraquer,900000,4,145
Piso,Centre,245000,2,74
Piso,Centre,120000,2,62
Chalet,Cala Sant Francesc - Santa Cristina,895000,4,820
Casa Rural,Mas Altaba-El Molí,485000,5,180
Piso,Calle Eduasrd Toldra,215000,2,71
Casa Rural,Mas Altaba-El Molí,485000,5,180
Chalet,Paseo Marítim,380000,3,99
Chalet,Fenals,995000,5,300
,872450544,Corrons,2,67
Chalet,Urbanitzacions,598000,5,270
Chalet,barrio Port - Les Planasses,220000,2,8
Chalet,Residencial Park,170000,7,210
Piso,Avenida del Cavall Bernat,320000,3,120
Chalet,barrio Can Semi-Mas Nou-Mas Ros,950000,5,1295
Chalet,La Plantera,575000,3,299
Chalet,Cabanyes-Mas Ambrós-Mas Pallí,970000,4,157
Piso,Casc Antic,163000,3,85
Chalet,Calonge Poble,480000,4,152
Piso,barrio Riells,105990,2,67
Piso,Calle Nostra Senyora de Fanals,500000,3,87
Ático,Calle de Tarrús,660000,3,108
Piso,Narcís Macià i Domènech,190000,2,65
Chalet,Avenida de la Costa Brava,650000,3,296
Chalet,Calle Ter 44,210000,3,82
Piso,Calle Pau Vila,298000,4,12
Piso,VERBANIA,780000,3,101
Chalet,Roca Grossa,250000,4,151
Piso,Fenals,255000,3,89
Ático,Calle de les Hortes,860000,4,56
Piso,Calle Albert Cotó 4,128500,2,74
Piso,Calle Roma 15,150000,3,97
Chalet,Calle Selva,325000,3,400
Chalet,barrio Fenals,550000,4,260
Piso,Centre,228000,3,86
Piso,Centre,149900,3,71
Piso,Semicentre,155000,2,81
Piso,Avenida Jaume I 60,1100000,3,118
Piso,Casc Antic,147000,2,64
Piso,Calle Illa Negra,310000,2,76
Chalet,Calle de Palamós,895000,5,399
Piso,Carretera de Palamós,580000,3,109
Duplex,Olivera,310000,4,121
Piso,S'Agaró,1300000,4,123
Chalet,S'Agaró,4800000,8,383
Ático,Joaquin Mir,195000,1,47
Piso,Calle de París,350000,2,63
Piso,Calle Doctor Fleming 19,179000,2,67
Piso,queralbs 11,199000,2,10
Piso,Avenida Mediterrània 12,330000,2,80
Piso,Casc Antic,180000,3,95
Piso,Urbanitzacions,80000,2,72
Ático,Semicentre,289000,3,90
Piso,Fenals,175000,2,60
Chalet,barrio Can Semi-Mas Nou-Mas Ros,1600000,4,800
