C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Sevilla,Piso,Barrio Alto,10108,3,215000
Andalucia,Sevilla,Duplex,barrio Buhaira - Huerta del Rey,106,3,370000
Andalucia,Sevilla,Piso,barrio Luis Montoto - Santa Justa,8694,3,329500
Andalucia,Sevilla,Chalet,Espartinas Pueblo,99,3,199500
Andalucia,Sevilla,Piso,barrio Cruz Roja - Capuchinos,67,4,185000
Andalucia,Sevilla,Piso,Avenida de Palmas Altas,68,2,227000
Andalucia,Sevilla,Chalet,Carretera de Sevilla a Utrera,1636,4,330000
Andalucia,Sevilla,Piso,Avenida de Palmas Altas,152,4,285500
Andalucia,Sevilla,Piso,Vista Azul - Consolacion,70,2,95000
Andalucia,Sevilla,Piso,VIRGEN DE LUJAN,167,5,649000
Andalucia,Sevilla,Piso,manuel casana,163,5,360000
Andalucia,Sevilla,Chalet,Estacada del Cura s/n,320,4,460000
Andalucia,Sevilla,Piso,Calle Lictores,75,2,229000
Andalucia,Sevilla,Chalet,Calle Sierra Carbonera,50,3,165500
Andalucia,Sevilla,Piso,Calle Grupo Oscar Carvallo,151,4,390000
Andalucia,Sevilla,Chalet,Calle Juan Rodriguez Bermejo,362,8,715000
Andalucia,Sevilla,Piso,Ronda de Capuchinos,189,5,910000
Andalucia,Sevilla,Chalet,Camino de los Rojas,125,4,600000
Andalucia,Sevilla,Chalet,Urbanizacion Fuentequintillo 34,198,5,645000
Andalucia,Sevilla,Chalet,juan de pineda s/n,69,2,260000
Andalucia,Sevilla,Piso,Calle Antonio Machado 52,86,3,150000
Andalucia,Sevilla,Piso,Salado,130,3,430000
Andalucia,Sevilla,Piso,Calle Asuncion,105,3,295000
Andalucia,Sevilla,Chalet,Calle San Vicente,156,4,2500000
Andalucia,Sevilla,Piso,Calle Batalla de Lepanto 4,88,3,87500
Andalucia,Sevilla,Duplex,Calle Tentudia,99,3,440000
Andalucia,Sevilla,Piso,Calle Azafran 7,95,2,345000
Andalucia,Sevilla,Piso,Plaza Aviador Ruiz de Alda,219,6,697000
Andalucia,Sevilla,Chalet,Calle Ciaurriz,171,5,950000
Andalucia,Sevilla,Chalet,Calle Salto de Alvarado,235,6,1490000
Andalucia,Sevilla,Piso,Calle Ciudad de Cullera,100,3,110000
Andalucia,Sevilla,Piso,Calle Padre Mendez Casariego,100,3,210000
Andalucia,Sevilla,Chalet,Plaza del Museo,156,4,1679000
Andalucia,Sevilla,Chalet,barrio Feria,141,4,665000
Andalucia,Sevilla,Chalet,machuca s/n,184,4,220000
Andalucia,Sevilla,Piso,mar menor 3,80,3,123600
Andalucia,Sevilla,Chalet,El Zaudin - Club de Golf,277,7,1970000
Andalucia,Sevilla,Atico,barrio Encarnacion-Las Setas,45,4,450000
Andalucia,Sevilla,Piso,barrio El Juncal,88,3,295000
Andalucia,Sevilla,Piso,barrio Los Bermejales,88,3,278000
Andalucia,Sevilla,Atico,Sol 125,97,3,449000
Andalucia,Sevilla,Atico,Calle Mariano Benlliure 34,25,3,279500
Andalucia,Sevilla,Piso,Calle Virgen de la Antigua,150,4,485000
Andalucia,Sevilla,Piso,Calle Espinosa y Carcel,101,3,375000
Andalucia,Sevilla,Chalet,Hojiblanca 13,126,4,141750
Andalucia,Sevilla,Chalet,Calle Vado del Quema,79,2,119000
Andalucia,Sevilla,Piso,Calle Virgen de la Antigua,158,4,479000
Andalucia,Sevilla,Piso,Antonia Diaz,80,2,525000
Andalucia,Sevilla,Chalet,Avenida DE UTRERA,50,4,225000
Andalucia,Sevilla,Chalet,Calle Periodista Ramon Resa,408,4,1000000
Andalucia,Sevilla,Piso,Calle Juan Sebastian Elcano,87,3,475000
