Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Piso,Calle Calle Ramiro El Monje  22,169500,2,70,Huesca,Aragón
Piso,Sierra de guara 4,178300,4,158,Huesca,Aragón
Chalet,Calle EL LLANO 31,260000,7,160,Huesca,Aragón
Piso,Calle de los olivos 1,266900,3,106,Huesca,Aragón
Casa Rural,Camino Vial 9,75000,4,85,Huesca,Aragón
Piso,Calle de los olivos 1,202900,2,64,Huesca,Aragón
Piso,Paseo Anciles 3,235000,2,61,Huesca,Aragón
Casa Rural,Tierrantona s/n,26500,1,1400,Huesca,Aragón
Chalet,Almudévar,54000,14,12,Huesca,Aragón
Chalet,HU-V-3141 20,585000,4,320,Huesca,Aragón
Ático,Avenida de Zaragoza,160000,2,79,Huesca,Aragón
Chalet,Camino Morillo de Monclus s/n,75000,6,600,Huesca,Aragón
Piso,Ronda Montearagón 4,175000,4,151,Huesca,Aragón
Chalet,Calle San Benito,50000,3,165,Huesca,Aragón
Piso,Paseo De Eriste 24,160000,2,75,Huesca,Aragón
Chalet,Calle Iglesia s/n,220000,5,200,Huesca,Aragón
Chalet,Camino Latrero del Molino 6,120000,1,50,Huesca,Aragón
Piso,Calle Marqués de Urquijo 20,117000,4,117,Huesca,Aragón
Chalet,Calle de los Pirineos 1,150000,5,199,Huesca,Aragón
Chalet,Calle del Olmo,299900,3,109,Huesca,Aragón
Piso,Calle las Aliagas,185000,3,95,Huesca,Aragón
Duplex,Calle Única,155000,2,70,Huesca,Aragón
Casa Rural,Bruis s/n,22000,3,110,Huesca,Aragón
Piso,Calle de Pedro Arnal Cavero,230000,3,99,Huesca,Aragón
Piso,Calle Mariano Sánchez Gastón 25,65000,3,90,Huesca,Aragón
Duplex,Avenida Central,150000,3,96,Huesca,Aragón
Casa Rural,Unica 8,189000,5,330,Huesca,Aragón
Piso,Avenida de Pineta,85000,3,80,Huesca,Aragón
Piso,Avenida Yebra de Basa,105000,2,60,Huesca,Aragón
Casa Rural,Bruis s/n,22000,3,110,Huesca,Aragón
Piso,Avenida Fuendeplata 9,82000,1,60,Huesca,Aragón
Piso,Calle Varellas Ag Latas,90000,1,45,Huesca,Aragón
Chalet,Calle Baja,95000,6,465,Huesca,Aragón
Piso,Calle Baja 17,415000,11,526,Huesca,Aragón
Piso,Calle las Aliagas,185000,3,92,Huesca,Aragón
Duplex,Calle Única,155000,2,70,Huesca,Aragón
Duplex,Avenida Sudiera,115000,3,70,Huesca,Aragón
Piso,Calle de San José de Calasanz,205000,2,70,Huesca,Aragón
Duplex,Carretera Graus-Viella,95000,2,52,Huesca,Aragón
Chalet,Calle Cruzada,45000,4,136,Huesca,Aragón
Ático,Calle Alta,268000,3,104,Huesca,Aragón
Piso,Calle Aguas Limpias,159000,2,71,Huesca,Aragón
Ático,Calle Peña Montañesa 10,131000,3,111,Huesca,Aragón
Chalet,Calle San Martin 7,295000,3,88,Huesca,Aragón
Piso,Calle del Obispo,145500,2,72,Huesca,Aragón
Chalet,Calle del Olmo,299900,3,111,Huesca,Aragón
Piso,Calle Mayor 3,218000,2,63,Huesca,Aragón
Piso,Calle T 16 -28,192000,2,96,Huesca,Aragón
Ático,LA RAMPA s/n 0,135000,2,60,Huesca,Aragón
Piso,Calle las Aliagas,107000,1,43,Huesca,Aragón
Casa Rural,Carretera Cartirana,189000,1,42,Huesca,Aragón
Casa Rural,PIRINEO DE HUESCA VALLE RIO ARA s/n,18000,0,8435,Huesca,Aragón
Chalet,TORLA s/n,360000,4,210,Huesca,Aragón
Casa Rural,Calle Única,279000,2,250,Huesca,Aragón
Piso,Pirineos,107000,2,64,Huesca,Aragón
Chalet,Calle UNICA s/n,210000,3,144,Huesca,Aragón
Duplex,Calle Única,250000,3,6,Huesca,Aragón
Piso,Calle las Aliagas,107000,1,41,Huesca,Aragón
Casa Rural,Calle Única,45000,2,62,Huesca,Aragón
Chalet,UNICA s/n,175000,6,300,Huesca,Aragón
Piso,GRAUS s/n,89000,4,124,Huesca,Aragón
Chalet,ZONA ESPIERBA ZAPATIERNO s/n,290000,3,150,Huesca,Aragón
Chalet,LAS PEÑAS s/n,50000,3,180,Huesca,Aragón
Chalet,Calle Galán y García 9,524000,4,389,Huesca,Aragón
Piso,Plaza Mayor 7,187000,2,74,Huesca,Aragón
Casa Rural,Calle Única,45000,2,62,Huesca,Aragón
Chalet,Carretera N-260 s/n 0,110000,6,380,Huesca,Aragón
Piso,ARBOLEDA s/n,127000,2,69,Huesca,Aragón
Chalet,Casa Campo,168000,4,145,Huesca,Aragón
Duplex,Calle Única,250000,3,6,Huesca,Aragón
Chalet,Francia s/n,350000,2,1900,Huesca,Aragón
Chalet,ALMACELLAS s/n,260000,6,288,Huesca,Aragón
Chalet,GRAUS s/n,68000,1,65,Huesca,Aragón
Piso,Calle Valle de Tena,105000,3,85,Huesca,Aragón
Piso,LOPE DE VEGA s/n,125500,4,103,Huesca,Aragón
Piso,Deportes 19,185000,3,90,Huesca,Aragón
Chalet,IGLESIA s/n,25000,0,66,Huesca,Aragón
Piso,Calle las Aliagas,107000,1,52,Huesca,Aragón
Chalet,UNICA s/n,175000,6,300,Huesca,Aragón
Ático,Calle Serrablo,49500,4,108,Huesca,Aragón
Piso,GRAUS s/n,89000,4,124,Huesca,Aragón
Casa Rural,Calle Única,279000,2,250,Huesca,Aragón
Chalet,TORLA s/n,360000,4,210,Huesca,Aragón
Chalet,Calle Unica s/n,60000,0,390,Huesca,Aragón
Duplex,candelera 2,98000,1,48,Huesca,Aragón
Chalet,CANCILLAR 78,265000,3,118,Huesca,Aragón
Chalet,Calle UNICA s/n,210000,3,144,Huesca,Aragón
Casa Rural,PIRINEO DE HUESCA VALLE RIO ARA s/n,18000,0,8435,Huesca,Aragón
Chalet,Avenida SUDIERA s/n,299000,6,235,Huesca,Aragón
Ático,LA RAMPA s/n 0,135000,2,60,Huesca,Aragón
Casa Rural,Carretera Cartirana,189000,1,56,Huesca,Aragón
Casa Rural,SANTA OLARIA s/n,99900,0,220,Huesca,Aragón
Chalet,LAS PEÑAS s/n,50000,3,180,Huesca,Aragón
Chalet,Calle de la Roqueta 15,137600,3,104,Huesca,Aragón
Piso,Calle Sierra de Guara,98000,2,73,Huesca,Aragón
Piso,UNICA s/n,149000,2,68,Huesca,Aragón
Chalet,Carretera DE MONZON s/n,199000,6,13700,Huesca,Aragón
Piso,Margudgued s/n,125000,2,60,Huesca,Aragón
Chalet,MAYOR s/n,35000,1,310,Huesca,Aragón
Duplex,Avenida ORDESA s/n,198000,3,108,Huesca,Aragón
Casa Rural,PIRINEO DE HUESCA s/n,195000,0,191,Huesca,Aragón
Chalet,PIRINEO DE HUESCA s/n,65000,5,157,Huesca,Aragón
Piso,Calle las Aliagas,107000,1,59,Huesca,Aragón
Casa Rural,ZONA BESTUE - AÑISCLO s/n,95000,0,34,Huesca,Aragón
Duplex,Calle Única,250000,3,6,Huesca,Aragón
Chalet,Calle Galán y García 9,524000,4,389,Huesca,Aragón
Chalet,MAYOR s/n,35000,1,310,Huesca,Aragón
Chalet,Calle UNICA s/n,210000,3,144,Huesca,Aragón
Piso,Calle Valle de Tena,105000,3,85,Huesca,Aragón
Chalet,LA IGLESIA s/n,14000,4,240,Huesca,Aragón
Chalet,Partida Gesera,420000,5,172,Huesca,Aragón
Piso,Calle de Serrablo 136,125000,2,60,Huesca,Aragón
Chalet,Carretera de Binéfar 2,135000,4,400,Huesca,Aragón
Chalet,Calle DEL MEDIO s/n,450000,7,1158,Huesca,Aragón
Chalet,Calle Mayor,198000,5,245,Huesca,Aragón
Chalet,Calle Escuelas 10,180000,4,142,Huesca,Aragón
Piso,Pasaje Canarias 3,119600,3,94,Huesca,Aragón
Chalet,Avenida de Jesús 8,374000,3,130,Huesca,Aragón
Casa Rural,Plaza de las escuelas,90000,6,309,Huesca,Aragón
Chalet,mayor 8,132000,3,107,Huesca,Aragón
Casa Rural,Calle Carlla 9,137000,3,15,Huesca,Aragón
Chalet,Calle Juan Fontana 12,300000,3,112,Huesca,Aragón
Chalet,Camino de Salinas Viejo 21,190000,4,160,Huesca,Aragón
Chalet,MAYOR s/n,96000,5,461,Huesca,Aragón
Piso,Calle Ramón J Sender 16,151000,3,70,Huesca,Aragón
Chalet,CARRETERA s/n,250000,6,960,Huesca,Aragón
Piso,Plaza Santa Ana,125000,3,90,Huesca,Aragón
Chalet,Plaza MAYOR s/n,312000,4,124,Huesca,Aragón
Piso,Calle Coli Escalona Leonardo,110000,4,98,Huesca,Aragón
Chalet,UNICA s/n,120000,4,240,Huesca,Aragón
Ático,Avenida de Zaragoza 55,176000,2,66,Huesca,Aragón
Piso,Calle de Valle de Oza,105000,2,68,Huesca,Aragón
Casa Rural,Calle unica 8,295000,4,127,Huesca,Aragón
Piso,Plaza europa,95000,1,42,Huesca,Aragón
Chalet,Plaza Mayor s/n,225000,8,304,Huesca,Aragón
Chalet,BARRIO PALOMAR 9,254000,4,220,Huesca,Aragón
Chalet,Calle Autonomía de Aragón,384000,4,127,Huesca,Aragón
Casa Rural,Mayor 3,239900,20,2100,Huesca,Aragón
Casa Rural,Partida Gesera 2,212000,3,112,Huesca,Aragón
Chalet,MAYOR s/n,65000,5,448,Huesca,Aragón
Chalet,Calle la Balsa 19,138000,4,145,Huesca,Aragón
Chalet,MAYOR s/n,48000,0,65,Huesca,Aragón
Chalet,UNICA s/n,60000,8,183,Huesca,Aragón
Chalet,Calle Autonomía de Aragón,384000,4,148,Huesca,Aragón
Chalet,Calle Escuelas 10,180000,4,131,Huesca,Aragón
Chalet,Calle montes pirineo,450000,6,380,Huesca,Aragón
Ático,Calle GALILEO 15,189000,4,122,Huesca,Aragón
Piso,Calle Coli Escalona Leonardo,110000,4,98,Huesca,Aragón
Chalet,MAYOR s/n,48000,0,65,Huesca,Aragón
Piso,Calle de Serrablo 136,125000,2,73,Huesca,Aragón
Chalet,Calle Solana Baja,95000,5,185,Huesca,Aragón
Duplex,Calle de Serrablo,147000,3,130,Huesca,Aragón
Chalet,BARRIO PALOMAR 9,254000,4,220,Huesca,Aragón
Casa Rural,Plaza de las escuelas,90000,6,309,Huesca,Aragón
Piso,Calle de Valle de Oza,105000,2,68,Huesca,Aragón
Piso,Pasaje Canarias 3,119600,3,120,Huesca,Aragón
Piso,Calle Baltasar Gracián 4,157000,3,94,Huesca,Aragón
Piso,Calle las Aliagas,150000,1,62,Huesca,Aragón
Chalet,Camino de Saras 23,365000,4,144,Huesca,Aragón
Duplex,Castiello de Jaca,179000,2,61,Huesca,Aragón
Duplex,Calle la Cruz 4,360000,3,5,Huesca,Aragón
Chalet,Calle Mondarruego,309000,3,500,Huesca,Aragón
Piso,Puente la Reina de Jaca,95000,2,70,Huesca,Aragón
Casa Rural,Calle de graus 13,95000,8,308,Huesca,Aragón
Chalet,La luna 3,98000,2,70,Huesca,Aragón
Chalet,Calle San José Artesano,290000,3,112,Huesca,Aragón
Piso,La Parra 23,174000,2,63,Huesca,Aragón
Piso,Las Aliagas 4,164000,2,95,Huesca,Aragón
Chalet,UNICA s/n,1650000,6,27135,Huesca,Aragón
Piso,Calle Caldearenas Sabiñánigo,120000,2,65,Huesca,Aragón
Chalet,Camino Polideportivo 5,180000,5,206,Huesca,Aragón
Chalet,Calle Valle de Ordesa 2,198000,3,50,Huesca,Aragón
Piso,Calle de Aínsa 13,209000,4,156,Huesca,Aragón
Chalet,Calle Fuente del Ibon 58,675000,4,450,Huesca,Aragón
Chalet,Calle la Serbera s/n,360000,4,102,Huesca,Aragón
Chalet,Barrio Alto Denuy 8,85000,4,80,Huesca,Aragón
Chalet,Calle la Solana s/n,750000,4,74,Huesca,Aragón
Piso,Avenida Pirineos 13,235000,4,152,Huesca,Aragón
Casa Rural,Calle Alta 1,80000,3,102,Huesca,Aragón
Piso,Paseo Anciles 9 -1,215000,1,57,Huesca,Aragón
Piso,pirineos 8,159000,4,125,Huesca,Aragón
Piso,Calle la Rampa 17,120000,2,71,Huesca,Aragón
Piso,Avenida de francia 39,105000,1,55,Huesca,Aragón
Chalet,La Paz 27,139000,3,81,Huesca,Aragón
Piso,El Pilar,50000,3,120,Huesca,Aragón
Duplex,Paseo de Ardonés 2,170000,3,101,Huesca,Aragón
Piso,Calle Vico,112520,1,51,Huesca,Aragón
Casa Rural,Diseminado Afueras 33,89900,1,10000,Huesca,Aragón
Chalet,Calle la Fuente Urmella 7,180000,3,112,Huesca,Aragón
Duplex,Avenida Molsa 20,178000,2,75,Huesca,Aragón
Chalet,SAN GRIMIEN 10,260000,4,80,Huesca,Aragón
Piso,Alto Aragón 2,160000,2,63,Huesca,Aragón
Piso,Calle Peguera,207000,2,64,Huesca,Aragón
Chalet,Urbanización els Escamps 12,570000,4,139,Huesca,Aragón
Chalet,Avenida Zaragoza 32,250000,6,800,Huesca,Aragón
Piso,Carretera Tomás Duro s/n,155000,2,68,Huesca,Aragón
Piso,Calle Peguera,272000,3,84,Huesca,Aragón
Chalet,Calle Peguera s/n,395000,3,91,Huesca,Aragón
Chalet,Calle Virgen del Puy Ag Sos 6,155000,3,89,Huesca,Aragón
Piso,Carretera Tomás Duro s/n,200000,2,74,Huesca,Aragón
Chalet,Camino Muro 12,95000,3,44,Huesca,Aragón
Duplex,Paseo de Ardonés,240000,3,88,Huesca,Aragón
Piso,Calle Membrilleras 3,110000,2,76,Huesca,Aragón
Piso,TERRERO 5,165000,2,78,Huesca,Aragón
Piso,Calle Sierra de Guara,99000,2,64,Huesca,Aragón
Duplex,Calle Mirador de Cerler 9,205000,2,69,Huesca,Aragón
Chalet,Plaza Siño 6 -3,140000,3,120,Huesca,Aragón
Piso,FERNANDO EL CATOLICO 15,175000,2,78,Huesca,Aragón
Piso,Calle Vico,134830,2,74,Huesca,Aragón
Piso,Calle Vic,129980,2,78,Huesca,Aragón
Duplex,Calle Sobarriba 3,385000,3,83,Huesca,Aragón
Chalet,Calle Labitolosa s/n,87000,3,85,Huesca,Aragón
Chalet,Gurrea de Gallego,170000,3,103,Huesca,Aragón
Piso,Calle Única,167000,1,46,Huesca,Aragón
Duplex,Calle San Marcial 16,315000,2,62,Huesca,Aragón
Piso,Serrablo,58000,3,109,Huesca,Aragón
Chalet,Calle Baja 14,280000,3,109,Huesca,Aragón
Piso,Calle del Rector Sichar 1,155000,2,75,Huesca,Aragón
Piso,Serrablo,59000,3,95,Huesca,Aragón
Casa Rural,Calle Santa Ana,525000,4,17544,Huesca,Aragón
Chalet,Calle Estiras,550000,3,98,Huesca,Aragón
Piso,Calle Peguera,259800,3,64,Huesca,Aragón
Piso,Avenida DE YEBRA DE BASA 15,97000,2,75,Huesca,Aragón
Chalet,Calle la Unión 40,120000,4,75,Huesca,Aragón
Chalet,Sabiñanigo Centro-Aurín,420000,5,175,Huesca,Aragón
Duplex,Calle Sobarriba 3,385000,3,98,Huesca,Aragón
Chalet,Urbanización els Escamps 12,570000,4,159,Huesca,Aragón
Casa Rural,Calle ESCUELAS 16,81000,4,155,Huesca,Aragón
Casa Rural,Sabiñánigo s/n,330000,8,500,Huesca,Aragón
Chalet,Calle Mayor,169000,5,177,Huesca,Aragón
Casa Rural,La Guarguera s/n,220000,8,15000,Huesca,Aragón
Chalet,CUADRONES 32,167000,4,145,Huesca,Aragón
Chalet,Ainsa s/n,165000,2,150,Huesca,Aragón
Chalet,Calle de la Roqueta,121000,3,107,Huesca,Aragón
Casa Rural,Extramuros 2,52000,6,201,Huesca,Aragón
Piso,Avenida FRAGA 32,75000,3,103,Huesca,Aragón
Chalet,Peña Montañesa s/n,290000,5,178,Huesca,Aragón
Piso,Calle Sierra de Guara,105000,2,77,Huesca,Aragón
Casa Rural,Calle la Sierra 5,89000,6,500,Huesca,Aragón
Chalet,La Fueva s/n,128000,9,450,Huesca,Aragón
Duplex,Calle Peña Telera,149000,3,109,Huesca,Aragón
Chalet,Sierra de Guara,178300,4,149,Huesca,Aragón
Chalet,Avenida Pirenaica 4,165000,8,400,Huesca,Aragón
Casa Rural,Calle MAYOR 55,82000,4,129,Huesca,Aragón
Casa Rural,Paseo del Río Ésera 121,100000,6,400,Huesca,Aragón
Chalet,Molino de Senegüé s/n,290000,7,3000,Huesca,Aragón
Piso,Lepanto,49000,2,74,Huesca,Aragón
Chalet,Calle Única 30,100000,7,400,Huesca,Aragón
Casa Rural,Guara s/n,125000,3,90,Huesca,Aragón
Casa Rural,SAN LORENZO 60,155000,4,158,Huesca,Aragón
Casa Rural,Plaza del Recreo 3,87000,6,220,Huesca,Aragón
Chalet,Ronda ARAGON 3,197000,4,180,Huesca,Aragón
Casa Rural,soldevila 22,65000,4,100,Huesca,Aragón
Casa Rural,barrio sur 8,319000,9,450,Huesca,Aragón
Casa Rural,Avenida de Ordesa 60 D,149000,6,350,Huesca,Aragón
Piso,Calle del Instituto Laboral,39000,3,117,Huesca,Aragón
Chalet,Calle Mayor 27,201000,7,295,Huesca,Aragón
Chalet,Calle San Nicolás 11,109000,6,228,Huesca,Aragón
Piso,Avenida Regimiento de Galicia,197000,3,92,Huesca,Aragón
Casa Rural,El Pueyo de Araguas s/n,65000,4,500,Huesca,Aragón
Piso,Avenida Juan XXIII 18,148500,3,97,Huesca,Aragón
Chalet,Los Molinos s/n,70000,3,140,Huesca,Aragón
Piso,Avenida JUAN XXIII,143000,3,116,Huesca,Aragón
Piso,Calle Sierra de Guara,105000,2,65,Huesca,Aragón
Piso,Avenida Juan XXIII 18,148500,3,88,Huesca,Aragón
Chalet,Ronda ARAGON 3,197000,4,180,Huesca,Aragón
Casa Rural,La Guarguera s/n,220000,8,15000,Huesca,Aragón
Casa Rural,Unic 5,77000,0,300,Huesca,Aragón
Piso,Picaruelas s/n,130000,2,90,Huesca,Aragón
Chalet,Calle Monzon 35,82000,3,84,Huesca,Aragón
Chalet,tejeria,329000,4,141,Huesca,Aragón
Casa Rural,SAN LORENZO 60,155000,4,160,Huesca,Aragón
Piso,Calle Vidania,90000,3,113,Huesca,Aragón
Chalet,Molino de Senegüé s/n,290000,7,3000,Huesca,Aragón
Piso,IBON DE ISERIAS,127000,2,71,Huesca,Aragón
Piso,Calle del Instituto Laboral,39000,3,87,Huesca,Aragón
Casa Rural,Calle Mayor 57,45000,3,15,Huesca,Aragón
Casa Rural,ALFONSO II 4,97000,5,197,Huesca,Aragón
Chalet,Peña Montañesa s/n,290000,5,178,Huesca,Aragón
Chalet,Calle Mayor,169000,5,195,Huesca,Aragón
Piso,Avenida Regimiento de Galicia,197000,3,82,Huesca,Aragón
Chalet,Calle Mayor 27,201000,7,280,Huesca,Aragón
Casa Rural,Sabiñánigo s/n,330000,8,500,Huesca,Aragón
Casa Rural,Plaza del Recreo 3,87000,6,243,Huesca,Aragón
Piso,Calle del Instituto Laboral 5,40000,3,92,Huesca,Aragón
Piso,Calle de Forment 9,115000,2,63,Huesca,Aragón
Piso,Avenida DE FRAGA 24,76000,3,92,Huesca,Aragón
Piso,Calle Caldearenas 6,98500,2,65,Huesca,Aragón
Chalet,Calle Mayor 26,165000,4,100,Huesca,Aragón
Casa Rural,Calle San jorge 41,45000,3,113,Huesca,Aragón
Chalet,estacion 18,134000,2,79,Huesca,Aragón
Chalet,Plaza España 15,55000,4,165,Huesca,Aragón
Piso,Almudévar,1065000,2,77,Huesca,Aragón
Duplex,Avenida de Oroel,367900,6,225,Huesca,Aragón
Casa Rural,Calle Goya 26,113000,5,162,Huesca,Aragón
Chalet,Calle Vidal s/n,140000,2,100,Huesca,Aragón
Chalet,Calle la Fueva s/n,259000,3,200,Huesca,Aragón
Chalet,Calle CORTES DE CADIZ,470000,4,531,Huesca,Aragón
Chalet,Calle Río Sosa,135000,4,132,Huesca,Aragón
Chalet,Aínsa s/n,86000,4,300,Huesca,Aragón
Casa Rural,Calle Fundos Bolea 22,56350,4,143,Huesca,Aragón
Casa Rural,Camino Escuelas Tierrantona 11,85000,6,600,Huesca,Aragón
Piso,Avenida Fraga 26,84900,3,106,Huesca,Aragón
Piso,Almudévar,1065000,2,79,Huesca,Aragón
Casa Rural,Diseminados Lamasadera 17,79000,3,800,Huesca,Aragón
Duplex,Avenida de Oroel,367900,6,244,Huesca,Aragón
Chalet,Calle Unión 18,275000,3,98,Huesca,Aragón
Chalet,Nerín s/n,325000,5,250,Huesca,Aragón
Casa Rural,Camino Escuelas Tierrantona 11,85000,6,600,Huesca,Aragón
Chalet,MAYOR 16,75000,4,145,Huesca,Aragón
Chalet,Calle la Fueva s/n,259000,3,200,Huesca,Aragón
Chalet,UNION s/n S/N,365000,3,84,Huesca,Aragón
Casa Rural,Calle Mayor 26,29800,5,200,Huesca,Aragón
Piso,Formigal,198000,3,87,Huesca,Aragón
Chalet,Plaza España 15,55000,4,165,Huesca,Aragón
Casa Rural,Calle San jorge 41,45000,3,96,Huesca,Aragón
Piso,Avenida DE FRAGA 24,76000,3,95,Huesca,Aragón
Chalet,Aínsa s/n,86000,4,300,Huesca,Aragón
Chalet,Sariñena 21,119000,1,250,Huesca,Aragón
Chalet,Calle Río Sosa,135000,4,158,Huesca,Aragón
Chalet,Ainsa s/n,169000,4,120,Huesca,Aragón
Piso,Calle Calle Escalar Ag Astun 13,165000,2,67,Huesca,Aragón
Piso,Poblaciones norte,92055,2,63,Huesca,Aragón
Chalet,Calle la Peña 12,95000,1,212,Huesca,Aragón
Chalet,Alcampell,50000,4,265,Huesca,Aragón
Ático,Binéfar,340000,3,162,Huesca,Aragón
Casa Rural,Calle Castelnou 5,75000,5,181,Huesca,Aragón
Piso,Avenida Santo Grial,229500,6,240,Huesca,Aragón
Chalet,Las Feixas s/n,1650000,6,203,Huesca,Aragón
Chalet,Calle Huesca 28,50000,4,398,Huesca,Aragón
Duplex,Camino Conques,198000,3,97,Huesca,Aragón
Piso,Apiés,83000,2,68,Huesca,Aragón
Piso,Pasaje Río Flumen 3,29500,3,105,Huesca,Aragón
Chalet,El Plano 1,27000,1,107,Huesca,Aragón
Chalet,Calle San Esteban,290000,4,248,Huesca,Aragón
Chalet,Foradada del toscar s/n,95000,4,2000,Huesca,Aragón
Piso,Calle Lepanto 2,110000,2,65,Huesca,Aragón
Ático,Plan s/n,124000,2,55,Huesca,Aragón
Casa Rural,Hoz y Costean,22000,3,180,Huesca,Aragón
Chalet,Calle Salto de Roldan Ag Yeque 2,287000,4,211,Huesca,Aragón
Piso,Calle Antonio Saura 7,88000,2,7,Huesca,Aragón
Chalet,Calle ESPERANZA,150000,8,299,Huesca,Aragón
Chalet,Calle CERVANTES,55000,3,82,Huesca,Aragón
Piso,Calle Peña Telera 9,100000,1,52,Huesca,Aragón
Casa Rural,Calle Castelnou 5,75000,5,168,Huesca,Aragón
Piso,Calle Santa Ana 2,68500,4,134,Huesca,Aragón
Chalet,barrio Centro - Llano Samper,590000,7,5500,Huesca,Aragón
Chalet,Las Feixas s/n,1650000,6,232,Huesca,Aragón
Chalet,Calle CERVANTES,55000,3,82,Huesca,Aragón
Piso,Calle Lepanto 2,110000,2,65,Huesca,Aragón
Casa Rural,Castilla 26,83000,4,400,Huesca,Aragón
Chalet,Calle Tenor Fleta 14,110000,4,268,Huesca,Aragón
Chalet,Calle San Lorenzo s/n,155000,3,102,Huesca,Aragón
Chalet,Calle la Iglesia,185000,4,27,Huesca,Aragón
Piso,Calle Suelo Villa 18,78000,2,34,Huesca,Aragón
Casa Rural,san chaime s/n,29000,1,100,Huesca,Aragón
Piso,Calle de serrablo 81,170000,3,110,Huesca,Aragón
Piso,Plaza la Inmaculada,330000,4,144,Huesca,Aragón
Piso,Calle el Tinte 9,159000,2,70,Huesca,Aragón
Casa Rural,A-139,125000,4,320,Huesca,Aragón
Piso,Nuestra señora del pilar 17,38500,3,70,Huesca,Aragón
Piso,SANTA CRUZ 6,315000,2,78,Huesca,Aragón
Piso,Calle Esparza,15200,2,63,Huesca,Aragón
Chalet,CRUZ ALTA s/n,480000,5,350,Huesca,Aragón
Piso,Calle Sanchez Gastón 21,170000,4,120,Huesca,Aragón
Piso,Calle los pinos 6,82000,2,48,Huesca,Aragón
Piso,Calle del Monchico Bajo,26900,2,59,Huesca,Aragón
Chalet,SAN JORGE s/n,170000,3,78,Huesca,Aragón
Casa Rural,Calle San Martín 26,85000,4,143,Huesca,Aragón
Piso,Calle Joaquín Costa 1,70000,4,129,Huesca,Aragón
Piso,Camino de Aurín 8,35000,3,92,Huesca,Aragón
Casa Rural,Calle San Roque,135000,4,192,Huesca,Aragón
Chalet,Calle Cerro San Jorge,475000,5,295,Huesca,Aragón
Ático,Calle Pallarez,120000,2,80,Huesca,Aragón
Casa Rural,Calle baja s/n,150000,4,283,Huesca,Aragón
Piso,Calle Santa Orosia 19,75000,2,60,Huesca,Aragón
Chalet,Calle Población 14,125000,1,40,Huesca,Aragón
Chalet,Calle canal 3,132000,1,44,Huesca,Aragón
Chalet,Calle Alta,59200,3,103,Huesca,Aragón
Chalet,Calle Río Sosa,150000,3,53,Huesca,Aragón
Chalet,Carretera Lasieso,620000,6,2000,Huesca,Aragón
Chalet,Calle Barbastro,29000,4,158,Huesca,Aragón
Piso,Calle del Ibon d Estanes,200000,3,106,Huesca,Aragón
Piso,Avenida de los Monegros 24,115000,4,6,Huesca,Aragón
Piso,barrio Casco Antiguo - Ciudadela,120000,3,88,Huesca,Aragón
Ático,Calle Estadilla 20,98000,3,97,Huesca,Aragón
Duplex,Avenida Baciero,140000,3,113,Huesca,Aragón
Chalet,Calle Población 14,125000,1,48,Huesca,Aragón
Piso,Diseminado Partidas,85000,3,115,Huesca,Aragón
Chalet,Calle Alta,59200,3,104,Huesca,Aragón
Chalet,Calle Flandero 8,300000,3,180,Huesca,Aragón
Piso,Camino San Antón 11,320000,3,88,Huesca,Aragón
Chalet,Calle Barbastro,29000,4,160,Huesca,Aragón
Chalet,Carretera Lasieso,620000,6,2000,Huesca,Aragón
Piso,Calle Rafael Gil 5 -1,110000,3,84,Huesca,Aragón
Chalet,Calle 7 de Febrero de 1883 12,199000,9,480,Huesca,Aragón
Casa Rural,Calle el Sol,130000,4,153,Huesca,Aragón
Chalet,Calle Río Sosa,150000,3,53,Huesca,Aragón
Chalet,Calle canal 3,132000,1,40,Huesca,Aragón
Duplex,Las Margas Golf-Latas,137000,2,76,Huesca,Aragón
Chalet,Travesía San Pedro,74000,3,94,Huesca,Aragón
Piso,Calle Peña Telera,97000,1,35,Huesca,Aragón
Piso,barrio Universidad,159000,3,105,Huesca,Aragón
Chalet,Ainsa,198000,4,148,Huesca,Aragón
Piso,Calle Mayor,129000,4,231,Huesca,Aragón
Chalet,Calle Nueva Estiche,75000,8,400,Huesca,Aragón
Piso,Sabiñanigo Centro-Aurín,140000,3,92,Huesca,Aragón
Chalet,Calle Extramuros 2,52000,2,66,Huesca,Aragón
Chalet,Calle Iglesia,95000,4,152,Huesca,Aragón
Chalet,Ainsa-Sobrarbe,125000,3,60,Huesca,Aragón
Casa Rural,Calle Mayor,72000,7,254,Huesca,Aragón
Piso,Plaza de la Candelera,130000,3,116,Huesca,Aragón
Piso,Calle Mayor 4 -6,160000,1,54,Huesca,Aragón
Piso,Calle Manuel Alabart s/n,56000,3,83,Huesca,Aragón
Chalet,Calle Única 21,165000,2,65,Huesca,Aragón
Casa Rural,Vía 40,80000,2,80,Huesca,Aragón
Piso,Calle Tamarite de Litera,125000,4,127,Huesca,Aragón
Piso,Las Margas Golf-Latas,115000,2,18,Huesca,Aragón
Chalet,Calle Monzon 29,42000,3,89,Huesca,Aragón
Chalet,Calle San Esteban,314520,4,123,Huesca,Aragón
Chalet,Laspuña,135000,4,180,Huesca,Aragón
Casa Rural,Unica,126000,4,200,Huesca,Aragón
Casa Rural,Ainsa,690000,5,184,Huesca,Aragón
Piso,barrio Universidad,159000,3,111,Huesca,Aragón
