Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Piso,Calle Francisco Tomás y Valiente,169900,2,71,Cantabria,Cantabria
Chalet,Avenida Miguel de Cervantes 13,1516680,8,6000,Cantabria,Cantabria
Chalet,Calle General Mola,624000,3,87,Cantabria,Cantabria
Chalet,Barrio Revilla 9,54000,2,75,Cantabria,Cantabria
Chalet,Calle la Piedra del Cormoran 22,275000,4,144,Cantabria,Cantabria
Estudio,Calle República de Colombia,68000,0,30,Cantabria,Cantabria
Piso,Calle Emperador,120000,3,81,Cantabria,Cantabria
Piso,Calle República de Chile,152000,3,70,Cantabria,Cantabria
Piso,Calle del Paloma 2,149000,2,67,Cantabria,Cantabria
Piso,Avenida Enrique Mowinkel,180000,3,80,Cantabria,Cantabria
Piso,Avenida Derechos Humanos,180000,2,76,Cantabria,Cantabria
Chalet,CERECEDAS 14,185000,4,109,Cantabria,Cantabria
Piso,Avenida de la Libertad,176000,3,98,Cantabria,Cantabria
Chalet,Avenida Derechos Humanos,395000,4,235,Cantabria,Cantabria
Chalet,Puente BARRIO EL,310000,3,250,Cantabria,Cantabria
Piso,Calle República de Costa Rica,154000,2,73,Cantabria,Cantabria
Chalet,barrio samano 22,310000,3,28,Cantabria,Cantabria
Piso,Avenida de España,200000,2,77,Cantabria,Cantabria
Piso,Calle Eduardo García 42,119900,2,74,Cantabria,Cantabria
Piso,Calle el Tinaco,150000,3,109,Cantabria,Cantabria
Piso,Calle República de Colombia,130000,2,65,Cantabria,Cantabria
Ático,Calle madrid 3,320000,2,60,Cantabria,Cantabria
Piso,Calle Ruamayor,75000,2,55,Cantabria,Cantabria
Chalet,ubiña nuñez,275000,4,141,Cantabria,Cantabria
Piso,Calle Don Miguel,70000,2,76,Cantabria,Cantabria
Piso,Avenida de Francia,499000,3,105,Cantabria,Cantabria
Piso,Calle República de Chile,152000,3,70,Cantabria,Cantabria
Piso,Calle Emperador,120000,3,108,Cantabria,Cantabria
Piso,Avenida de España,200000,2,60,Cantabria,Cantabria
Piso,Calle República de Costa Rica,154000,2,65,Cantabria,Cantabria
Chalet,LLATAZOS,399000,5,164,Cantabria,Cantabria
Duplex,PINTOR ELEAZAR ORTIZ,450000,4,151,Cantabria,Cantabria
Chalet,Barrio Iseca Vieja,545000,4,600,Cantabria,Cantabria
Chalet,Barrio Mioño,290000,3,104,Cantabria,Cantabria
Casa Rural,barrio la magdalena,50000,5,190,Cantabria,Cantabria
Duplex,Colindres,230000,6,157,Cantabria,Cantabria
Duplex,PONTARRON,185000,3,114,Cantabria,Cantabria
Chalet,PACO LABIANO,385000,3,250,Cantabria,Cantabria
Piso,Calle SAINZ Y TREVILLA,149900,3,84,Cantabria,Cantabria
Chalet,barrio la magdalena,195000,4,405,Cantabria,Cantabria
Piso,BARRIO NOCINA 13,220000,2,100,Cantabria,Cantabria
Piso,Centro,350000,3,97,Cantabria,Cantabria
Chalet,Barrio la Venta,285000,4,400,Cantabria,Cantabria
Piso,Puente EL,118000,2,62,Cantabria,Cantabria
Chalet,barrio balbacienta,275000,3,25,Cantabria,Cantabria
Chalet,Puente barrio el,361000,4,250,Cantabria,Cantabria
Chalet,BARRIO BALBACIENTA,89500,3,18,Cantabria,Cantabria
Piso,Ris,140000,2,14,Cantabria,Cantabria
Chalet,Quintana,470000,4,146,Cantabria,Cantabria
Chalet,Isla,250000,4,135,Cantabria,Cantabria
Chalet,Arnuero,205000,3,82,Cantabria,Cantabria
Piso,El Arco-Rota-Fonegra,160000,2,75,Cantabria,Cantabria
Piso,trasarroyo,168000,2,63,Cantabria,Cantabria
Piso,Calle Victorina Gainza 1,210000,2,79,Cantabria,Cantabria
Piso,RESAMANO,250000,2,79,Cantabria,Cantabria
Chalet,Ayuntamientos Democráticos 6,670000,5,160,Cantabria,Cantabria
Piso,Calle Nuestra Señora 4,105000,3,116,Cantabria,Cantabria
Chalet,El Arco-Rota-Fonegra,280000,7,265,Cantabria,Cantabria
Chalet,El Arco-Rota-Fonegra,230000,3,1160,Cantabria,Cantabria
Chalet,Arnuero,700000,6,1000,Cantabria,Cantabria
Piso,Calle de la Ronda 36,185000,2,12,Cantabria,Cantabria
Piso,Calle Cervantes 31,110000,2,60,Cantabria,Cantabria
Chalet,Barrio Dueso,280000,7,209,Cantabria,Cantabria
Piso,Limpias,125000,3,18,Cantabria,Cantabria
Piso,Centro,246000,3,110,Cantabria,Cantabria
Chalet,Barrio Dueso,280000,7,209,Cantabria,Cantabria
Chalet,Barrio Camaleño,780000,3,253,Cantabria,Cantabria
Piso,Barrio Piedrahita,230000,2,200,Cantabria,Cantabria
Piso,Limpias,125000,3,18,Cantabria,Cantabria
Piso,Centro,280000,6,200,Cantabria,Cantabria
Piso,Calle de Resamano 14,225000,2,68,Cantabria,Cantabria
Chalet,Barrio Isequilla,420000,4,2000,Cantabria,Cantabria
Chalet,Calle El Rao,360000,4,300,Cantabria,Cantabria
Piso,Centro,193000,4,141,Cantabria,Cantabria
Chalet,Calle Aureliano Linares Rivas 17,640000,4,121,Cantabria,Cantabria
Chalet,Barrio la Iglesia,185000,4,145,Cantabria,Cantabria
Piso,Calle Arturo Dúo Vital 6,175000,3,86,Cantabria,Cantabria
Chalet,Barrio Mioño,390000,3,104,Cantabria,Cantabria
Piso,leonardo rucabado 3,170000,2,66,Cantabria,Cantabria
Chalet,Barrio Revelillas,175000,3,110,Cantabria,Cantabria
Piso,Calle Los Caserios,135000,1,54,Cantabria,Cantabria
Chalet,Barrio Escobedo,65000,5,167,Cantabria,Cantabria
Piso,Calle San Fernando,279000,3,126,Cantabria,Cantabria
Piso,Calle las Quebrantas 7,258000,2,65,Cantabria,Cantabria
Piso,Barrio Brazomar,220000,3,92,Cantabria,Cantabria
Ático,Calle Ricardo López Aranda,120000,2,69,Cantabria,Cantabria
Chalet,Barrio Barruelo 26,96000,3,120,Cantabria,Cantabria
Piso,Avenida Herrera Oria,83000,1,57,Cantabria,Cantabria
Chalet,Diseminado Anaz,249900,3,99,Cantabria,Cantabria
Piso,arenal,215000,3,100,Cantabria,Cantabria
Chalet,Calle Pintor Ángel Alonso 45,440000,4,137,Cantabria,Cantabria
Chalet,Argoños,280000,5,167,Cantabria,Cantabria
Chalet,Barrio Arral,580000,6,235,Cantabria,Cantabria
Piso,Calle Vargas,197900,3,115,Cantabria,Cantabria
Chalet,Poblado Ceceñas,218000,3,91,Cantabria,Cantabria
Chalet,Via Barrio la,320000,4,280,Cantabria,Cantabria
Chalet,Calle la Pesquera,650000,6,226,Cantabria,Cantabria
Piso,Calle Manuel Pombo Angulo,170000,2,67,Cantabria,Cantabria
Piso,Calle Julio Jaurena,225000,2,77,Cantabria,Cantabria
Piso,Avenida Miguel de Cervantes,90000,4,120,Cantabria,Cantabria
Chalet,Barrio Naveda,185000,3,105,Cantabria,Cantabria
Piso,Avenida el Castaño 4,93000,2,63,Cantabria,Cantabria
Piso,Paseo Barón de Adzaneta,104000,2,65,Cantabria,Cantabria
Piso,Calle María Cristina,255000,3,111,Cantabria,Cantabria
Piso,Plaza Juan Carlos I,390000,4,122,Cantabria,Cantabria
Chalet,Diseminado Sobremazas,350000,5,167,Cantabria,Cantabria
Piso,Travesía Conde de Albox,105000,1,49,Cantabria,Cantabria
Piso,Barrio la Quintana,94000,2,55,Cantabria,Cantabria
Piso,Calle Campoo,107000,3,89,Cantabria,Cantabria
Chalet,Barrio Treto,315000,4,189,Cantabria,Cantabria
Chalet,Barrio Llantada,475000,4,124,Cantabria,Cantabria
Chalet,Barrio Sierra 51,269000,3,114,Cantabria,Cantabria
Chalet,Calle Pomaluengo 12,99900,4,356,Cantabria,Cantabria
Chalet,Urbanización las Pérgolas,450000,4,146,Cantabria,Cantabria
Piso,Calle María Cristina,255000,3,99,Cantabria,Cantabria
Ático,Avenida de la Libertad,107800,3,120,Cantabria,Cantabria
Chalet,Barrio la Cotera 1,695000,7,664,Cantabria,Cantabria
Piso,Paseo Barón de Adzaneta,104000,2,75,Cantabria,Cantabria
Chalet,Barrio Rocillo,185000,3,165,Cantabria,Cantabria
Piso,Barrio la Quintana,89900,2,71,Cantabria,Cantabria
Chalet,Barrio Cereceda,174000,3,120,Cantabria,Cantabria
Chalet,Barrio Cerecedas,169900,3,40,Cantabria,Cantabria
Chalet,Calle Las Salgas,980000,5,199,Cantabria,Cantabria
Piso,Calle Isaac Peral,240000,4,123,Cantabria,Cantabria
Piso,Carrera General,125000,2,63,Cantabria,Cantabria
Chalet,Barrio el Cueto 19,420000,6,1941,Cantabria,Cantabria
Piso,Calle General Santiago,65000,2,70,Cantabria,Cantabria
Piso,Barrio Casasola,124900,2,61,Cantabria,Cantabria
Piso,Avenida de Berria Primera Avenida,177000,2,65,Cantabria,Cantabria
Chalet,Via Barrio la,223000,4,180,Cantabria,Cantabria
Chalet,Avenida de la Santa Cruz,1009900,5,187,Cantabria,Cantabria
Piso,Calle Trefilería,99000,2,60,Cantabria,Cantabria
Piso,Calle Socamino 2,240000,4,1800,Cantabria,Cantabria
Piso,Calle Juan de la Encina,138000,3,95,Cantabria,Cantabria
Piso,Barrio la Quintana,76500,2,79,Cantabria,Cantabria
Piso,Avenida Tercera Avenida,220000,2,80,Cantabria,Cantabria
Chalet,Avenida de Chinchapapa,498000,7,265,Cantabria,Cantabria
Piso,Calle Habana,120000,3,82,Cantabria,Cantabria
Piso,Calle Juan de la Encina,149900,3,91,Cantabria,Cantabria
Piso,Carrera General,115000,2,80,Cantabria,Cantabria
Chalet,Avenida de la Santa Cruz,424900,3,83,Cantabria,Cantabria
Piso,Calle de Silvestre Ochoa,168000,2,62,Cantabria,Cantabria
Piso,Calle llosa de palacio,85000,2,69,Cantabria,Cantabria
Chalet,Barrio Cereceda,120000,3,150,Cantabria,Cantabria
Chalet,Avenida de Chinchapapa,498000,7,300,Cantabria,Cantabria
Piso,Calle Habana,120000,3,100,Cantabria,Cantabria
Piso,Calle Trefilería,99000,2,60,Cantabria,Cantabria
Chalet,Avenida de la Santa Cruz,424900,3,84,Cantabria,Cantabria
Piso,Calle Campoo,107000,3,104,Cantabria,Cantabria
Piso,Calle la Estación,89990,3,101,Cantabria,Cantabria
Chalet,Barrio el Carmen,354000,5,165,Cantabria,Cantabria
Chalet,Calle Francisco García 11,199000,5,450,Cantabria,Cantabria
Chalet,Barrio Casar,1150000,12,533,Cantabria,Cantabria
Chalet,Avenida de la Santa Cruz,1009900,5,178,Cantabria,Cantabria
Piso,Paseo Barón de Adzaneta,104000,2,60,Cantabria,Cantabria
Chalet,Calle Pomaluengo 12,99900,4,356,Cantabria,Cantabria
Chalet,Barrio Sierra 51,269000,3,86,Cantabria,Cantabria
Piso,Barrio la Quintana,89900,2,67,Cantabria,Cantabria
Piso,Calle Socamino 2,240000,4,1800,Cantabria,Cantabria
Chalet,Calle Paco Labiano 11,385000,3,105,Cantabria,Cantabria
Chalet,Barrio Tuebre,425000,9,4000,Cantabria,Cantabria
Piso,Avenida de Berria Primera Avenida,177000,2,64,Cantabria,Cantabria
Chalet,Barrio Rocillo,185000,3,165,Cantabria,Cantabria
Piso,Calle María Cristina,255000,3,101,Cantabria,Cantabria
Chalet,Urbanización Peñaflor,650000,6,202,Cantabria,Cantabria
Chalet,Via Barrio la,223000,4,180,Cantabria,Cantabria
Piso,Calle Ría de Solía,119000,2,65,Cantabria,Cantabria
Piso,Barrio El Ángel 17,129500,2,62,Cantabria,Cantabria
Chalet,LOS JUNCOS BARRIO ADINO,258000,3,106,Cantabria,Cantabria
Piso,Santoña,175000,3,103,Cantabria,Cantabria
Piso,Avenida Ris,280000,2,27,Cantabria,Cantabria
Piso,AYUNTAMIENTOS DEMOCRATICOS,318000,3,120,Cantabria,Cantabria
Piso,SILVESTRE OCHOA,169000,2,62,Cantabria,Cantabria
Piso,TERESA DE CALCUTA 24,200000,2,77,Cantabria,Cantabria
Piso,Calle José de Escandón,87000,2,50,Cantabria,Cantabria
Piso,Avenida DE LA LIBERTAD,183000,2,62,Cantabria,Cantabria
Piso,ATAULFO ARGENTA,199000,2,71,Cantabria,Cantabria
Piso,Colindres,144900,3,112,Cantabria,Cantabria
Piso,Voto,58000,1,43,Cantabria,Cantabria
Piso,Ramales de la Victoria,68000,1,52,Cantabria,Cantabria
Piso,Santoña,95000,4,132,Cantabria,Cantabria
Piso,Centro,225000,3,91,Cantabria,Cantabria
Piso,Centro,379000,6,221,Cantabria,Cantabria
Chalet,El Callejo - La Pesquera - La Arenosa,299000,4,735,Cantabria,Cantabria
Piso,ATAULFO ARGENTA,199000,2,69,Cantabria,Cantabria
Piso,Colindres,144900,3,87,Cantabria,Cantabria
Piso,Centro,225000,3,109,Cantabria,Cantabria
Estudio,Oriñón-Allendagua,75000,0,41,Cantabria,Cantabria
Piso,Avenida DE LA LIBERTAD,183000,2,66,Cantabria,Cantabria
Piso,AV VOLUNTARIADO 6,120000,1,23,Cantabria,Cantabria
Casa Rural,Calle San Martín,425000,5,189,Cantabria,Cantabria
Chalet,Avenida Alisas,650000,7,533,Cantabria,Cantabria
Piso,Avenida de Francia,385000,4,210,Cantabria,Cantabria
Piso,B° Las Barreras,129000,3,119,Cantabria,Cantabria
Piso,Barrio La Carrera 1,90000,1,60,Cantabria,Cantabria
Chalet,Barrio Arenas,275000,4,1600,Cantabria,Cantabria
Chalet,Avenida de Francia,340000,4,200,Cantabria,Cantabria
Casa Rural,Poblado Linares,60000,1,60,Cantabria,Cantabria
Chalet,Barrio La Hoz,1100000,3,107,Cantabria,Cantabria
Chalet,Calle la Serna,658000,6,20,Cantabria,Cantabria
Chalet,Barrio Setién,600000,4,700,Cantabria,Cantabria
Piso,Puente Barrio el,157000,3,98,Cantabria,Cantabria
Piso,Lugar Barrio Esles,134000,6,239,Cantabria,Cantabria
Chalet,Calle APérez Rubalcaba,630000,5,400,Cantabria,Cantabria
Chalet,Via Barrio,215000,3,92,Cantabria,Cantabria
Chalet,Barrio SOMANIEZO,140000,5,188,Cantabria,Cantabria
Piso,Barrio el Jurrio,120000,2,60,Cantabria,Cantabria
Piso,Calle Barrio La Torre  17,457000,2,89,Cantabria,Cantabria
Chalet,Diseminado Gibaja 6,150000,4,130,Cantabria,Cantabria
Piso,Castilla 41,200000,5,132,Cantabria,Cantabria
Duplex,Calle la Gloria,131000,2,73,Cantabria,Cantabria
Piso,El Puntal,207000,2,70,Cantabria,Cantabria
Piso,Barrio la Quintana 7,86000,2,72,Cantabria,Cantabria
Piso,Centro,275000,1,29,Cantabria,Cantabria
Ático,Calle Luis Quintanilla Isasi 8,280000,3,91,Cantabria,Cantabria
Piso,Centro,130000,3,86,Cantabria,Cantabria
Chalet,IGLESIA 1,195000,3,144,Cantabria,Cantabria
Chalet,Calle Trasierra 74,99500,2,192,Cantabria,Cantabria
Piso,Calle CAMPO LAS FERIAS,139900,3,100,Cantabria,Cantabria
Chalet,Solares,159000,3,108,Cantabria,Cantabria
Chalet,la portillera 5,224400,3,105,Cantabria,Cantabria
Ático,Ampuero,127000,2,100,Cantabria,Cantabria
Chalet,Voto,228000,4,127,Cantabria,Cantabria
Piso,CASTILLA DEL MAR,105000,1,49,Cantabria,Cantabria
Piso,Avenida de España,126000,3,80,Cantabria,Cantabria
Chalet,Voto,228000,4,124,Cantabria,Cantabria
Chalet,Santoña,240000,4,200,Cantabria,Cantabria
Chalet,Liendo,480000,4,750,Cantabria,Cantabria
Piso,Avenida Derechos Humanos,195000,3,120,Cantabria,Cantabria
Casa Rural,842900490,Voto,787000,604,Cantabria,Cantabria
Casa Rural,Ribamontan al Monte,199900,3,250,Cantabria,Cantabria
Chalet,Oriñón-Allendagua,580000,3,160,Cantabria,Cantabria
Piso,Calle Garelly de la Cámara,155000,1,55,Cantabria,Cantabria
Piso,Calle Espíritu Santo,76000,2,78,Cantabria,Cantabria
Piso,Santoña,149000,3,102,Cantabria,Cantabria
Piso,Santoña,139000,3,130,Cantabria,Cantabria
Duplex,Santoña,148000,2,24,Cantabria,Cantabria
Chalet,Limpias,390000,4,600,Cantabria,Cantabria
Chalet,Ampuero,301000,8,330,Cantabria,Cantabria
Piso,Meruelo,115000,2,25,Cantabria,Cantabria
Chalet,Bª Riogarcía 103,1400000,5,180,Cantabria,Cantabria
Chalet,cerrazo 34,695000,5,181,Cantabria,Cantabria
Chalet,Cotolino,499000,6,45,Cantabria,Cantabria
Chalet,Samano s/n,325000,3,200,Cantabria,Cantabria
Chalet,Tregadín,265000,4,137,Cantabria,Cantabria
Piso,Santoña,160000,3,97,Cantabria,Cantabria
Casa Rural,Soba,108000,4,600,Cantabria,Cantabria
Casa Rural,Meruelo,340000,5,824,Cantabria,Cantabria
Chalet,Barcena de Cicero,420000,4,248,Cantabria,Cantabria
Piso,Tregadín,271000,2,32,Cantabria,Cantabria
Ático,hermanos tonetti 2,265000,3,100,Cantabria,Cantabria
Piso,Avenida del Deporte 9 -02,89000,3,80,Cantabria,Cantabria
Chalet,Arnuero,300000,3,10450,Cantabria,Cantabria
Chalet,Argoños,265000,3,83,Cantabria,Cantabria
Piso,Calle Victorina Gainza 3,206000,3,100,Cantabria,Cantabria
Casa Rural,Bareyo,285000,8,370,Cantabria,Cantabria
Chalet,Santoña,329000,3,200,Cantabria,Cantabria
Chalet,Barcena de Cicero,278000,3,730,Cantabria,Cantabria
Piso,Calle Sogandara 6,115000,3,80,Cantabria,Cantabria
Estudio,Calle republica de guatemala bahia del sol,39000,0,27,Cantabria,Cantabria
Chalet,Avenida Cantabria 55,205000,4,140,Cantabria,Cantabria
Chalet,Barrio Monasterio 35,355000,4,174,Cantabria,Cantabria
Chalet,barrio la mina 7,735000,4,126,Cantabria,Cantabria
Chalet,Arnuero,197000,3,103,Cantabria,Cantabria
Piso,Avenida del Deporte 9 -02,89000,3,80,Cantabria,Cantabria
Chalet,Barcena de Cicero,750000,5,12500,Cantabria,Cantabria
Chalet,Argoños,265000,3,99,Cantabria,Cantabria
Chalet,Arnuero,197000,3,82,Cantabria,Cantabria
Chalet,Ampuero,301000,8,328,Cantabria,Cantabria
Chalet,Barrio Las Torres 51,1175000,5,197,Cantabria,Cantabria
Chalet,Argoños,234000,3,250,Cantabria,Cantabria
Duplex,Santoña,148000,2,24,Cantabria,Cantabria
Chalet,Arnuero,300000,3,10450,Cantabria,Cantabria
Piso,Calle Sogandara 6,115000,3,118,Cantabria,Cantabria
Chalet,Tregadín,265000,4,144,Cantabria,Cantabria
Chalet,Barcena de Cicero,420000,4,248,Cantabria,Cantabria
Chalet,Ampuero,311000,4,325,Cantabria,Cantabria
Chalet,Ontoria 174,120000,5,169,Cantabria,Cantabria
Piso,Trasarroyo s/n,168000,2,80,Cantabria,Cantabria
Chalet,Barrio de Baltezana s/n,415000,3,50,Cantabria,Cantabria
Piso,Calle Quintana 104,157000,2,74,Cantabria,Cantabria
Piso,Ris,127000,2,68,Cantabria,Cantabria
Chalet,Calle las Casucas 73,265000,5,35,Cantabria,Cantabria
Piso,Barrio Maeda 22,144000,2,67,Cantabria,Cantabria
Chalet,Barrio Solacuesta,350000,10,461,Cantabria,Cantabria
Piso,Calle Tomás Bretón 9,136700,3,117,Cantabria,Cantabria
Piso,Republica Argentina s/n,370000,3,137,Cantabria,Cantabria
Piso,Barrio Oriñon 51,170000,2,60,Cantabria,Cantabria
Piso,Calle Capitán Palacios 3,95000,2,63,Cantabria,Cantabria
Casa Rural,Polaciones,67900,3,94,Cantabria,Cantabria
Chalet,San Mamés de Meruelo,350000,4,550,Cantabria,Cantabria
Piso,El Comercio 15,73000,3,99,Cantabria,Cantabria
Chalet,Setien,355000,3,97,Cantabria,Cantabria
Piso,Calle los Claveles,76000,2,60,Cantabria,Cantabria
Piso,Avenida de Francia 109,650000,4,163,Cantabria,Cantabria
Piso,Derechos Humanos 34,273000,3,14,Cantabria,Cantabria
Chalet,Barrio Casar,250000,6,200,Cantabria,Cantabria
Piso,La Frontera,144000,3,95,Cantabria,Cantabria
Chalet,Barrio Sorriba,459500,4,142,Cantabria,Cantabria
Piso,Avenida de francia 61,295000,4,134,Cantabria,Cantabria
Piso,Zona Playa,156000,2,79,Cantabria,Cantabria
Chalet,Voto,196000,3,200,Cantabria,Cantabria
Ático,Avenida Conde de Albox 35,156000,2,84,Cantabria,Cantabria
Casa Rural,Barrio Rosario,35000,3,146,Cantabria,Cantabria
Casa Rural,Camaleño,97000,3,111,Cantabria,Cantabria
Chalet,Voto,196000,3,200,Cantabria,Cantabria
Chalet,Barrio Herada 42 A,69000,2,73,Cantabria,Cantabria
Chalet,Liendo,299000,5,171,Cantabria,Cantabria
Chalet,Lugar Barrio Santullan 15 A,235000,3,103,Cantabria,Cantabria
Chalet,Barrio la Vallejada 4,350000,4,550,Cantabria,Cantabria
Ático,Avenida Conde de Albox 35,156000,2,84,Cantabria,Cantabria
Chalet,Poblado Sopeña 64,775000,17,448,Cantabria,Cantabria
Piso,Brazomar,168000,3,96,Cantabria,Cantabria
Piso,Zona Playa,156000,2,66,Cantabria,Cantabria
Piso,Calle Isaac Albéniz 6,295000,3,90,Cantabria,Cantabria
Chalet,Sancibrián,387000,4,149,Cantabria,Cantabria
Chalet,Barrio Sorriba,490000,4,198,Cantabria,Cantabria
Piso,Puerto Chico,209000,3,107,Cantabria,Cantabria
Piso,Limpias,98000,3,118,Cantabria,Cantabria
Piso,Calle San Roque,105000,1,59,Cantabria,Cantabria
Chalet,BARRIO SAMANO 80,325000,4,128,Cantabria,Cantabria
Chalet,Barrio la Penilla 40,220000,4,130,Cantabria,Cantabria
Piso,LOS CASERIOS 8,239000,3,109,Cantabria,Cantabria
Duplex,MENEDEZ PELAYO 51,330000,3,95,Cantabria,Cantabria
Ático,Calle Perez Galdos,1297000,5,55,Cantabria,Cantabria
Piso,Plaza Ángel de la Bodega 2,1095000,8,309,Cantabria,Cantabria
Chalet,Barrio el Sedillo 54 B,1170000,11,650,Cantabria,Cantabria
Chalet,Barrio Rada 58,265000,5,80,Cantabria,Cantabria
Piso,Paseo Feve 25,165000,3,115,Cantabria,Cantabria
Piso,TERESA DE CALCUTA s/n,178000,2,70,Cantabria,Cantabria
Piso,JOSE MARIA VEGA 1,163900,2,63,Cantabria,Cantabria
Ático,Subida Campijo 3,280000,2,60,Cantabria,Cantabria
Piso,LOS CASERIOS 11,225000,3,12,Cantabria,Cantabria
Duplex,TERESA DE CALCUTA 10,214900,2,64,Cantabria,Cantabria
Chalet,Barrio Solarana,1150000,5,194,Cantabria,Cantabria
Piso,Calle Sierra Donesteve 8,119500,4,160,Cantabria,Cantabria
Chalet,Avenida de Solares 31,299000,3,600,Cantabria,Cantabria
Piso,RESAMANO 10,184900,2,71,Cantabria,Cantabria
Chalet,Barrio Prado 32 b,374900,5,171,Cantabria,Cantabria
Chalet,BARRIO SAMANO-HELGUERA 178,335000,4,150,Cantabria,Cantabria
Piso,RESAMANO 8,220000,2,68,Cantabria,Cantabria
Chalet,barrio pando 3,545000,6,246,Cantabria,Cantabria
Ático,HERMANOS TONETTI 2,265000,3,117,Cantabria,Cantabria
Duplex,LEONARDO RUCABADO s/n,300000,3,102,Cantabria,Cantabria
Piso,RESAMANO 8,220000,2,72,Cantabria,Cantabria
Chalet,Barrio Cosgaya,122000,6,250,Cantabria,Cantabria
Chalet,BARRIO SAMANO 80,325000,4,124,Cantabria,Cantabria
Chalet,Avenida de Solares 31,299000,3,600,Cantabria,Cantabria
Duplex,MENEDEZ PELAYO 51,330000,3,113,Cantabria,Cantabria
Chalet,Paseo Marítimo,365000,4,180,Cantabria,Cantabria
Chalet,Calle Román Rivas 3,273000,3,108,Cantabria,Cantabria
Chalet,Barrio Prado 32 b,374900,5,170,Cantabria,Cantabria
Piso,Paseo Feve 25,165000,3,103,Cantabria,Cantabria
Piso,Calle Marqués de la Hermida 38,145000,3,73,Cantabria,Cantabria
Chalet,BARRIO POMAR 1004,265000,4,136,Cantabria,Cantabria
Chalet,Barrio la Penilla 40,220000,4,120,Cantabria,Cantabria
Chalet,barrio pando 3,545000,6,215,Cantabria,Cantabria
Ático,HERMANOS TONETTI 2,265000,3,81,Cantabria,Cantabria
Piso,Calle Alta 115,119900,4,102,Cantabria,Cantabria
Piso,Lugar Barrio la Estacion,75000,2,61,Cantabria,Cantabria
Chalet,Calle República de Chile,395000,3,240,Cantabria,Cantabria
Chalet,Barrio Viérnoles,275000,3,22,Cantabria,Cantabria
Piso,Avenida de la Libertad 33,159900,2,72,Cantabria,Cantabria
Piso,JUAN DE LA COSA 23,300000,3,112,Cantabria,Cantabria
Piso,Calle Gutiérrez Solana,128000,2,60,Cantabria,Cantabria
Chalet,Calle Pintor Ángel Alonso,372000,4,260,Cantabria,Cantabria
Piso,Plaza Carlos V,231000,2,69,Cantabria,Cantabria
Chalet,Calle los Foramontanos 104,85000,4,115,Cantabria,Cantabria
Piso,Avenida San Miguel 4,82000,1,43,Cantabria,Cantabria
Piso,VIRGEN DEL PUERTO 8,140000,2,68,Cantabria,Cantabria
Chalet,Barrio San Pedro 19,500000,11,591,Cantabria,Cantabria
Ático,Barrio la Quintana,150000,2,90,Cantabria,Cantabria
Piso,MARINOS 6,175000,3,115,Cantabria,Cantabria
Chalet,BARRIO AJO 100,275000,3,112,Cantabria,Cantabria
Piso,Diseminado Laredo,115000,3,115,Cantabria,Cantabria
Chalet,Barrio Labarces 17,410000,4,300,Cantabria,Cantabria
Piso,Calle Playa de Usil,135000,2,72,Cantabria,Cantabria
Chalet,Urbanización Rìa del Pas,695000,6,233,Cantabria,Cantabria
Chalet,Poblado Collado 47,95000,3,180,Cantabria,Cantabria
Chalet,Calle República de Cuba,350000,4,157,Cantabria,Cantabria
Piso,Cuesta de la Atalaya,315000,4,150,Cantabria,Cantabria
Piso,Calle los Ciruelos,232000,3,103,Cantabria,Cantabria
Chalet,Barrio la Calleja,480000,6,2000,Cantabria,Cantabria
Chalet,Calle Dario Pedrajo,370000,4,21,Cantabria,Cantabria
Piso,Avenida San Miguel 4,82000,1,43,Cantabria,Cantabria
Piso,JUAN JOSE RUANO 14,203000,3,100,Cantabria,Cantabria
Chalet,Poblado Collado 47,95000,3,180,Cantabria,Cantabria
Chalet,SOLORZANO 10,190000,3,127,Cantabria,Cantabria
Chalet,Barrio Puente San Miguel 138,250000,3,2600,Cantabria,Cantabria
Chalet,Argomedas,715000,5,1840,Cantabria,Cantabria
Chalet,Calle la Paz,235000,3,109,Cantabria,Cantabria
Chalet,Centro,270000,3,120,Cantabria,Cantabria
Chalet,Barrio Viallan 257,500000,4,158,Cantabria,Cantabria
Chalet,Calle del Estadio 3,1200000,6,246,Cantabria,Cantabria
Ático,Avenida de la libertad,255000,2,103,Cantabria,Cantabria
Piso,Tregadín,135000,2,67,Cantabria,Cantabria
Chalet,Barrio EL TINACO,150000,3,75,Cantabria,Cantabria
Casa Rural,Hazas de Cesto,170000,2,70,Cantabria,Cantabria
Piso,Calle las californias 5,239000,4,142,Cantabria,Cantabria
Piso,Avenida de Valdecilla,225000,2,72,Cantabria,Cantabria
Piso,Calle Valdenoja,348000,3,120,Cantabria,Cantabria
Piso,Calle SAN FRANCISCO 9,185000,5,104,Cantabria,Cantabria
Chalet,Barrio Rada 47,215000,3,370,Cantabria,Cantabria
Piso,Isabel II,625000,3,162,Cantabria,Cantabria
Chalet,Helgueras,179000,3,103,Cantabria,Cantabria
Piso,Avenida Nueva Montaña 16,139900,3,96,Cantabria,Cantabria
Chalet,Calle San Miguel,265000,3,279,Cantabria,Cantabria
Piso,Helgueras,130000,2,79,Cantabria,Cantabria
Piso,Calle Alta,186000,3,115,Cantabria,Cantabria
Piso,Santoña,310000,3,100,Cantabria,Cantabria
Chalet,Arnuero,199000,4,130,Cantabria,Cantabria
Piso,Palacio,164000,3,80,Cantabria,Cantabria
