Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Piso,Calle Dinán,330000,3,88,Lugo,Galicia
A 2,616351463,Camino Casaldeite,1,52,Lugo,Galicia
Chalet,VILLAFRAMIL 15,298000,8,4748,Lugo,Galicia
Casa Rural,A Pobra do Brollón s/n,1175000,12,196,Lugo,Galicia
Chalet,Soledad Bretoña s/n,189000,5,200,Lugo,Galicia
Chalet,Foz,159000,4,485,Lugo,Galicia
Duplex,Avenida da Mariña 41,150000,4,157,Lugo,Galicia
Chalet,A Burela de Carballido 1,180000,5,135,Lugo,Galicia
Ático,Travesía de Meira 4,105000,2,71,Lugo,Galicia
Chalet,Calle Pomar,120000,6,239,Lugo,Galicia
Chalet,Esperante,410000,5,2842,Lugo,Galicia
Chalet,Lugar Andemil s/n,90000,3,97,Lugo,Galicia
Chalet,Calle Juan XXIII 10,255000,4,150,Lugo,Galicia
Chalet,VALE 11,63000,3,84,Lugo,Galicia
Casa Rural,saavedra,55000,0,2600,Lugo,Galicia
Chalet,N-VI s/n,185000,3,111,Lugo,Galicia
Piso,Calle Tomas Mariño Pardo 3,95000,3,43,Lugo,Galicia
Casa Rural,Lugar Bergazo 19,25000,0,80,Lugo,Galicia
Casa Rural,Calle Evaristo Correa Calderón 45,400000,6,3000,Lugo,Galicia
Duplex,San Roque - As Fontiñas,290000,3,134,Lugo,Galicia
Duplex,Avenida Álvaro Cunqueiro,82000,2,69,Lugo,Galicia
Casa Rural,pedragude s/n,151000,3,672,Lugo,Galicia
Casa Rural,O Padrón 11,55000,4,45,Lugo,Galicia
Chalet,nadela,250000,8,362,Lugo,Galicia
Casa Rural,Lugar Sanmamed 13,330000,5,286,Lugo,Galicia
Duplex,Calle Montirón,179000,4,120,Lugo,Galicia
Piso,Calle Concepción Arenal 21,108000,2,73,Lugo,Galicia
Duplex,SAN ROQUE 22,95000,4,121,Lugo,Galicia
Chalet,Lugar a Igrexa 7,125000,3,1500,Lugo,Galicia
Casa Rural,Bustelo 2,60000,11,411,Lugo,Galicia
Estudio,Calle Magnolia,83000,0,43,Lugo,Galicia
Estudio,Calle Magnolia,83000,0,26,Lugo,Galicia
Ático,Avenida Arcadio Pardiñas 167,115000,4,146,Lugo,Galicia
Chalet,Calle montouto 1,65000,5,750,Lugo,Galicia
Chalet,Calle Rio Ladra 10,95000,3,96,Lugo,Galicia
Chalet,Lugar As Regas,150000,4,4000,Lugo,Galicia
Chalet,Calle de Galegos,130000,5,130,Lugo,Galicia
Chalet,Calle manuel maría 28,130000,4,250,Lugo,Galicia
Piso,Boveda,41500,4,95,Lugo,Galicia
Chalet,Vilargoíde 4,255000,4,175,Lugo,Galicia
Duplex,Avenida de Rafael Fernández Cardoso 8,290000,4,140,Lugo,Galicia
Duplex,Ronda Xosé Castiñeira,279300,4,147,Lugo,Galicia
Piso,Calle Ourense 93,155000,3,25,Lugo,Galicia
Chalet,Lugar Lagar,300000,5,2500,Lugo,Galicia
Piso,Calle Primavera 42 Fontiasn,230000,3,12,Lugo,Galicia
Piso,Calle Chantada,70000,3,106,Lugo,Galicia
Casa Rural,Lugar Alto Gomean 1,190000,6,2300,Lugo,Galicia
Casa Rural,Souto de Torres s/n sn,495000,6,68,Lugo,Galicia
Chalet,LU-P-5902 43,115000,4,0,Lugo,Galicia
Chalet,Calle Opazo 5,365000,4,355,Lugo,Galicia
Chalet,Calle San Lázaro 157,75000,3,120,Lugo,Galicia
Chalet,Calle NOIS,250000,7,2100,Lugo,Galicia
Casa Rural,O castro s/n,43000,4,143,Lugo,Galicia
Casa Rural,Lugar Vilachar,460000,13,1100,Lugo,Galicia
Duplex,Calle de Santiago 128,159000,3,117,Lugo,Galicia
Piso,Avenida de las Américas,165000,2,90,Lugo,Galicia
Chalet,santa mariña o corgo,298000,4,133,Lugo,Galicia
Chalet,Friol,230000,2,113,Lugo,Galicia
Casa Rural,N-634 22,79000,3,107,Lugo,Galicia
Duplex,Camino Atalaia,150000,2,65,Lugo,Galicia
Piso,Paseo Colón,220000,2,79,Lugo,Galicia
Casa Rural,Camino sen nome 130,125000,5,180,Lugo,Galicia
Chalet,abrela,370000,5,201,Lugo,Galicia
Chalet,Avenida de A Coruña - Paradai,120000,3,118,Lugo,Galicia
Chalet,Camino a Maderne 3,65000,3,200,Lugo,Galicia
Piso,Calle Santiago 130,115000,2,74,Lugo,Galicia
Casa Rural,Lugar Casabella 9 D,59000,2,10000,Lugo,Galicia
Chalet,fervedoira,320000,6,231,Lugo,Galicia
Casa Rural,LU-P-5902 26,800000,6,202,Lugo,Galicia
Piso,PARDO BAZAN,90000,4,123,Lugo,Galicia
Chalet,LU-P-4104 10,45000,5,165,Lugo,Galicia
Chalet,santa mariña o corgo,298000,4,135,Lugo,Galicia
Chalet,abrela,370000,5,201,Lugo,Galicia
Duplex,Camino Atalaia,150000,2,72,Lugo,Galicia
Chalet,fervedoira,320000,6,210,Lugo,Galicia
Duplex,Residencia - Abella,160000,3,86,Lugo,Galicia
Duplex,Avenida Tierra Llana 15,239000,4,133,Lugo,Galicia
Piso,Calle O Río,125000,4,36,Lugo,Galicia
Chalet,Saa lugo,375000,3,97,Lugo,Galicia
Casa Rural,Seara s/n,45000,4,132,Lugo,Galicia
Piso,Avenida Cantarrana,56000,3,77,Lugo,Galicia
Piso,Plaza de Santo Domingo,340000,5,200,Lugo,Galicia
Chalet,Calle Alfolíes,130000,5,30,Lugo,Galicia
Chalet,Carretera General Mañente,95000,7,293,Lugo,Galicia
Casa Rural,Aldixe s/n,130000,3,1770,Lugo,Galicia
Casa Rural,Carretera de portomarin,150000,4,236,Lugo,Galicia
Piso,Mar Cantabrico 33,108000,2,70,Lugo,Galicia
Chalet,zona hombreiro,245000,5,40,Lugo,Galicia
Piso,Avenida Asturias,57519,1,54,Lugo,Galicia
Piso,Rego de Foz,110000,2,65,Lugo,Galicia
Chalet,Calle da Viela s/n,110000,6,241,Lugo,Galicia
Casa Rural,marrube o saviñao 56,75000,2,290,Lugo,Galicia
Piso,Ronda das Fontiñas,130000,4,20,Lugo,Galicia
Casa Rural,Nete 86,55000,4,154,Lugo,Galicia
Chalet,Calle San Lourenzo 15,90000,0,200,Lugo,Galicia
Piso,Francisco Vilasuso 3,99000,3,101,Lugo,Galicia
Casa Rural,Martiño s/n,50000,6,9800,Lugo,Galicia
Piso,Calle do Río,90000,4,15,Lugo,Galicia
Chalet,Zona Paradai,120000,2,100,Lugo,Galicia
Piso,Calle San Roque,349000,4,122,Lugo,Galicia
Piso,Calle Francisco Vilasuso 42,90000,2,77,Lugo,Galicia
Casa Rural,pq gomean 3,410000,0,300,Lugo,Galicia
Piso,Carretera Playa de San Miguel 2,125000,2,79,Lugo,Galicia
Piso,Rego de Foz,100000,2,61,Lugo,Galicia
Piso,Calle Francisco Vilasuso 40,93500,2,60,Lugo,Galicia
Piso,Avenida Arcadio Pardiñas,90000,4,113,Lugo,Galicia
Piso,Calle Viladaide 23,92800,2,79,Lugo,Galicia
Casa Rural,Alba s/n,60000,6,370,Lugo,Galicia
Casa Rural,La torre s/n,70000,3,10000,Lugo,Galicia
Chalet,Parroquia Fontao s/n,250000,4,136,Lugo,Galicia
Piso,urbanización el palmeiro 51,80829,2,44,Lugo,Galicia
Piso,Calle San Roque,349000,4,151,Lugo,Galicia
Casa Rural,Martiño s/n,50000,6,9800,Lugo,Galicia
Piso,Mar Cantabrico 33,108000,2,70,Lugo,Galicia
Casa Rural,Aldixe s/n,130000,3,1770,Lugo,Galicia
Piso,Avenida Cantarrana,56000,3,77,Lugo,Galicia
Chalet,Calle Alfolíes,130000,5,30,Lugo,Galicia
Duplex,Avenida de Magoi,286000,4,20,Lugo,Galicia
Piso,Rego de Foz,110000,2,64,Lugo,Galicia
Piso,Plaza de Santo Domingo,340000,5,200,Lugo,Galicia
Chalet,Calle Viladaide-Praia Altar 30,299990,4,20,Lugo,Galicia
Chalet,Playa de Covas-Suasbarras 35,80000,10,496,Lugo,Galicia
Piso,Lugar Nogueiredo 20,89000,1,30,Lugo,Galicia
Piso,Lugar Nogueiredo 20,93000,2,69,Lugo,Galicia
Chalet,Calle Bellavista,330600,3,81,Lugo,Galicia
Duplex,Ronda da Muralla 49,310000,3,119,Lugo,Galicia
Chalet,O Carballal 1,120000,5,78,Lugo,Galicia
Piso,Avenida da Veiga,110000,2,66,Lugo,Galicia
Chalet,Avenida Arcadio Pardiñas,180000,4,158,Lugo,Galicia
Piso,Avenida da Veiga,51000,5,6,Lugo,Galicia
Duplex,Avenida de Magoi 118,260000,4,142,Lugo,Galicia
Chalet,Lugar Nadela,95000,5,192,Lugo,Galicia
Chalet,Calle Benigno Quiroga s/n,170000,5,230,Lugo,Galicia
Piso,Serra Gañidoira,126000,2,78,Lugo,Galicia
Chalet,farillon,200000,3,15,Lugo,Galicia
Piso,Calle Uxio Novoneira 1,95000,1,56,Lugo,Galicia
Casa Rural,Plaza del Coronel Pena,250000,8,75,Lugo,Galicia
Duplex,Carretera da Granxa 124,205000,3,129,Lugo,Galicia
Duplex,Calle Río Masma,120000,2,64,Lugo,Galicia
Piso,Calle San Roque 31,280000,4,151,Lugo,Galicia
Casa Rural,Estraxiz 5,149000,3,168,Lugo,Galicia
Chalet,Vilar de cucos recimil,125000,2,4800,Lugo,Galicia
Chalet,Calle Ligustro s/n,103000,3,115,Lugo,Galicia
Piso,Lugar Nogueiredo 20,89000,2,61,Lugo,Galicia
Chalet,valadouro s/n,69000,5,101,Lugo,Galicia
Chalet,Lugar Ordoñez 9,309000,5,179,Lugo,Galicia
Casa Rural,Tosende 27181 s/n,197000,5,285,Lugo,Galicia
Chalet,Lugar Vilar 43,260000,4,140,Lugo,Galicia
Duplex,Camino da Granxa 122,182000,3,89,Lugo,Galicia
Piso,Camino de Xove 1,98900,2,63,Lugo,Galicia
Piso,Calle do Camiño Real s/n,55000,3,77,Lugo,Galicia
Piso,Calle Costa do Castro,115000,2,68,Lugo,Galicia
Casa Rural,Plaza del Coronel Pena,250000,8,75,Lugo,Galicia
Chalet,LU-P-3101,210000,4,156,Lugo,Galicia
Duplex,Calle Xosé Castiñeira 34,279300,4,145,Lugo,Galicia
Piso,Calle Corporacións Municipais,158000,4,137,Lugo,Galicia
Piso,Ronda do Carme,99200,4,121,Lugo,Galicia
Piso,Avenida Portugal,37000,2,61,Lugo,Galicia
Piso,Calle Concello,70000,4,130,Lugo,Galicia
Chalet,Conceado,250000,3,30,Lugo,Galicia
Chalet,LU-P-2804 1,65000,3,1300,Lugo,Galicia
Piso,Calle Nova,260000,3,137,Lugo,Galicia
Chalet,Camino Praia Arealonga,310000,6,1168,Lugo,Galicia
Piso,Plaza de Bretaña,600000,4,212,Lugo,Galicia
Piso,Calle do Río 4,75000,4,124,Lugo,Galicia
Chalet,Camino Vilaronte Espiñeira,100000,5,182,Lugo,Galicia
Piso,Carril dos Loureiros,120000,4,141,Lugo,Galicia
Chalet,Ribadeo,160000,3,90,Lugo,Galicia
Piso,Plaza Maior,270000,3,80,Lugo,Galicia
Piso,Calle Mondoñedo 35,99000,3,81,Lugo,Galicia
Piso,Calle Armando Durán 52,92000,4,145,Lugo,Galicia
Ático,Calle Otero Pedrayo 64,295000,3,120,Lugo,Galicia
Chalet,Carretera DE FOZ 5,425000,5,3800,Lugo,Galicia
Piso,Avenida Portugal,55000,3,113,Lugo,Galicia
Piso,Ronda República Argentina 8,77900,1,45,Lugo,Galicia
Piso,Avenida Leopoldo Calvo Sotelo,139000,4,110,Lugo,Galicia
Piso,Calle Corporacións Municipais,165000,4,121,Lugo,Galicia
Piso,Avenida DIPUTACION 13,105000,3,104,Lugo,Galicia
Piso,Calle Hermanos Menesianos,120000,4,160,Lugo,Galicia
Chalet,AV DIPUTACION 21,399000,9,1102,Lugo,Galicia
Duplex,Avenida Breogán,145000,2,60,Lugo,Galicia
Chalet,Lugar Quinteliña,250000,4,248,Lugo,Galicia
Piso,Doutor Balanzá,295000,3,50,Lugo,Galicia
Piso,Avenida Arcadio Pardiñas 20,105000,3,109,Lugo,Galicia
Casa Rural,Cotillon 10,30000,3,278,Lugo,Galicia
Duplex,Plaza Augas Férreas s/n,260000,3,109,Lugo,Galicia
Chalet,Lugar Ferreira 3,160000,6,250,Lugo,Galicia
Piso,Calle de la Reina 21,900000,6,231,Lugo,Galicia
Chalet,Calle A 2,150000,5,300,Lugo,Galicia
Chalet,Begonte s/n,140000,3,250,Lugo,Galicia
Chalet,CP-0207,160000,1,35681,Lugo,Galicia
Piso,Calle Concello,70000,4,123,Lugo,Galicia
Piso,Calle Mazaira,159000,4,139,Lugo,Galicia
Casa Rural,Brigos de Arriba,70000,4,159,Lugo,Galicia
Chalet,Begonte s/n,140000,3,250,Lugo,Galicia
Piso,ourense 35,155000,4,140,Lugo,Galicia
Piso,Calle Nova,260000,3,137,Lugo,Galicia
Duplex,Calle Xosé Castiñeira 34,279300,4,143,Lugo,Galicia
Chalet,Conceado,250000,3,30,Lugo,Galicia
Piso,Calle Corporacións Municipais,165000,4,137,Lugo,Galicia
Chalet,Barrio as Carroceiras de Abaixo 2,125000,4,126,Lugo,Galicia
Chalet,Aviación Española,400000,7,300,Lugo,Galicia
Piso,Avenida DIPUTACION 13,105000,3,94,Lugo,Galicia
Chalet,Lugar Quinteliña,250000,4,248,Lugo,Galicia
Chalet,Lugar Ferreira 3,160000,6,250,Lugo,Galicia
Chalet,Carretera DE FOZ 5,425000,5,3800,Lugo,Galicia
Piso,Xoan Montes,310000,4,110,Lugo,Galicia
Chalet,Aceña de Olga - Augas Férreas,700000,8,572,Lugo,Galicia
Duplex,Calle Evaristo Correa Calderón,170000,3,93,Lugo,Galicia
Piso,Calle Monte Faro,155000,3,117,Lugo,Galicia
Chalet,Friol,155000,6,339,Lugo,Galicia
Ático,Camino CAMIÑO DA XUNQUEIRA 59,85000,2,68,Lugo,Galicia
Piso,Calzada das Gándaras,120000,3,116,Lugo,Galicia
Chalet,Ac-934,72500,3,103,Lugo,Galicia
Chalet,Parroquias Oeste,187000,5,110,Lugo,Galicia
Piso,Calle Praia-Remior s/n,100000,2,62,Lugo,Galicia
Casa Rural,Villaquinte 8,300000,3,400,Lugo,Galicia
Piso,urbanización Oceano IV,165000,3,85,Lugo,Galicia
Piso,Calle Río Chamoso,89000,4,124,Lugo,Galicia
Casa Rural,friolfe,130000,3,1700,Lugo,Galicia
Duplex,Avenida de Magoi,325000,3,115,Lugo,Galicia
Duplex,San Roque - As Fontiñas,179000,4,133,Lugo,Galicia
Chalet,Calle Progreso 8,69000,5,171,Lugo,Galicia
Piso,Calle Ourense,530000,3,266,Lugo,Galicia
Chalet,san miguel de reinante,206000,4,190,Lugo,Galicia
Casa Rural,Ceranzos - Xove s/n,400000,4,1540,Lugo,Galicia
Piso,fontiñas 16,145000,3,112,Lugo,Galicia
Piso,Plaza Maior,250000,4,174,Lugo,Galicia
Piso,Avenida de A Coruña - Paradai,145000,2,64,Lugo,Galicia
Chalet,San Julian,298000,8,4750,Lugo,Galicia
Piso,Foz,104000,3,113,Lugo,Galicia
Piso,Foz,109000,3,91,Lugo,Galicia
Chalet,Friol,155000,6,339,Lugo,Galicia
Casa Rural,Ceranzos - Xove s/n,400000,4,1540,Lugo,Galicia
Piso,Plaza Maior,250000,4,174,Lugo,Galicia
Chalet,Sagrado Corazón,130000,4,278,Lugo,Galicia
Piso,Calle Marina Española,93000,4,129,Lugo,Galicia
Chalet,san miguel de reinante,206000,4,190,Lugo,Galicia
Piso,urbanización Oceano IV,165000,3,85,Lugo,Galicia
Piso,Avenida de A Coruña - Paradai,70000,2,71,Lugo,Galicia
Casa Rural,Carretera San Acisclo 26,90000,3,1300,Lugo,Galicia
Piso,chantada,72000,2,61,Lugo,Galicia
Piso,lavandeira,90000,4,133,Lugo,Galicia
Chalet,Calle Xunqueira 50,130000,0,27,Lugo,Galicia
Casa Rural,mariño,65000,4,4419,Lugo,Galicia
Ático,Calle Rosalía de Castro 4,114500,2,70,Lugo,Galicia
Duplex,Concello de Sarria 49,70000,3,97,Lugo,Galicia
Casa Rural,Palas de Rei,128500,3,87,Lugo,Galicia
Chalet,calde,220000,5,300,Lugo,Galicia
Duplex,campos novos,235000,4,154,Lugo,Galicia
Piso,Calle adolfo suarez,150000,4,137,Lugo,Galicia
Piso,Recinto Amurallado,105000,3,83,Lugo,Galicia
Duplex,Calle Angelo Colocci,110000,2,66,Lugo,Galicia
Piso,Calle Quiroga,62000,3,111,Lugo,Galicia
Piso,Avenida de Magoi,220000,3,108,Lugo,Galicia
Casa Rural,Monterroso,207200,4,120,Lugo,Galicia
Chalet,meilan,495000,5,10000,Lugo,Galicia
Piso,Calle Montirón,114000,2,52,Lugo,Galicia
Piso,Calle Portugal,60000,2,69,Lugo,Galicia
Ático,Calle Túnel de Oural,185000,3,95,Lugo,Galicia
Chalet,Parga,57000,4,120,Lugo,Galicia
Chalet,Avenida de A Coruña - Paradai,105000,3,135,Lugo,Galicia
Casa Rural,Calle Ramón Canoura,72000,6,20,Lugo,Galicia
Piso,Calle da Zarra,216000,4,129,Lugo,Galicia
Duplex,Avenida Arcadio Pardiñas 135,135000,4,151,Lugo,Galicia
Duplex,Avenida de Magoi,310000,4,145,Lugo,Galicia
Piso,Avenida coruña,53000,2,75,Lugo,Galicia
Duplex,Calle San Eufrasio,129000,2,62,Lugo,Galicia
Casa Rural,Friol,87000,6,150,Lugo,Galicia
Chalet,O Corgo,255000,6,226,Lugo,Galicia
Chalet,Camino de Ribas Altas,49000,3,300,Lugo,Galicia
Piso,Calle Nogueiredo 20,98000,2,14,Lugo,Galicia
Piso,Avenida de Juan Garcia Navia Castrillon 19,82000,3,81,Lugo,Galicia
Chalet,Dombrollo Cotá 1,230000,3,86,Lugo,Galicia
Chalet,O Corgo,255000,6,226,Lugo,Galicia
Chalet,Paredes 6,121800,3,98,Lugo,Galicia
Piso,Avenida de la Diputación 13,105000,3,107,Lugo,Galicia
Casa Rural,Vilardongo s/n,244000,6,323,Lugo,Galicia
Casa Rural,Parroquias Oeste,260000,2,108,Lugo,Galicia
Casa Rural,Bacoi 6,36000,0,416,Lugo,Galicia
Chalet,A Tormentosa 30,120000,3,2000,Lugo,Galicia
Casa Rural,O EIXO,140000,4,110,Lugo,Galicia
Chalet,Lugar Villerma,195000,2,350,Lugo,Galicia
Chalet,Calle Rosalía de Castro 21,199000,14,559,Lugo,Galicia
Chalet,Camino de Ribas Altas,49000,3,300,Lugo,Galicia
Piso,Calle Novo Cazón 14,58900,4,137,Lugo,Galicia
Piso,Rego de Foz 1,79500,1,51,Lugo,Galicia
Chalet,Trabada,350000,7,88,Lugo,Galicia
Chalet,Lugar Carreira 23,63000,4,150,Lugo,Galicia
Piso,Calle Doctor Domingo Goas,75000,4,153,Lugo,Galicia
Piso,Chantada,85000,4,126,Lugo,Galicia
Casa Rural,Meilan,60000,4,133,Lugo,Galicia
Chalet,Calle Oliveira,285000,4,156,Lugo,Galicia
Piso,Recinto Amurallado,175000,2,77,Lugo,Galicia
Chalet,Lugar Eiras 20,170000,6,2351,Lugo,Galicia
Piso,Calle Corporaciones Municipales 59,87000,2,80,Lugo,Galicia
Chalet,Calle do Cuco,125000,2,170,Lugo,Galicia
Chalet,San Andrés de Boimente,120000,5,5000,Lugo,Galicia
Ático,Calle Serra de Ancares,99000,2,76,Lugo,Galicia
Casa Rural,Santa Maria Alta Friol s/n,464000,4,3800,Lugo,Galicia
Casa Rural,Panton,324377,7,3674,Lugo,Galicia
Piso,Calle Ourense,64000,4,138,Lugo,Galicia
Chalet,A Fonsagrada,200000,3,2528,Lugo,Galicia
Piso,german alonso,40000,3,88,Lugo,Galicia
Piso,Calle BERGANTIN PALOMO 1,129000,2,67,Lugo,Galicia
Duplex,alfonso x,175000,3,120,Lugo,Galicia
Piso,Calle Caravel,170000,4,150,Lugo,Galicia
Chalet,Calle da Estación,260000,9,625,Lugo,Galicia
Piso,magnolia,55000,3,96,Lugo,Galicia
Chalet,Lugar a Aldea de Baixo,120000,4,550,Lugo,Galicia
Chalet,covelas,240000,5,13000,Lugo,Galicia
Duplex,alfonso x,175000,3,97,Lugo,Galicia
Piso,Calle Viladaide-Praia Altar,150000,3,106,Lugo,Galicia
Casa Rural,Lugar Castillon 34,55000,10,600,Lugo,Galicia
Chalet,mundín,460000,4,131859,Lugo,Galicia
Chalet,covelas,240000,5,13000,Lugo,Galicia
Piso,magnolia,55000,3,116,Lugo,Galicia
Chalet,ribas de miño,40000,3,2400,Lugo,Galicia
Chalet,Panton,269000,3,548,Lugo,Galicia
Casa Rural,Pardiñas Covas 3,50000,4,1000,Lugo,Galicia
Chalet,Carretera coruña s/n,53000,5,163,Lugo,Galicia
Piso,Calle Marqués de Rodil,65700,3,67,Lugo,Galicia
Chalet,Calzada das Gándaras,310000,4,115,Lugo,Galicia
Piso,german alonso,40000,3,95,Lugo,Galicia
Casa Rural,Vieiro 7,42000,2,496,Lugo,Galicia
Chalet,Lugar Insua,90000,3,2600,Lugo,Galicia
Chalet,Lugar a Aldea de Baixo,120000,4,550,Lugo,Galicia
Piso,Ribadeo,71000,2,80,Lugo,Galicia
Piso,Calle Ourense,64000,4,132,Lugo,Galicia
Chalet,Carretera Trobo Corgo,350000,4,128,Lugo,Galicia
Piso,Calle Vázquez Saco,50000,3,117,Lugo,Galicia
Ático,Avenida Casiano Moreno,102000,2,61,Lugo,Galicia
Chalet,bandelo,230000,5,3000,Lugo,Galicia
Chalet,Avenida Casiano Moreno,275000,5,200,Lugo,Galicia
Chalet,Carretera Ferrol-Gijón 14,240000,3,96,Lugo,Galicia
Chalet,A Fonsagrada,200000,3,2528,Lugo,Galicia
Ático,Calle Viladaide-Praia Altar 48,98000,2,71,Lugo,Galicia
Piso,Avenida Arcadio Pardiñas 172,85000,4,135,Lugo,Galicia
Piso,Calle Caravel,170000,4,125,Lugo,Galicia
Chalet,Calle Grande 7,55000,4,158,Lugo,Galicia
Piso,Av Valle Inclán s/n,110000,2,73,Lugo,Galicia
Piso,Calle BERGANTIN PALOMO 1,129000,2,64,Lugo,Galicia
Piso,Calle laverca,93000,3,90,Lugo,Galicia
Piso,Calle dos Paxariños,123000,3,115,Lugo,Galicia
Chalet,Folgueiro 14,130000,4,127,Lugo,Galicia
Casa Rural,Lugar Casanova Moucide 76,38000,4,1700,Lugo,Galicia
Piso,Juan Donapetry 6 B,125000,4,159,Lugo,Galicia
Piso,Camino Atalaia,79900,1,40,Lugo,Galicia
Chalet,O Corgo,450000,5,164,Lugo,Galicia
Duplex,Calle Tui,300000,3,93,Lugo,Galicia
Piso,Calle Benito Galcerán 22,115000,3,113,Lugo,Galicia
Chalet,CORGO,475000,5,90,Lugo,Galicia
Piso,Calle Benito Galcerán 22,115000,3,92,Lugo,Galicia
Estudio,Camino real,85000,0,104,Lugo,Galicia
Piso,Calle Corporaciones Municipales 28,68000,2,61,Lugo,Galicia
Chalet,Calle Nazario Abel,63000,2,152,Lugo,Galicia
Duplex,Calle Campos Novos 116,240000,3,70,Lugo,Galicia
Chalet,Calle Grande,165000,4,70,Lugo,Galicia
Chalet,Recinto Amurallado,600000,4,128,Lugo,Galicia
Chalet,O Corgo,450000,5,198,Lugo,Galicia
Piso,Calle Cervantes 2,82000,2,67,Lugo,Galicia
Chalet,Foz,400000,4,2900,Lugo,Galicia
Chalet,Calle San Pedro,275000,2,73,Lugo,Galicia
Piso,CONDE,95000,3,91,Lugo,Galicia
Duplex,Ronda do Carme,135000,6,150,Lugo,Galicia
Piso,Villalba,75000,3,90,Lugo,Galicia
Chalet,O Vicedo,340000,5,362,Lugo,Galicia
Piso,Misericordia 35,67000,2,62,Lugo,Galicia
Piso,Emilia Pardo Bazán 1,59746,2,73,Lugo,Galicia
Piso,JOSE PARDO Y PARDO,73000,4,142,Lugo,Galicia
Chalet,Lugar Gondán,335000,5,170,Lugo,Galicia
Piso,Aduana 2,115000,3,85,Lugo,Galicia
Piso,Avenida de Garabolos,97000,3,33,Lugo,Galicia
Casa Rural,ROIMIL s/n,70000,0,5000,Lugo,Galicia
Chalet,Avenida de Lourdes 8,70000,2,120,Lugo,Galicia
Piso,Calle Costa do Castro 3,87000,2,70,Lugo,Galicia
Chalet,LU-P-1801 11,250000,5,760,Lugo,Galicia
Chalet,pacios villalba,95000,2,73,Lugo,Galicia
Piso,Calle dos Gardas,140000,3,143,Lugo,Galicia
Chalet,LU-P-2910,390000,3,106,Lugo,Galicia
Chalet,Urbanización a Campiña-Muxa,310000,3,4500,Lugo,Galicia
Duplex,Calle Tui,300000,3,87,Lugo,Galicia
Piso,Avenida Arcadio Pardiñas 170,90000,4,130,Lugo,Galicia
Piso,Avenida Santiago 27,125000,3,107,Lugo,Galicia
Chalet,Calle Granxas 36,190000,4,39,Lugo,Galicia
Piso,Calle Concello de Sarria 47,53000,1,51,Lugo,Galicia
Piso,Juan Donapetry 6 B,125000,4,148,Lugo,Galicia
Chalet,N-634,185000,5,400,Lugo,Galicia
Chalet,Carretera General San Pedro Barreiros 142,195000,3,95,Lugo,Galicia
Piso,zona fonte dos ranchos s/n,120000,2,75,Lugo,Galicia
Chalet,Muxa,165000,4,2071,Lugo,Galicia
Chalet,Lugar Gondán,335000,5,171,Lugo,Galicia
Piso,Misericordia 35,67000,2,78,Lugo,Galicia
Duplex,Ronda da Muralla,560000,4,265,Lugo,Galicia
Piso,Calle Costa do Castro 3,87000,2,72,Lugo,Galicia
Chalet,Avenida Arcadio Pardiñas 155,240000,7,289,Lugo,Galicia
Piso,Avenida de Garabolos,97000,3,33,Lugo,Galicia
Piso,Calle Avelino Pousa Antelo Lugo,300000,5,168,Lugo,Galicia
Chalet,O Corgo,450000,5,170,Lugo,Galicia
Chalet,Outeiro de Rei,650000,7,276,Lugo,Galicia
Piso,zona fonte dos ranchos s/n,120000,2,75,Lugo,Galicia
Piso,JOSE PARDO Y PARDO,73000,4,159,Lugo,Galicia
Piso,Calle Illas Cíes,117000,2,50,Lugo,Galicia
Piso,Calle Cervantes 2,82000,2,75,Lugo,Galicia
Piso,Otero Pedrayo 2,70000,2,71,Lugo,Galicia
Piso,americas,125000,4,115,Lugo,Galicia
Chalet,Travesía San Eufrasio,71000,2,60,Lugo,Galicia
Piso,Juan Donapetry 6 B,125000,4,151,Lugo,Galicia
Piso,Calle RIO MERA,95000,4,103,Lugo,Galicia
Chalet,Parroquias Oeste,600000,5,176,Lugo,Galicia
Piso,Calle Mazaira 7,74000,1,65,Lugo,Galicia
Piso,Calle Cidade de Lugo 3,55000,2,75,Lugo,Galicia
Chalet,Camino Fontecega 6,160000,4,1233,Lugo,Galicia
Chalet,cardenal s/n,175000,8,260,Lugo,Galicia
Chalet,Calle Paseo do pinar s/n,195000,4,160,Lugo,Galicia
Chalet,RIELO 6,90000,3,115,Lugo,Galicia
Casa Rural,San Román del Valle s/n,50000,3,80,Lugo,Galicia
Chalet,Avenida Casiano Moreno 5,315000,5,188,Lugo,Galicia
Piso,Camino Viladaide-Cruce Anguie 7,120000,2,67,Lugo,Galicia
Piso,Calle Constitución s/n,85000,2,70,Lugo,Galicia
Piso,Barrio do Sagrado Corazón,69500,3,80,Lugo,Galicia
Piso,Calle Viladaide-Praia Altar 10,120000,3,102,Lugo,Galicia
Chalet,LU-P-2007 5,54000,1,42,Lugo,Galicia
Casa Rural,general,225000,5,600,Lugo,Galicia
Chalet,Carril dos Loureiros 24,1900000,3,400,Lugo,Galicia
Piso,Misericordia 48,85000,3,102,Lugo,Galicia
Estudio,Calle Mazaira,74000,0,42,Lugo,Galicia
Chalet,lugar la torre 17,180000,6,2100,Lugo,Galicia
Chalet,Calle da Deputación 10,155000,3,89,Lugo,Galicia
Casa Rural,Guntin,65000,4,124,Lugo,Galicia
