Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso ,Nogales delicado 1 ,123000 ,2,76
Chalet ,Pelabravo ,180000 ,5,320
Ático ,Pizarrales ,109000 ,3,92
Piso ,Barrio Blanco ,160000 ,4,146
Piso ,Calle Corrales de Monroy ,369000 ,5,160
Piso ,Java ,127500 ,3,80
Piso ,Calle Zamora ,360000 ,4,137
Piso ,barrio Garrido sur ,150000 ,4,133
Piso ,Vidal ,115000 ,3,25
Piso ,Calle Rosas 10 ,65000 ,3,118
Piso ,Prosperidad - Delicias ,155000 ,4,153
Piso ,San José - Parador - Zurguen ,89000 ,3,84
Piso ,Carbajosa de la Sagrada ,153000 ,3,102
Piso ,barrio Salesas ,180000 ,3,87
Chalet ,Huerta ,149000 ,4,142
Chalet ,Villamayor ,275000 ,5,24
Piso ,barrio Centro ,229000 ,2,63
Piso ,barrio Salesas ,139000 ,3,85
Piso ,Calle General Castaños ,114000 ,3,91
Piso ,Rollo - Puente Ladrillo ,145500 ,2,80
Estudio ,barrio Garrido sur ,89000 ,0,55
Chalet ,Pelabravo ,180000 ,5,1.000
Piso ,Plaza Carmelitas ,330000 ,4,154
Piso ,Calle Teso de la Feria 23 ,115000 ,2,73
Piso ,barrio San Esteban-San Cristobal ,275000 ,4,147
Piso ,Pizarrales ,140000 ,4,142
Piso ,Calle Teso de la Feria 39 ,103000 ,3,104
Piso ,Villamayor ,93000 ,2,72
Piso ,barrio Centro ,198000 ,3,16
Piso ,barrio San Vicente-Las Úrsulas ,435000 ,4,150
Piso ,Calle Rodríguez Fabres 23 ,177000 ,2,63
Piso ,Calle Gil González Dávila 13 ,99000 ,3,99
Chalet ,Peñaranda de Bracamonte ,145000 ,4,130
Piso ,Calle Riaño ,120500 ,2,6
Piso ,Calle del Lazarillo de Tormes 29 ,125000 ,4,103.00
Piso ,Calle Santa María La Blanca 5 ,230000 ,3,130
Piso ,Calle Rosas 10 ,85000 ,3,88
Piso ,Avenida de Portugal 163 ,238000 ,4,134
Chalet ,Calle Tomillo 17 ,225000 ,4,750
Piso ,Calle del Lazarillo de Tormes 29 ,125000 ,4,103.00
Piso ,Calle Larga 10 ,76000 ,2,80
Ático ,Batalla de Salado ,149900 ,2,85
Piso ,Calle del Río Guadalquivir 2 ,220000 ,3,111
Chalet ,El Payo ,40000 ,5,165
Chalet ,Castellanos de Villiquera ,80000 ,3,82
Piso ,barrio Garrido sur ,154900 ,1,52
Chalet ,Calle de Abajo ,95000 ,3,83
Piso ,Via Gran ,348000 ,5,178
Casa Rural ,Calle Enrique Fraile ,600000 ,15,535
Piso ,Paseo de Carmelitas ,495000 ,5,175
Piso ,Avenida Burgos ,170000 ,3,91
Piso ,Calle Nueva Puente Ladrillo ,75000 ,1,61
Piso ,Avenida de los Comuneros ,219000 ,4,158
Piso ,Calle De la Uva 14 ,120000 ,3,105
Piso ,Calle Maestro Salinas ,40000 ,5,107
Piso ,Calle Polar Polar 10 ,375000 ,4,530
Chalet ,Plaza Abajo ,190000 ,4,148
Piso ,barrio San Vicente-Las Úrsulas ,180000 ,1,54
Piso ,barrio Centro ,239900 ,2,70
Piso ,barrio Centro ,245000 ,3,96
Piso ,Calle Filiberto Villalobos 18 ,36980 ,4,147
Chalet ,Calle Pedro Gutierrez Moya ,220000 ,4,154
Piso ,Calle Vegas 16 ,89000 ,2,75
Chalet ,Calle Valencia ,230000 ,3,113
Ático ,Calle Alarcón 22 ,175000 ,3,20
Chalet ,Calle Carrascal ,170000 ,5,181
Piso ,Avenida de Carlos primero 6 ,29000 ,4,160
Casa Rural ,Torresmenudas ,100000 ,5,198
Piso ,Pizarrales ,81400 ,3,108
Chalet ,Calle Feria 3 ,104990 ,3,95
Piso ,Villamayor ,92000 ,3,103
Piso ,Rollo - Puente Ladrillo ,152000 ,3,116
Piso ,Castellanos de Moriscos ,86000 ,2,77
Piso ,Santa Marta de Tormes ,69000 ,2,70
Chalet ,Zarapicos ,85000 ,3,85
Piso ,Prolongación de Avenida de la Serna 32 ,275000 ,3,114
Piso ,Paseo de los Robles 37 ,120000 ,3,84
Piso ,barrio Universidad-Tenerías ,136500 ,1,56
Casa Rural ,Calle Hospital 6 ,85000 ,5,169
Piso ,Avenida de Lasalle 74 ,94900 ,3,86
Piso ,La Salle - Vistahermosa ,100000 ,2,70
Piso ,barrio Universidad-Tenerías ,136500 ,1,49
Piso ,Calle Río Riofrío ,87500 ,3,45
Piso ,Calle Alarcón 12 ,180000 ,3,85
Piso ,Calle San Ambrosio 12 ,165000 ,4,125
Chalet ,Calle Arribes del Duero 19 ,340000 ,4,25
Chalet ,Adriático ,199900 ,4,128
Piso ,Paseo Carmelitas de las 69 ,259000 ,4,97
Chalet ,Calle Príncipe Felipe ,199000 ,4,276
Piso ,Calle Beira ,159500 ,3,81
Piso ,Plaza Fontana 19 ,249999 ,3,73
Piso ,Calle de Velázquez ,180000 ,3,99
Ático ,Prosperidad - Delicias ,149900 ,2,72
Piso ,Calle Depósito ,139000 ,3,87
Chalet ,Carretera DE SALAMANCA 69 ,130000 ,4,125
Piso ,Calle Estrecha 1 ,90000 ,3,20
Piso ,Calle San Luis de Gonzaga 39 ,138000 ,3,106
Piso ,Calle Valencia 48 ,465000 ,5,14
Chalet ,Camino de los Huertos 10 ,299000 ,4,9.724
Chalet ,Calle urbanización las canteras hondas 41 ,158000 ,3,95
Piso ,Travesía Pinilla 10 ,98000 ,2,65
Piso ,Calle Rodríguez Fabres 6 ,230000 ,4,158
Chalet ,Calle Mayor ,158000 ,8,366
Piso ,Calle Uruguay 6 ,165000 ,3,95
Chalet ,Calle San Miguel 28 ,193000 ,3,107
Chalet ,Calle Alondras 4 ,237000 ,4,141
Piso ,Avenida de Portugal ,220000 ,4,136
Chalet ,Calle Río Esla 3 ,195000 ,4,250
Piso ,Paseo del Rollo ,98000 ,1,54
Piso ,Calle Puerto Rico ,178000 ,3,120
Piso ,Calle Pollo Martín ,365000 ,4,153
Piso ,Ronda de Sancti-Spíritus ,303000 ,3,92
Chalet ,Calle Velázquez ,355000 ,4,141
Piso ,dos de mayo ,225000 ,3,150
Piso ,Calle Río Águeda ,53900 ,3,99
Chalet ,Calle Palomar ,150000 ,4,129
Piso ,Paseo de la Estación ,159000 ,3,98
Piso ,Calle Muñoz Torrero ,315000 ,3,88
Piso ,Calle Jorge Ibor ,165000 ,3,84
Piso ,Paseo de Carmelitas ,725000 ,8,390
Piso ,Calle San Francisco Javier ,210000 ,3,118
Chalet ,Calle Pedro Gutierrez Moya ,219999 ,4,205
Duplex ,Calle Jade ,115000 ,3,106
Piso ,Calle María Auxiliadora ,154900 ,1,58
Chalet ,guadalquivir ,420000 ,5,162
