C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y Leon,Leon,Casa Rural,Calle la Ermita 23,60,2,48000
Castilla y Leon,Leon,Duplex,Avenida Condesa de Sagasta 40,155,4,380000
Castilla y Leon,Leon,Chalet,Avenida Cacabelos 17,454,5,106000
Castilla y Leon,Leon,Piso,Calle Lago de la Bana 23,115,3,65000
Castilla y Leon,Leon,Piso,Calle san salvador 29,130,4,93000
Castilla y Leon,Leon,Piso,Calle Alfredo Agosti 12,94,3,45000
Castilla y Leon,Leon,Piso,Calle Santa Ana 71,102,2,240000
Castilla y Leon,Leon,Chalet,Lugar Rioscuro 9 X,77,2,59900
Castilla y Leon,Leon,Chalet,Avenida de Anibal Carral s/n,420,6,240000
Castilla y Leon,Leon,Chalet,Lugar Rioscuro 9 X,60,2,59900
Castilla y Leon,Leon,Chalet,887820951,533,248000,Calle Ponferrada 1
Castilla y Leon,Leon,Piso,Avenida Emilio Hurtado,129,4,265000
Castilla y Leon,Leon,Piso,San Esteban,106,3,125000
Castilla y Leon,Leon,Piso,Valdes 39,146,4,99000
Castilla y Leon,Leon,Chalet,Trobajo del Camino,87,3,169900
Castilla y Leon,Leon,Chalet,Aceiterias 20,101,3,125000
Castilla y Leon,Leon,Piso,Calle la Fornilla 10,86,3,55000
Castilla y Leon,Leon,Chalet,Plaza herrador 3,86,3,65000
Castilla y Leon,Leon,Piso,Camino de Santiago s/n,107,3,106200
Castilla y Leon,Leon,Piso,Calle Alcon 8,118,3,79987
Castilla y Leon,Leon,Chalet,Calle Rinconada,408,3,45000
Castilla y Leon,Leon,Chalet,Calle Madreselva 155,220,3,199900
Castilla y Leon,Leon,Piso,Calle Maestro Nicolas,120,3,169000
Castilla y Leon,Leon,Piso,Villaquilambre,62,2,83000
Castilla y Leon,Leon,Piso,El Ejido- Sta Ana,53,1,99000
Castilla y Leon,Leon,Casa Rural,San Mames- La Palomera,131,4,135000
Castilla y Leon,Leon,Piso,Trobajo del Camino,94,3,115000
Castilla y Leon,Leon,Chalet,Chozas de Abajo,121,4,158500
Castilla y Leon,Leon,Estudio,San Andres del Rabanedo,46,0,87000
Castilla y Leon,Leon,Piso,Trobajo del Camino,66,2,73000
Castilla y Leon,Leon,Piso,Villaquilambre,106,3,98000
Castilla y Leon,Leon,Piso,Las Eras de Renueva,91,3,132900
Castilla y Leon,Leon,Piso,Calle Matias Prats 20,71,2,89000
