C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,Pontevedra,Piso,Calle Revolta Noalla,70.0,2,155000
Galicia,Pontevedra,Atico,Calle Fonte de Ons,71.0,2,175000
Galicia,Pontevedra,Atico,Calle Vigo,75.0,2,275000
Galicia,Pontevedra,Piso,Lugar Revel,104.0,3,155000
Galicia,Pontevedra,Chalet,Gondomar,160.0,4,547000
Galicia,Pontevedra,Chalet,Lugar Cachada,90.0,3,325000
Galicia,Pontevedra,Piso,Calle CALVARIOS 4,68.0,2,310000
Galicia,Pontevedra,Piso,Calle Santa Catalina 12,91.0,3,199000
Galicia,Pontevedra,Chalet,Avenida Monteferro,100.0,7,760000
Galicia,Pontevedra,Piso,1a Travesia de Santiago de Vigo 11,69.0,2,425000
Galicia,Pontevedra,Chalet,aios noalla,165.0,5,475000
Galicia,Pontevedra,Chalet,Bordones s/n,622.0,3,530000
Galicia,Pontevedra,Piso,Calle dos Marineiros,90.0,3,185000
Galicia,Pontevedra,Chalet,Bordons,30.0,4,399999
Galicia,Pontevedra,Chalet,Calle San Anton,194.0,7,1300000
Galicia,Pontevedra,Atico,Calle Vigo,116.0,3,285000
Galicia,Pontevedra,Atico,Calle Do Profesor Hermida,38.0,2,350000
Galicia,Pontevedra,Chalet,barrio Oia,96.0,3,450000
Galicia,Pontevedra,Piso,Paseo Praia de Silgar,30.0,3,499000
Galicia,Pontevedra,Piso,Calle da Coruna,107.0,3,250000
Galicia,Pontevedra,Chalet,Bueu,390.0,4,852000
Galicia,Pontevedra,Chalet,Alexandre Boveda,229.0,6,299000
Galicia,Pontevedra,Chalet,San Pedro da Ramallosa,245.0,6,599000
Galicia,Pontevedra,Chalet,Camino do Torreiro,1.8,5,610000
Galicia,Pontevedra,Atico,Calle Madrid,100.0,3,700000
Galicia,Pontevedra,Chalet,Camino de Rioboo,675.0,8,750000
Galicia,Pontevedra,Chalet,Calle Convento,500.0,4,450000
Galicia,Pontevedra,Piso,Calle do Uruguai,95.0,2,280000
Galicia,Pontevedra,Piso,Avenida da Gran Via,143.0,4,420000
Galicia,Pontevedra,Chalet,barrio Coruxo,662.0,6,649000
Galicia,Pontevedra,Piso,Calle Vigo,83.0,2,345000
Galicia,Pontevedra,Chalet,Mondariz,3000.0,12,2500000
