C. Autónoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y León,Valladolid,Duplex,Centro,135,4,680000
Castilla y León,Valladolid,Chalet,Arturo Eyres,292,4,530000
Castilla y León,Valladolid,Atico,Calle San Jose,74,2,85720
Castilla y León,Valladolid,Chalet,Cabezon de Pisuerga,377,5,135000
Castilla y León,Valladolid,Chalet,Calle Francisco Quevedo  s/n,141,4,298500
Castilla y León,Valladolid,Piso,Circular - Vadillos,85,3,135000
Castilla y León,Valladolid,Piso,Calle Carmelo,69,2,73000
Castilla y León,Valladolid,Piso,Calle AVELINO HERNANDEZ LUCAS s/n,99,3,189600
Castilla y León,Valladolid,Piso,Calle Tierra de Berlanga 2,61,2,188575
Castilla y León,Valladolid,Piso,Centro,142,4,219000
Castilla y León,Valladolid,Piso,Calle Nueva del Carmen,109,3,100000
Castilla y León,Valladolid,Chalet,Covaresa - Parque Alameda,200,5,395000
Castilla y León,Valladolid,Chalet,Villanubla,45,1,62590
Castilla y León,Valladolid,Chalet,Santovenia de Pisuerga,25,3,189000
Castilla y León,Valladolid,Piso,Circular - Vadillos,75,3,185000
Castilla y León,Valladolid,Chalet,Fuensaldana,151,4,285000
Castilla y León,Valladolid,Piso,Arcas Reales - Pinar del Jalon,92,3,183000
Castilla y León,Valladolid,Piso,Calle AVELINO HERNANDEZ LUCAS s/n,67,2,160600
Castilla y León,Valladolid,Chalet,Calle Francisco Quevedo  s/n,167,5,313300
Castilla y León,Valladolid,Chalet,Santovenia de Pisuerga,25,3,189000
Castilla y León,Valladolid,Casa Rural,Alcazaren,3400,7,750000
Castilla y León,Valladolid,Chalet,Fuensaldana,131,4,285000
Castilla y León,Valladolid,Piso,Circular - Vadillos,75,3,185000
Castilla y León,Valladolid,Piso,Centro,143,4,219000
Castilla y León,Valladolid,Piso,Calle AVELINO HERNANDEZ LUCAS s/n,69,2,160600
Castilla y León,Valladolid,Chalet,La Victoria - El Cabildo,244,4,390000
Castilla y León,Valladolid,Duplex,Calle la Encomienda,142,4,205000
Castilla y León,Valladolid,Piso,Delicias,65,2,60000
Castilla y León,Valladolid,Piso,Italia,103,4,150000
Castilla y León,Valladolid,Piso,Calle Parque Arturo Leon,100,3,143900
Castilla y León,Valladolid,Piso,Calle de Lucayas,102,3,119000
Castilla y León,Valladolid,Piso,Plaza Trinidad 5,41,1,109800
Castilla y León,Valladolid,Piso,Centro,92,3,250000
Castilla y León,Valladolid,Piso,Calle Capuchinos,81,3,145000
Castilla y León,Valladolid,Piso,Puente Colgante,15,2,179900
Castilla y León,Valladolid,Atico,Ronda Serrania de,80,2,108000
Castilla y León,Valladolid,Casa Rural,Calle Real,88,3,59990
Castilla y León,Valladolid,Piso,Calle de Recondo 2,86,3,230000
Castilla y León,Valladolid,Piso,Calle Barcelona,50,1,110000
Castilla y León,Valladolid,Piso,Sison,64,2,96800
Castilla y León,Valladolid,Atico,Calle de la Alcaparra 33,30,2,265000
Castilla y León,Valladolid,Piso,Cisne,99,3,76500
Castilla y León,Valladolid,Piso,ANDALUCIA,70,3,79900
Castilla y León,Valladolid,Piso,Calle Canterac,92,3,89000
Castilla y León,Valladolid,Chalet,Ermita,140,3,59900
Castilla y León,Valladolid,Piso,Calle Parque Arturo Leon,152,4,190000
Castilla y León,Valladolid,Piso,Gallo,139,4,130000
Castilla y León,Valladolid,Piso,Democracia,100,3,117000
Castilla y León,Valladolid,Piso,Calle Guadalete 1 _5,111,3,156000
Castilla y León,Valladolid,Piso,GOLONDRINA,80,2,119000
Castilla y León,Valladolid,Piso,Calle Corpus Christi 8,73,3,120000
Castilla y León,Valladolid,Piso,Pajarillos,82,3,140000
Castilla y León,Valladolid,Piso,polvora 19,140,4,155000
Castilla y León,Valladolid,Chalet,Villanueva de Duero,1800,5,189900
Castilla y León,Valladolid,Chalet,Calle Villabragima 14,30,5,365000
Castilla y León,Valladolid,Chalet,Val,196,2,80000
Castilla y León,Valladolid,Atico,Covaresa - Parque Alameda,300,20,990000
Castilla y León,Valladolid,Casa Rural,Tudela de Duero,352,8,129000
Castilla y León,Valladolid,Piso,Po Zorrilla - Cuatro de Marzo,115,3,110000
Castilla y León,Valladolid,Piso,Calle Vegafria,93,3,69000
Castilla y León,Valladolid,Atico,Parquesol,157,4,378000
Castilla y León,Valladolid,Piso,Po Zorrilla - Cuatro de Marzo,113,3,110000
Castilla y León,Valladolid,Piso,Delicias,150,4,184000
Castilla y León,Valladolid,Piso,Calle Marques del Duero,83,3,150000
Castilla y León,Valladolid,Casa Rural,Tudela de Duero,369,8,129000
Castilla y León,Valladolid,Piso,Centro,94,3,295000
Castilla y León,Valladolid,Chalet,MIGUEL HERNANDEZ,112,3,143000
Castilla y León,Valladolid,Piso,Calle Esperanto,91,3,97000
Castilla y León,Valladolid,Piso,Pisuerga,35,4,164000
Castilla y León,Valladolid,Piso,Circular - Vadillos,122,4,209000
Castilla y León,Valladolid,Chalet,Calle Corrillo Santo Domingo 11,144,4,152000
Castilla y León,Valladolid,Piso,Paseo de Extremadura,120,3,137000
Castilla y León,Valladolid,Chalet,Calle Boleo Nuevo,171,5,95900
Castilla y León,Valladolid,Casa Rural,Calle Arroyo de la Vege,180,4,103000
Castilla y León,Valladolid,Chalet,Calle C,530,5,221000
Castilla y León,Valladolid,Chalet,CANADA DE FUENTE AMARGA,236,6,159900
Castilla y León,Valladolid,Piso,Calle Martin Pescador,90,3,95000
Castilla y León,Valladolid,Chalet,Camino Zamaduenas Overuela 13,153,4,259000
Castilla y León,Valladolid,Chalet,Calle ORQUIDEA,153,7,59000
Castilla y León,Valladolid,Chalet,Cisterniga,189,5,314000
Castilla y León,Valladolid,Chalet,Aldeamayor de San Martin,360,4,259000
Castilla y León,Valladolid,Chalet,Tudela de Duero,30,3,140000
Castilla y León,Valladolid,Atico,SAN LORENZO,65,2,209000
Castilla y León,Valladolid,Piso,Delicias,10,5,65000
Castilla y León,Valladolid,Atico,Calle de Andalucia 12 -a,63,2,163000
Castilla y León,Valladolid,Piso,Delicias,70,3,69000
Castilla y León,Valladolid,Piso,Calle Mercedes,94,3,229000
Castilla y León,Valladolid,Piso,Calle Real de Burgos,142,4,145000
Castilla y León,Valladolid,Chalet,Laguna de Duero,113,3,223000
Castilla y León,Valladolid,Piso,ORIOL s/n SN,105,3,81000
Castilla y León,Valladolid,Chalet,Calle de Miriam Blasco 49,151,4,380000
Castilla y León,Valladolid,Atico,Calle Ambrosia,72,2,269000
Castilla y León,Valladolid,Chalet,Lugar Plan Parc Villa del Prado 29,150,4,420000
Castilla y León,Valladolid,Piso,Calle Estornino s/n sn,103,3,81000
Castilla y León,Valladolid,Piso,Delicias,74,2,115000
Castilla y León,Valladolid,Atico,La Vega,41,4,218990
Castilla y León,Valladolid,Chalet,alamos 4,117,3,158000
Castilla y León,Valladolid,Estudio,Calle Barcelona,27,0,125000
Castilla y León,Valladolid,Chalet,Camino del Pesqueron 20,171,5,259000
Castilla y León,Valladolid,Chalet,Camino del Pesqueron 20,168,5,259000
Castilla y León,Valladolid,Piso,Calle Costa Dorada 11,87,3,150000
Castilla y León,Valladolid,Chalet,Calle Nava 34,227,4,340000
Castilla y León,Valladolid,Piso,manuel azana 47,99,3,165000
Castilla y León,Valladolid,Duplex,La Vega,113,3,180000
Castilla y León,Valladolid,Piso,Calle de Panaderos 10,107,3,238000
Castilla y León,Valladolid,Piso,Calle Muro 9,173,5,600000
Castilla y León,Valladolid,Piso,Calle Canada Real 232,104,3,197000
Castilla y León,Valladolid,Piso,Calle de Esteban Garcia Chico 4,116,3,240000
Castilla y León,Valladolid,Piso,Calle Maria de Molina 6,146,4,400000
Castilla y León,Valladolid,Piso,PORTILLO DE BALBOA,93,3,155000
Castilla y León,Valladolid,Piso,Calle Pizarro 12,92,2,182000
Castilla y León,Valladolid,Piso,Calle Armonio 3,105,3,148900
Castilla y León,Valladolid,Piso,Calle Turina 10,157,4,220000
Castilla y León,Valladolid,Duplex,Calle ramon nunez 1,7,0,145000
Castilla y León,Valladolid,Piso,Calle Europa,124,4,200000
Castilla y León,Valladolid,Piso,Calle de Bolivia 3,21,5,199000
Castilla y León,Valladolid,Piso,Calle del Arca 2 3,68,2,289000
Castilla y León,Valladolid,Chalet,Calle del Doctor Sanchez Villares 70,365,6,475000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 89,120,3,108000
Castilla y León,Valladolid,Piso,Calle de la Alcaparra 35,70,2,229000
Castilla y León,Valladolid,Piso,Centro,120,3,165000
Castilla y León,Valladolid,Atico,Calle MSan Lorenzo Escorial 4,10,2,265000
Castilla y León,Valladolid,Piso,Avenida de Segovia 44,86,3,159000
Castilla y León,Valladolid,Piso,Calle Olmedo 17,119,3,140000
Castilla y León,Valladolid,Chalet,Calle Jose Maria Peman 51,40,5,380000
Castilla y León,Valladolid,Piso,Calle Arribes del Duero 24,87,3,180000
Castilla y León,Valladolid,Piso,Callejon de la Alcoholera 14,108,3,230000
Castilla y León,Valladolid,Chalet,Calle Nueva del Carmen,99,3,180000
Castilla y León,Valladolid,Piso,Calle Fasa 6,120,4,145000
Castilla y León,Valladolid,Atico,Calle MANUEL SILVELA,95,2,210000
Castilla y León,Valladolid,Piso,Calle de Cervantes,124,4,190000
Castilla y León,Valladolid,Piso,Calle Nunez de Arce 33,111,3,595000
Castilla y León,Valladolid,Piso,Calle Miguel Sebastian Herrador,126,4,139000
Castilla y León,Valladolid,Piso,Calle la Guindalera s/n,100,3,109000
Castilla y León,Valladolid,Piso,Murill0,134,4,275000
Castilla y León,Valladolid,Atico,Po Zorrilla - Cuatro de Marzo,158,4,145000
Castilla y León,Valladolid,Piso,FLORIDA,80,3,134000
Castilla y León,Valladolid,Piso,Tordo,83,3,119900
Castilla y León,Valladolid,Chalet,Camino del Puente,380,3,195000
Castilla y León,Valladolid,Piso,Calle Paulina Harriet,88,3,179990
Castilla y León,Valladolid,Atico,Plaza SAN JUAN 1,54,1,74800
Castilla y León,Valladolid,Atico,Calle Mariano de los Cobos,129,4,379900
Castilla y León,Valladolid,Casa Rural,Calle del Pozo,123,3,45000
Castilla y León,Valladolid,Chalet,Calle Consistorio,193,3,129000
Castilla y León,Valladolid,Piso,Circular - Vadillos,74,3,120000
Castilla y León,Valladolid,Piso,Calle del Puente Colgante,141,4,249900
Castilla y León,Valladolid,Piso,Calle Doctor Cazalla,133,4,290000
Castilla y León,Valladolid,Piso,Calle Imperial,90,3,160000
Castilla y León,Valladolid,Piso,Calle Maestranza,85,3,110000
Castilla y León,Valladolid,Chalet,Mojados,68,2,80000
Castilla y León,Valladolid,Piso,Centro,150,5,357000
Castilla y León,Valladolid,Piso,Delicias,103,3,93000
Castilla y León,Valladolid,Atico,Calle del Arca 1,52,1,149000
Castilla y León,Valladolid,Casa Rural,Carramedina 1,2500,1,65000
Castilla y León,Valladolid,Chalet,Calle Rosa,102,3,43000
Castilla y León,Valladolid,Piso,Delicias,109,3,52900
Castilla y León,Valladolid,Piso,Delicias,118,3,95000
Castilla y León,Valladolid,Piso,AGUILA,74,2,39000
Castilla y León,Valladolid,Piso,Po Zorrilla - Cuatro de Marzo,112,3,330000
Castilla y León,Valladolid,Piso,Delicias,77,2,49900
Castilla y León,Valladolid,Piso,Calle del Rastrojo 17,95,4,230000
Castilla y León,Valladolid,Piso,TEMPLARIOS,48,2,47900
Castilla y León,Valladolid,Piso,Centro,66,2,180000
Castilla y León,Valladolid,Piso,Calle General Shelly,120,4,237000
Castilla y León,Valladolid,Piso,Calle General Shelly,110,3,200000
Castilla y León,Valladolid,Chalet,Calle Malena,115,3,159000
Castilla y León,Valladolid,Piso,Calle falla 1,141,4,135000
Castilla y León,Valladolid,Piso,Calle San Jose de Calasanz 2,84,3,83000
Castilla y León,Valladolid,Piso,Calle Emiliano Martin,115,3,108300
Castilla y León,Valladolid,Chalet,Portillo,90,3,100000
Castilla y León,Valladolid,Piso,Parquesol,105,3,220000
Castilla y León,Valladolid,Piso,Centro,116,3,295800
Castilla y León,Valladolid,Piso,Calle Rondilla Santa Teresa,118,3,124000
Castilla y León,Valladolid,Atico,Calle Parque Arturo Leon 3,154,4,218000
Castilla y León,Valladolid,Piso,Centro,198,5,610000
Castilla y León,Valladolid,Piso,Calle del Cardenal Torquemada,116,3,109500
Castilla y León,Valladolid,Piso,Centro,213,7,720000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 155,111,3,340000
Castilla y León,Valladolid,Piso,San Juan 40,69,2,129000
Castilla y León,Valladolid,Piso,San Juan 40,63,2,129000
Castilla y León,Valladolid,Piso,Fuente el Sol,106,3,184000
Castilla y León,Valladolid,Piso,Centro,54,1,90000
Castilla y León,Valladolid,Piso,Independencia 12,90,3,295000
Castilla y León,Valladolid,Piso,Calle Peru,100,3,210000
Castilla y León,Valladolid,Piso,Calle de la Hipica 29,101,3,160000
Castilla y León,Valladolid,Piso,Juan Carlos I,92,3,79900
Castilla y León,Valladolid,Chalet,Mirlo,96,3,195000
Castilla y León,Valladolid,Piso,Centro,130,6,155000
Castilla y León,Valladolid,Piso,Trilla,112,3,104000
Castilla y León,Valladolid,Piso,PADRE MANJON,83,3,86900
Castilla y León,Valladolid,Piso,Nebrija,106,3,82900
Castilla y León,Valladolid,Piso,Imperial,99,3,98000
Castilla y León,Valladolid,Piso,Sanchez Arjona,90,2,119900
Castilla y León,Valladolid,Piso,VILLABANEZ,50,2,110000
Castilla y León,Valladolid,Piso,CIGUENA,100,3,155000
Castilla y León,Valladolid,Piso,Nueva del Carmen,140,4,109000
Castilla y León,Valladolid,Piso,Calle Pedro de la Gasca,85,3,155000
Castilla y León,Valladolid,Piso,Calle DE LA SALUD,112,3,109000
Castilla y León,Valladolid,Piso,Calle Pilarica,98,3,57900
Castilla y León,Valladolid,Piso,Delicias,120,4,149000
Castilla y León,Valladolid,Piso,Zaratan,77,2,99900
Castilla y León,Valladolid,Piso,Delicias,84,3,129900
Castilla y León,Valladolid,Piso,Laguna,68,2,122500
Castilla y León,Valladolid,Piso,Calle Moradas,111,3,119900
Castilla y León,Valladolid,Piso,Centro,117,4,219000
Castilla y León,Valladolid,Piso,Delicias,90,3,66000
Castilla y León,Valladolid,Piso,Jardines,150,4,139000
Castilla y León,Valladolid,Piso,Cisterniga,70,2,79000
Castilla y León,Valladolid,Atico,Laguna,125,3,149900
Castilla y León,Valladolid,Piso,Calle Marques del Duero 8,157,4,195000
Castilla y León,Valladolid,Chalet,C/Real,34,3,43000
Castilla y León,Valladolid,Piso,Calle Palacio Valdes 10,61,2,66000
Castilla y León,Valladolid,Piso,Laguna de Duero,70,2,90000
Castilla y León,Valladolid,Piso,Las Villas - Valparaiso,70,2,190000
Castilla y León,Valladolid,Chalet,Cisterniga,171,5,195000
Castilla y León,Valladolid,Piso,GOLONDRINA,65,2,104900
Castilla y León,Valladolid,Piso,Gallo,122,4,146000
Castilla y León,Valladolid,Piso,Calle de la Ciguena,91,3,89900
Castilla y León,Valladolid,Piso,Ciguena,116,3,135000
Castilla y León,Valladolid,Piso,Delicias,96,3,129900
Castilla y León,Valladolid,Piso,Zaratan,77,2,99900
Castilla y León,Valladolid,Piso,CIGUENA,70,2,71900
Castilla y León,Valladolid,Piso,Centro,117,4,219000
Castilla y León,Valladolid,Piso,Trilla,94,3,104000
Castilla y León,Valladolid,Piso,Imperial,105,3,98000
Castilla y León,Valladolid,Piso,Calle DE LA SALUD,100,3,109000
Castilla y León,Valladolid,Piso,Sanchez Arjona,90,2,119900
Castilla y León,Valladolid,Piso,Laguna,63,2,122500
Castilla y León,Valladolid,Piso,Nueva del Carmen,135,4,109000
Castilla y León,Valladolid,Piso,VILLABANEZ,63,2,73000
Castilla y León,Valladolid,Piso,Laguna de Duero,65,2,115000
Castilla y León,Valladolid,Piso,SAN RAFAEL,91,3,126900
Castilla y León,Valladolid,Piso,Calle de Italia 11,99,3,148000
Castilla y León,Valladolid,Piso,Laguna de Duero,105,3,96000
Castilla y León,Valladolid,Piso,SANTA JOAQUINA DE VEDRUNA,80,2,115000
Castilla y León,Valladolid,Piso,Delicias,108,3,107900
Castilla y León,Valladolid,Chalet,Calle Calvario,20,3,39000
Castilla y León,Valladolid,Piso,Paseo del Hospital Militar 11 B,160,4,295000
Castilla y León,Valladolid,Chalet,Fuensaldana,45,1,250000
Castilla y León,Valladolid,Piso,Calle Cerrada,103,3,121900
Castilla y León,Valladolid,Piso,Laguna de Duero,144,4,129900
Castilla y León,Valladolid,Piso,Santovenia de Pisuerga,64,2,108000
Castilla y León,Valladolid,Piso,Calle de los Alamillos 3,10,2,165000
Castilla y León,Valladolid,Chalet,Las Villas - Valparaiso,125,4,339900
Castilla y León,Valladolid,Piso,La Flecha - Monasterio del Prado,6,2,95000
Castilla y León,Valladolid,Piso,Nunez de Guzman El Pinciano 4,81,3,195000
Castilla y León,Valladolid,Piso,Calle Macias Picavea 9,27,3,285000
Castilla y León,Valladolid,Piso,Calle del Arzobispo Marcelo Gonzalez 3,101,3,150000
Castilla y León,Valladolid,Estudio,Calle Villanueva 29  -31,40,0,75000
Castilla y León,Valladolid,Atico,Calle Vegafria 25,70,2,100000
Castilla y León,Valladolid,Piso,Calle Nueva del Carmen 38,76,2,170000
Castilla y León,Valladolid,Piso,Calle Correos 11,51,1,190000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 99,115,3,160000
Castilla y León,Valladolid,Piso,Calle San Blas 14,148,4,320000
Castilla y León,Valladolid,Piso,Calle del Iris 4,100,3,150000
Castilla y León,Valladolid,Piso,Calle del Arca 2,67,2,80000
Castilla y León,Valladolid,Piso,Calle Jara 3,111,3,200000
Castilla y León,Valladolid,Piso,Calle Montesa 4,78,2,135000
Castilla y León,Valladolid,Piso,Avenida de Miguel Angel Blanco 8,115,5,315000
Castilla y León,Valladolid,Piso,Avenida Simancas 23,83,3,66000
Castilla y León,Valladolid,Piso,Avenida de Miguel Angel Blanco 8,115,5,315000
Castilla y León,Valladolid,Piso,Avenida Ramon y Cajal 1 -10,119,3,180000
Castilla y León,Valladolid,Piso,Paseo MALDONADO 10,78,2,97000
Castilla y León,Valladolid,Piso,Calle Fuente 7,65,2,72000
Castilla y León,Valladolid,Chalet,Calle Circulo Mercantil,74,3,43200
Castilla y León,Valladolid,Piso,Plaza Circular 11,80,2,70000
Castilla y León,Valladolid,Piso,Calle del Conde de Ribadeo 1,30,3,220000
Castilla y León,Valladolid,Chalet,Ronda de la Plaza,61,2,45000
Castilla y León,Valladolid,Piso,Calle Doce de Octubre 10,20,3,130000
Castilla y León,Valladolid,Piso,Arco de Ladrillo,136,4,155000
Castilla y León,Valladolid,Piso,Laguna de Duero,75,3,79000
Castilla y León,Valladolid,Piso,Calle Pedro de la Gasca,96,3,155000
Castilla y León,Valladolid,Piso,Belen - Pilarica - Bo Espana,132,4,100000
Castilla y León,Valladolid,Piso,Laguna de Duero,67,2,104900
Castilla y León,Valladolid,Piso,Paseo zorrilla s/n,105,3,227000
Castilla y León,Valladolid,Piso,Camino de Hornillos 5 A,115,3,149000
Castilla y León,Valladolid,Piso,Calle Padre Francisco Suarez 2,132,4,290000
Castilla y León,Valladolid,Piso,Calle Dos de Mayo 8,336,8,560000
Castilla y León,Valladolid,Piso,Calle arz Garcia goldaraz 11,61,2,79000
Castilla y León,Valladolid,Piso,Calle de los Donantes de Sangre,103,3,103000
Castilla y León,Valladolid,Piso,Calle de Juan de Valladolid 17,100,3,175000
Castilla y León,Valladolid,Piso,Po Zorrilla - Cuatro de Marzo,120,3,225000
Castilla y León,Valladolid,Piso,Calle Lopez Gomez 30,46,1,140000
Castilla y León,Valladolid,Piso,Calle Europa 14,80,3,180000
Castilla y León,Valladolid,Casa Rural,Arroyo,120,3,125000
Castilla y León,Valladolid,Piso,Calle Miguel Hernandez 54,107,3,280000
Castilla y León,Valladolid,Piso,Calle de la Salud 12,91,3,129000
Castilla y León,Valladolid,Piso,Calle Guarderia 8,70,2,119000
Castilla y León,Valladolid,Piso,Carretera Madrid 70,76,2,210000
Castilla y León,Valladolid,Duplex,Bolivia 10,160,3,360000
Castilla y León,Valladolid,Piso,Glorieta Descubrimiento 3,120,3,256000
Castilla y León,Valladolid,Chalet,Aldeamayor de San Martin,129,4,160000
Castilla y León,Valladolid,Piso,Canada real,81,3,215000
Castilla y León,Valladolid,Piso,Arco de Ladrillo 74,61,2,210000
Castilla y León,Valladolid,Piso,Calle del Manto,77,2,109900
Castilla y León,Valladolid,Piso,La Rubia,101,3,125500
Castilla y León,Valladolid,Piso,Campo Grande - Arco Ladrillo,46,1,170000
Castilla y León,Valladolid,Piso,Calle Simon Aranda,107,3,299000
Castilla y León,Valladolid,Duplex,Calle acebo,111,3,110000
Castilla y León,Valladolid,Piso,San Juan - Batallas,50,1,85000
Castilla y León,Valladolid,Piso,Hospital Nuevo,58,1,115000
Castilla y León,Valladolid,Piso,Cisterniga,158,4,129000
Castilla y León,Valladolid,Piso,Hospital,68,2,69000
Castilla y León,Valladolid,Piso,Calle Nebrija 14,107,3,62000
Castilla y León,Valladolid,Piso,Calle Padre Francisco Suarez,74,2,179900
Castilla y León,Valladolid,Piso,Calle Gabriel y Galan,85,3,113000
Castilla y León,Valladolid,Piso,Calle de los Doctrinos,137,4,769000
Castilla y León,Valladolid,Piso,Rondilla - Santa Clara,76,2,120000
Castilla y León,Valladolid,Piso,Huerta del Rey,140,4,270000
Castilla y León,Valladolid,Piso,Calle Gamazo 4,46,1,205000
Castilla y León,Valladolid,Piso,Calle Pavo Real 4,95,3,70000
Castilla y León,Valladolid,Chalet,Calle Anselmo Miguel Nieto 44,127,4,320000
Castilla y León,Valladolid,Chalet,Calle Pablo Picasso 17,80,3,115000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 94,117,3,160000
Castilla y León,Valladolid,Piso,Calle Fuente el Sol 12,97,3,114500
Castilla y León,Valladolid,Piso,Calle Vegafria 28,40,1,179000
Castilla y León,Valladolid,Chalet,Calle Regin 26,160,3,140000
Castilla y León,Valladolid,Piso,Calle de la Ciguena 29,103,3,61000
Castilla y León,Valladolid,Atico,Calle Clavel 11,90,3,139000
Castilla y León,Valladolid,Piso,Calle Hermanos Cossio 9,200,5,97000
Castilla y León,Valladolid,Chalet,Camino Viejo del Polvorin 47,116,3,160000
Castilla y León,Valladolid,Piso,montes y martin baro 8,160,4,195000
Castilla y León,Valladolid,Piso,Calle Concha Velasco 27,90,4,108000
Castilla y León,Valladolid,Piso,Calle Mariano de los Cobos 6,66,2,180000
Castilla y León,Valladolid,Piso,Calle de la Virgen de la Saleta 6,105,3,95000
Castilla y León,Valladolid,Piso,Calle del Arzobispo Jose Delicado 10,93,3,200000
Castilla y León,Valladolid,Piso,Calle Aaiun 4,101,3,70000
Castilla y León,Valladolid,Piso,Calle Bautismo 9,105,3,134900
Castilla y León,Valladolid,Piso,Calle Arribes del Duero 12,66,2,148800
Castilla y León,Valladolid,Piso,Paseo del Arco de Ladrillo 24  bis,69,2,195000
Castilla y León,Valladolid,Piso,Calle Olmo 2,98,3,170000
Castilla y León,Valladolid,Chalet,Calle Madrono 37,134,4,420000
Castilla y León,Valladolid,Piso,Avenida de Salamanca 1,119,3,285000
Castilla y León,Valladolid,Piso,Calle Pio Baroja 3,102,3,240000
Castilla y León,Valladolid,Chalet,Ampurdan 26,3,4,150000
Castilla y León,Valladolid,Atico,Calle del General Ruiz 3,70,3,320000
Castilla y León,Valladolid,Piso,Calle transicion 9,92,3,120000
Castilla y León,Valladolid,Piso,Calle de la Zanfona 16,76,2,130000
Castilla y León,Valladolid,Piso,Paseo Farnesio 33,68,2,60000
Castilla y León,Valladolid,Chalet,Calle de Sajambre 17,149,4,255825
Castilla y León,Valladolid,Piso,Calle Hermanitas de la Cruz 5,104,3,92000
Castilla y León,Valladolid,Piso,Paseo Farnesio 33,78,2,60000
Castilla y León,Valladolid,Piso,Avenida de Segovia 8,160,4,105000
Castilla y León,Valladolid,Piso,Plaza Tenerias 5,94,3,190000
Castilla y León,Valladolid,Piso,Calle Mirabel 38,79,2,80000
Castilla y León,Valladolid,Piso,Calle del Amor de Dios 12,105,3,70000
Castilla y León,Valladolid,3,615621542,110,3,Arco de Ladrillo 66  
Castilla y León,Valladolid,Piso,Calle Estacion 105,161,5,185000
Castilla y León,Valladolid,Piso,Calle Penalara 2,2,3,240000
Castilla y León,Valladolid,Piso,Paseo de Zorrilla 131,118,3,155000
Castilla y León,Valladolid,Piso,Calle Canada Real 67,90,3,195000
Castilla y León,Valladolid,Chalet,Calle Wamba 1,22,0,84900
Castilla y León,Valladolid,Piso,Calle Alvarez Taladriz 10,62,2,185000
Castilla y León,Valladolid,Atico,Calle Arribes del Duero 20,41,1,130000
Castilla y León,Valladolid,Piso,Paseo del Hospital Militar 9,116,3,99900
Castilla y León,Valladolid,Duplex,Calle Picones 4,83,3,163800
Castilla y León,Valladolid,Chalet,Avenida de las Fuentes 8,146,4,155000
Castilla y León,Valladolid,Piso,Calle Embajadores,23,3,95000
Castilla y León,Valladolid,Chalet,Entrepinos 29,132,4,279000
Castilla y León,Valladolid,Chalet,Las Fuentes s/n,105,3,195000
Castilla y León,Valladolid,Piso,Miguel Iscar s/n,171,5,550000
Castilla y León,Valladolid,Chalet,Mayor s/n,259,7,350000
Castilla y León,Valladolid,Piso,Hernando de Acuna 19,96,3,235000
Castilla y León,Valladolid,Atico,Calle Padre Chaminade s/n,118,3,421500
Castilla y León,Valladolid,Piso,Calle Hermanos Cossio 9,192,5,99000
Castilla y León,Valladolid,Piso,Calle Antigua 2,61,2,225000
Castilla y León,Valladolid,Piso,Tres de Abril 54,68,2,125000
Castilla y León,Valladolid,Chalet,Calle Antonio de Meneses,180,4,195000
Castilla y León,Valladolid,Piso,Calle Severo Ochoa,90,3,159000
Castilla y León,Valladolid,Piso,Calle Nicolas Salmeron 8,117,3,105000
Castilla y León,Valladolid,Piso,Plaza Del Piquillo,137,4,52000
Castilla y León,Valladolid,Piso,Calle Alonso de Ojeda 10,74,2,142000
Castilla y León,Valladolid,Piso,Calle de Enrique Cubero 166,24,3,215000
Castilla y León,Valladolid,Chalet,Calle Humilladero 7,90,3,114400
Castilla y León,Valladolid,Piso,Calle de la Constelacion 6,43,1,104000
Castilla y León,Valladolid,Piso,Calle de Leopoldo Cano 14,104,3,250000
Castilla y León,Valladolid,Chalet,Calle Clavel 18,40,3,145000
Castilla y León,Valladolid,Chalet,SOLANA 18,50,3,139000
Castilla y León,Valladolid,Piso,Calle Ferrocarril 23,84,3,115000
Castilla y León,Valladolid,Chalet,SOLANA 18,50,3,139000
Castilla y León,Valladolid,Piso,Calle Humilladero 11,122,4,52000
Castilla y León,Valladolid,Piso,Orbigo 13,93,3,164000
Castilla y León,Valladolid,Piso,Calle Hermanitas de la Cruz,76,2,79000
Castilla y León,Valladolid,Chalet,Calle Sabano,168,5,325000
Castilla y León,Valladolid,Piso,Calle Amadeo Arias,142,4,170000
Castilla y León,Valladolid,Piso,Calle Mercedes 7,133,4,160000
Castilla y León,Valladolid,Piso,Carretera de Rueda 39,80,3,170000
Castilla y León,Valladolid,Chalet,Calle Cofradia de la Ascension,80,3,185000
Castilla y León,Valladolid,Chalet,Calle Ramiro de Maeztu,2000,5,215000
Castilla y León,Valladolid,Piso,Calle Peru,76,2,280000
Castilla y León,Valladolid,Chalet,Calle Fuentes Carrionas,652,4,280000
Castilla y León,Valladolid,Chalet,Calle Hoces del Duraton,360,5,282000
Castilla y León,Valladolid,Piso,Plaza de la Cebada,140,4,249000
Castilla y León,Valladolid,Chalet,Calle Reina Sofia,127,4,187000
Castilla y León,Valladolid,Piso,Plaza del Poniente 2,140,4,425000
Castilla y León,Valladolid,Piso,Abierta s/n,112,3,198000
Castilla y León,Valladolid,Piso,Doctor Moreno 1,83,3,110000
