C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Comunidad Valenciana,Castellon,Chalet,1Urbanizacion Coma Fase 1 A,3350.0,5,840000
Comunidad Valenciana,Castellon,Chalet,Heliopolis - Eurosol,400.0,5,534950
Comunidad Valenciana,Castellon,Piso,Torreon - La Almadraba,80.0,2,350000
Comunidad Valenciana,Castellon,Piso,Heliopolis - Eurosol,92.0,3,225000
Comunidad Valenciana,Castellon,Chalet,Montornes - Las Palmas - El Refugio,630.0,5,480000
Comunidad Valenciana,Castellon,Chalet,Montornes - Las Palmas - El Refugio,450.0,4,449000
Comunidad Valenciana,Castellon,Chalet,Torre Bellver - La Renega - Les Platgete'S,940.0,4,595000
Comunidad Valenciana,Castellon,Chalet,Els Terrers,196.0,5,550000
Comunidad Valenciana,Castellon,Duplex,Calle Tierno Galvan,119.0,3,179000
Comunidad Valenciana,Castellon,Piso,Calle Joaquin Garcia Girona,89.0,3,150000
Comunidad Valenciana,Castellon,Chalet,Tomabatossals,2300.0,6,2300000
Comunidad Valenciana,Castellon,Atico,Calle San Antonio 205 205,115.0,3,160000
Comunidad Valenciana,Castellon,Piso,tanduay 14,58.0,1,89500
Comunidad Valenciana,Castellon,Chalet,Calle del Cami de l'Atall 53,85.0,3,1125000
Comunidad Valenciana,Castellon,Duplex,Calle Llebeig 1,90.0,3,145000
Comunidad Valenciana,Castellon,Atico,Calle Grevol 3,42.0,1,165000
Comunidad Valenciana,Castellon,Piso,Calle Regne Unit 143,42.0,1,65000
Comunidad Valenciana,Castellon,Piso,Avenida Manila 4,70.0,2,120000
Comunidad Valenciana,Castellon,Piso,Paseo MARITIMO DE LA CONCHA,79.0,2,162500
Comunidad Valenciana,Castellon,Chalet,Camino de Manyetes,100.0,3,250000
Comunidad Valenciana,Castellon,Duplex,Urbanizacion Monte Pichells 4,100.0,3,275000
Comunidad Valenciana,Castellon,Piso,Calle Moscatell 15,73.0,2,119000
