C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Cordoba,Piso,barrio San Cayetano,20.0,4,220000
Andalucia,Cordoba,Chalet,Calle Cuevas de la Gran Roma,45.0,6,830000
Andalucia,Cordoba,Piso,Calle Diego Serrano,101.0,4,139900
Andalucia,Cordoba,Piso,barrio Levante,61.0,2,123000
Andalucia,Cordoba,Piso,barrio Fuensanta - Arcangel - Santuario,84.0,3,120000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,75.0,2,182000
Andalucia,Cordoba,Chalet,Lugar Palacio de la Galiana 12,1280.0,5,596500
Andalucia,Cordoba,Chalet,Calle de la Reunion 7,25.0,4,298000
Andalucia,Cordoba,Piso,Calle Rosario Vazquez Angulo 1,97.0,3,318957
Andalucia,Cordoba,Casa Rural,Baena,300.0,6,1950000
Andalucia,Cordoba,Chalet,barrio Alcolea,83.0,3,184000
Andalucia,Cordoba,Piso,Calle la Farsalia 16,57.0,1,99987
Andalucia,Cordoba,Chalet,Calle Juan de Cervantes,491.0,6,478000
Andalucia,Cordoba,Atico,Calle Joaquin Sama Naharro,74.0,2,229999
Andalucia,Cordoba,Piso,Calle Pintor Zurbaran,150.0,4,127990
Andalucia,Cordoba,Chalet,Calle Manos Unidas,104.0,3,189999
Andalucia,Cordoba,Chalet,Calle Federico Garcia Lorca,117.0,3,144900
Andalucia,Cordoba,Piso,Calle Munices,78.0,2,125000
Andalucia,Cordoba,Chalet,encinares de alcolea s/n,400.0,5,330000
Andalucia,Cordoba,Piso,Avenida Doctor Fleming,142.0,4,159900
Andalucia,Cordoba,Piso,Calle Corto Maltes,111.0,3,168990
Andalucia,Cordoba,Piso,Calle Pintor Espinosa,160.0,4,139999
Andalucia,Cordoba,Piso,Calle Vazquez Aroca,102.0,5,184900
Andalucia,Cordoba,Chalet,encinares de alcolea s/n,400.0,5,330000
Andalucia,Cordoba,Piso,Calle del Evangelio,124.0,4,179900
Andalucia,Cordoba,Piso,Avenida de los Almogavares,86.0,3,144999
Andalucia,Cordoba,Chalet,Calle Juan de Cervantes,491.0,6,478000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,116.0,3,164900
Andalucia,Cordoba,Chalet,Calle Pintor Alonso Martinez,84.0,3,224990
Andalucia,Cordoba,Piso,Calle Maestro Priego Lopez,150.0,4,99900
Andalucia,Cordoba,Piso,Calle Marques de Guadalcazar,73.0,2,109990
Andalucia,Cordoba,Piso,Avenida Vallellano,136.0,4,219900
Andalucia,Cordoba,Chalet,Urbanizacion Injertal de las Cuevas,139.0,4,178990
Andalucia,Cordoba,Piso,Paseo del Romeral,139.0,3,75000
Andalucia,Cordoba,Piso,Calle Maria Malibran,130.0,4,240000
Andalucia,Cordoba,Piso,Calle Fernando IV,74.0,3,129000
Andalucia,Cordoba,Piso,Calle Fray Diego de Cadiz,123.0,3,237000
Andalucia,Cordoba,Piso,Calle Noques,74.0,3,115000
Andalucia,Cordoba,Piso,Calle Algeciras,75.0,2,32999
Andalucia,Cordoba,Piso,Calle Escritora Dulcenombre Chacon,122.0,2,189000
Andalucia,Cordoba,Chalet,Calle Cristo,122.0,3,190000
Andalucia,Cordoba,Piso,Avenida Cruz de Juarez,5.0,4,70800
Andalucia,Cordoba,Piso,Plaza de Colon,100.0,3,259348
Andalucia,Cordoba,Piso,Ronda del Marrubial,117.0,3,139995
Andalucia,Cordoba,Piso,Calle de Saturno,132.0,4,148900
Andalucia,Cordoba,Piso,barrio Levante,130.0,4,175000
Andalucia,Cordoba,Piso,barrio San Cayetano,139.0,4,308000
Andalucia,Cordoba,Piso,barrio San Cayetano,84.0,3,99000
Andalucia,Cordoba,Chalet,Iznajar,110.0,3,18000
Andalucia,Cordoba,Chalet,Almodovar del Rio,106.0,3,109000
Andalucia,Cordoba,Piso,barrio Norena - Turrunuelos,28.0,2,164500
Andalucia,Cordoba,Casa Rural,Carretera TRASSIERRAS s/n,400.0,6,220000
Andalucia,Cordoba,Chalet,Iznajar,71.0,2,20000
Andalucia,Cordoba,Chalet,Calle Maestre Escuela,70.0,6,549500
Andalucia,Cordoba,Chalet,Iznajar,118.0,3,36900
Andalucia,Cordoba,Chalet,LOMAS DEL REY s/n,1500.0,4,345000
Andalucia,Cordoba,Piso,barrio Centro,8.0,2,158528
Andalucia,Cordoba,Piso,Avenida Avenida Donantes de Organos 18,119.0,3,217000
Andalucia,Cordoba,Atico,barrio El Vial - Ronda de Tejares,100.0,3,345000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,47.0,1,67000
Andalucia,Cordoba,Chalet,A-4,124.0,4,700000
Andalucia,Cordoba,Chalet,A-4,127.0,4,700000
Andalucia,Cordoba,Piso,Calle Conquistador Ordono Alvarez s/n,97.0,3,137000
Andalucia,Cordoba,Piso,barrio Sector sur - Santa Cruz,68.0,2,74900
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,54.0,1,67000
Andalucia,Cordoba,Piso,A-4,101.0,3,745000
Andalucia,Cordoba,Piso,Avenida BARCELONA,145.0,4,145000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,66.0,2,125000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,87.0,3,135000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,115.0,3,124999
Andalucia,Cordoba,Piso,Calle Infanta Dona Maria,73.0,2,100000
Andalucia,Cordoba,Piso,barrio Ciudad Jardin,152.0,4,183000
Andalucia,Cordoba,Casa Rural,Bandanas,189.0,5,375000
Andalucia,Cordoba,Piso,barrio Centro,175.0,4,250000
Andalucia,Cordoba,Chalet,barrio Valdeolleros - Zumbacon - Camping,139.0,4,314995
Andalucia,Cordoba,Piso,barrio La Vinuela,69.0,3,99900
Andalucia,Cordoba,Piso,barrio San Cayetano,83.0,2,192500
Andalucia,Cordoba,Piso,barrio Norena - Turrunuelos,111.0,3,179900
Andalucia,Cordoba,Piso,barrio Fatima - Campinuela,6.0,4,198000
Andalucia,Cordoba,Casa Rural,barrio Trassierra - Las Jaras,115.0,10,2300000
Andalucia,Cordoba,Piso,barrio Levante,100.0,3,139900
Andalucia,Cordoba,Atico,barrio Casco Historico - Corredera - Ribera,108.0,3,84500
Andalucia,Cordoba,Piso,Urbanizacion Parque de las Avenidas,132.0,4,179900
Andalucia,Cordoba,Piso,Calle Alonso el Sabio,78.0,3,99900
