C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Galicia,La Coruna,Chalet,Calle Marcelino Pedreira Fernandez 20,177.0,5,490000
Galicia,La Coruna,Chalet,Rio Deza 3,100.0,3,768000
Galicia,La Coruna,Duplex,Alfonso Molina 4,228.0,5,850000
Galicia,La Coruna,Piso,Calle Garda 16,156.0,4,110360
Galicia,La Coruna,Chalet,Lugar Alborelle,283.0,6,275000
Galicia,La Coruna,Piso,horreo,120.0,3,200000
Galicia,La Coruna,Piso,republica de el salvador,9.0,5,600000
Galicia,La Coruna,Atico,BARRIE DE LA MAZA,165.0,4,849000
Galicia,La Coruna,Piso,Camino Pasaxe ao Burgo,2.0,2,217000
Galicia,La Coruna,Piso,SAN AMARO,70.0,2,320000
Galicia,La Coruna,Atico,Calle REAL,77.0,2,590000
Galicia,La Coruna,Atico,LINARES RIVAS,275.0,5,1870000
Galicia,La Coruna,Piso,Plaza de Lugo,210.0,6,695000
Galicia,La Coruna,Chalet,Campus sur - Santa Marta,316.0,5,361000
Galicia,La Coruna,Piso,Ronda OUTEIRO,104.0,3,305000
Galicia,La Coruna,Chalet,Lugar Barro,101.0,3,850000
Galicia,La Coruna,Chalet,Lians,195.0,4,650000
Galicia,La Coruna,Piso,Ronda de Outeiro 258,105.0,4,248000
Galicia,La Coruna,Chalet,DP-0906 9,65.0,5,420000
Galicia,La Coruna,Chalet,Lugar Soutocalvo 6,192.0,5,760000
Galicia,La Coruna,Chalet,Pazos 3,464.0,6,560000
Galicia,La Coruna,Chalet,DP-0906 9,65.0,5,420000
Galicia,La Coruna,Piso,Avenida Ferrocarril 72,93.0,3,267000
Galicia,La Coruna,Duplex,Calle Noia,93.0,3,185000
Galicia,La Coruna,Chalet,Maianca,570.0,3,599000
Galicia,La Coruna,Atico,SAN VICENTE PAUL,94.0,3,225000
Galicia,La Coruna,Piso,linares rivas s/n,225.0,4,750000
Galicia,La Coruna,Piso,Industrial,60.0,3,380000
Galicia,La Coruna,Chalet,Punta Canide s/n,1.2,4,1250000
Galicia,La Coruna,Atico,castelao 10,68.0,2,109000
Galicia,La Coruna,Atico,dos Navas 2,70.0,2,235000
Galicia,La Coruna,Piso,Avenida DE OZA 130,12.0,3,390000
Galicia,La Coruna,Chalet,Carreira 26,173.0,12,385000
Galicia,La Coruna,Chalet,Calle Paris,1040.0,7,625000
Galicia,La Coruna,Piso,Calle Jose Vazquez Rozas,100.0,3,240000
Galicia,La Coruna,Piso,Calle Cardenal Cisneros,79.0,2,164000
Galicia,La Coruna,Duplex,Camino dos Vilares s/n,112.0,3,240000
Galicia,La Coruna,Piso,Plaza del libro 9,155.0,4,505000
Galicia,La Coruna,Chalet,Parque Castro 92 B,1296.0,7,294000
Galicia,La Coruna,Chalet,Dorneda,1155.0,7,1800000
Galicia,La Coruna,Chalet,Sada,137.0,4,375000
Galicia,La Coruna,Piso,Avenida Arteixo 10,122.0,3,230000
Galicia,La Coruna,Atico,Avenida del Ejercito,60.0,3,480000
Galicia,La Coruna,Chalet,Calle Igrexario 1,408.0,4,445000
Galicia,La Coruna,Piso,Avenida Xoan Vicente Viqueira 25,78.0,2,113000
Galicia,La Coruna,Piso,Plaza del Tebeo 4,90.0,3,330000
Galicia,La Coruna,Duplex,Calle habitat 1,118.0,3,395000
Galicia,La Coruna,Chalet,basquinos,200.0,4,330000
Galicia,La Coruna,Chalet,Fonte Do ouro,7.9,7,1300000
Galicia,La Coruna,Piso,Calle da Fonte de Santo Antonio,43.0,2,390000
Galicia,La Coruna,Piso,Calle Rio Mino,120.0,4,160000
Galicia,La Coruna,Piso,Plaza de Lugo,260.0,4,850000
Galicia,La Coruna,Piso,Calle Tabernas,75.0,2,685000
Galicia,La Coruna,Chalet,cerdelo,180.0,4,209900
Galicia,La Coruna,Piso,FEDERICO TAPIA,222.0,6,595000
Galicia,La Coruna,Chalet,Lugar Ombre,438.0,5,295000
