C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla-La Mancha,Cuenca,Chalet,Calle Boteros 31,803.0,5,340000
Castilla-La Mancha,Cuenca,Chalet,Calle Colon 20,154.0,4,45000
Castilla-La Mancha,Cuenca,Chalet,Calle Molina 7,268.0,5,120000
Castilla-La Mancha,Cuenca,Chalet,Calle Boteros 19,300.0,4,165000
Castilla-La Mancha,Cuenca,Chalet,Calle Espuche 1,20.0,3,32000
Castilla-La Mancha,Cuenca,Piso,Calle del Escultor Martinez Bueno 8,82.0,3,129600
Castilla-La Mancha,Cuenca,Chalet,Calle Nieves 15,169.0,5,180000
Castilla-La Mancha,Cuenca,Chalet,Plaza de Enrique Fernandez,53.0,1,72000
Castilla-La Mancha,Cuenca,Chalet,Calle Fuente 5,556.0,3,225000
Castilla-La Mancha,Cuenca,Chalet,Calle Padre Domingo 18,199.0,5,99000
Castilla-La Mancha,Cuenca,Chalet,Avenida de la Guardia Civil 239,273.0,6,400000
Castilla-La Mancha,Cuenca,Piso,Avenida de la Musica Espanola,92.0,3,130500
Castilla-La Mancha,Cuenca,Chalet,La Fuentecilla 159,286.0,7,450000
Castilla-La Mancha,Cuenca,Chalet,Calle San Julian,202.0,3,40000
Castilla-La Mancha,Cuenca,Chalet,Calle del Olmo 35,373.0,6,170000
Castilla-La Mancha,Cuenca,Chalet,Calle Campo 2,265.0,4,300000
Castilla-La Mancha,Cuenca,Chalet,Carretera Vnu,267.0,7,310000
Castilla-La Mancha,Cuenca,Chalet,Calle del Carmen,96.0,3,77000
Castilla-La Mancha,Cuenca,Chalet,Calle Palomar,320.0,2,55000
Castilla-La Mancha,Cuenca,Chalet,Calle de Eruelo,161.0,5,33000
Castilla-La Mancha,Cuenca,Piso,Calle de Colon,91.0,3,85000
Castilla-La Mancha,Cuenca,Piso,Avenida de la Justicia 1,121.0,4,110000
Castilla-La Mancha,Cuenca,Chalet,Calle Belmonte,142.0,4,38800
Castilla-La Mancha,Cuenca,Piso,derechos humanos 2,8.0,4,177000
Castilla-La Mancha,Cuenca,Chalet,Calle Placeta 23,349.0,3,40000
Castilla-La Mancha,Cuenca,Chalet,valencia 79,385.0,8,86700
Castilla-La Mancha,Cuenca,Piso,Calle Doctor Nicolas Herraiz 42,30.0,2,65000
Castilla-La Mancha,Cuenca,Chalet,Calle Mayor,226.0,6,125000
Castilla-La Mancha,Cuenca,Piso,Villarejo de Fuentes,99.0,3,60000
Castilla-La Mancha,Cuenca,Piso,Villarejo de Fuentes,139.0,4,160000
Castilla-La Mancha,Cuenca,Piso,Villarejo de Fuentes,81.0,3,75000
Castilla-La Mancha,Cuenca,Piso,Villarejo de Fuentes,109.0,3,115000
Castilla-La Mancha,Cuenca,Piso,Calle Dalmacio Garcia Izcara,96.0,3,185000
Castilla-La Mancha,Cuenca,Piso,Villarejo de Fuentes,113.0,3,75000
Castilla-La Mancha,Cuenca,Chalet,Calle Urbanizacion Canada Molina,912.0,4,265000
Castilla-La Mancha,Cuenca,Piso,Villarejo de Fuentes,102.0,3,60000
Castilla-La Mancha,Cuenca,Chalet,Calle urbanizacion canada molina,2000.0,5,300000
Castilla-La Mancha,Cuenca,Piso,Avenida de la Virgen de las Angustias,129.0,4,110000
Castilla-La Mancha,Cuenca,Piso,Calle Mercedes Escribano,113.0,3,187000
Castilla-La Mancha,Cuenca,Piso,Calle de Elisa Lumbreras,107.0,3,200000
Castilla-La Mancha,Cuenca,Piso,Calle Joaquin Rojas,136.0,5,235000
Castilla-La Mancha,Cuenca,Chalet,Avenida de la Libertad,122.0,4,115000
Castilla-La Mancha,Cuenca,Piso,Calle de Martin de Aldehuela,79.0,2,179000
Castilla-La Mancha,Cuenca,Chalet,Calle Santa Ana,81.0,3,55000
Castilla-La Mancha,Cuenca,Piso,Calle Sargal,135.0,4,175000
Castilla-La Mancha,Cuenca,Chalet,Calle la Moneda,208.0,6,540000
Castilla-La Mancha,Cuenca,Chalet,Avenida de la Hontanilla,170.0,3,47000
Castilla-La Mancha,Cuenca,Piso,Calle Pedro de Luna s/n,86.0,3,50000
Castilla-La Mancha,Cuenca,Chalet,Camino del Guindo 70,159.0,3,170000
Castilla-La Mancha,Cuenca,Chalet,Calle Pozas,57.0,1,4000
Castilla-La Mancha,Cuenca,Chalet,Avenida de la Constitucion,100.0,3,95000
Castilla-La Mancha,Cuenca,Piso,Calle de Cuenca del Ecuador,46.0,2,24900
Castilla-La Mancha,Cuenca,Chalet,Calle San Blas s/n,114.0,3,135000
Castilla-La Mancha,Cuenca,Chalet,Calle San Blas s/n,90.0,3,135000
Castilla-La Mancha,Cuenca,Chalet,Calle San Blas s/n,110.0,3,90200
Castilla-La Mancha,Cuenca,Chalet,cruz 18,277.0,7,60000
Castilla-La Mancha,Cuenca,Piso,Tarancon,81.0,3,92000
Castilla-La Mancha,Cuenca,Chalet,Calle Vicente Galiano 2,149.0,2,50000
Castilla-La Mancha,Cuenca,Chalet,Calle San Blas s/n,95.0,3,135000
Castilla-La Mancha,Cuenca,Casa Rural,Principe de Asturias 5,338.0,8,88000
Castilla-La Mancha,Cuenca,Piso,Avenida Pablo Iglesias,97.0,3,136000
Castilla-La Mancha,Cuenca,Chalet,Calle Moreria 3,152.0,4,70000
Castilla-La Mancha,Cuenca,Piso,Calle Galindos 7,135.0,4,120000
Castilla-La Mancha,Cuenca,Chalet,Calle Magdalena 1,329.0,3,60000
Castilla-La Mancha,Cuenca,Piso,Calle Antonio Maura,57.0,1,96000
Castilla-La Mancha,Cuenca,Chalet,Calle Luis Esteso Lopez de Haro 13,175.0,5,135000
Castilla-La Mancha,Cuenca,Chalet,Calle Ayuntamiento 8,164.0,4,95000
Castilla-La Mancha,Cuenca,Chalet,San Roque 11,43.0,1,79000
Castilla-La Mancha,Cuenca,Piso,Calle Torrubia,90.0,3,49000
Castilla-La Mancha,Cuenca,Casa Rural,DISEMINADO s/n,408.0,12,1500000
Castilla-La Mancha,Cuenca,Chalet,Calle Hinojo,137.0,4,70000
Castilla-La Mancha,Cuenca,Chalet,Calle de la Iglesia,43.0,1,43000
Castilla-La Mancha,Cuenca,Chalet,Calle Real 64,175.0,3,60000
Castilla-La Mancha,Cuenca,Chalet,Calle Huertas 4,425.0,4,70000
Castilla-La Mancha,Cuenca,Chalet,Calle San francisco 19,228.0,2,45000
Castilla-La Mancha,Cuenca,Chalet,Calle Agua 3,258.0,6,60000
Castilla-La Mancha,Cuenca,Chalet,Calle de la Infancia 1,208.0,3,150000
Castilla-La Mancha,Cuenca,Chalet,Calle General Mola 7,398.0,3,65000
Castilla-La Mancha,Cuenca,Piso,Calle Ocana,103.0,4,45000
Castilla-La Mancha,Cuenca,Chalet,Calle Molino,78.0,3,20000
Castilla-La Mancha,Cuenca,Chalet,Calle San Roque,94.0,4,50000
Castilla-La Mancha,Cuenca,Chalet,Calle Calvario 66,127.0,3,55000
Castilla-La Mancha,Cuenca,Chalet,Calle el Toledillo,119.0,3,18000
Castilla-La Mancha,Cuenca,Chalet,Calle Cruz 7,112.0,4,50000
Castilla-La Mancha,Cuenca,Chalet,Calle la Virgen 11,706.0,3,65000
Castilla-La Mancha,Cuenca,Chalet,Calle Andujar 2,240.0,5,200000
Castilla-La Mancha,Cuenca,Chalet,Calle Fuente del Villar 5,216.0,5,70000
Castilla-La Mancha,Cuenca,Chalet,Carretera Pozorrubio,80.0,3,11000
Castilla-La Mancha,Cuenca,Piso,Calle Gimenez de Cordoba,42.0,3,18000
Castilla-La Mancha,Cuenca,Piso,Calle Heliodoro Villanueva,131.0,4,34000
Castilla-La Mancha,Cuenca,Piso,Calle Eugenia de Montijo 19,185.0,5,1250000
Castilla-La Mancha,Cuenca,Chalet,Calle Cantarranas,102.0,3,28000
Castilla-La Mancha,Cuenca,Chalet,Calle Huertas 12,115.0,3,49900
Castilla-La Mancha,Cuenca,Piso,Avenida de la Musica Espanola,99.0,3,85000
Castilla-La Mancha,Cuenca,Piso,Calle Iglesia,95.0,3,34900
Castilla-La Mancha,Cuenca,Chalet,Calle de Santa Ana,282.0,7,28000
Castilla-La Mancha,Cuenca,Piso,Corredero,103.0,3,48500
Castilla-La Mancha,Cuenca,Chalet,Calle atillo,1000.0,6,199000
Castilla-La Mancha,Cuenca,Chalet,Calle Huertas 9,206.0,5,90000
