C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Cadiz,Chalet,La Barrosa,62.0,2,224000
Andalucia,Cadiz,Piso,Playa Sta Ma del Mar,69.0,2,395000
Andalucia,Cadiz,Chalet,MAYORAZGO,601.0,4,348000
Andalucia,Cadiz,Chalet,barrio Crevillet,165.0,5,169000
Andalucia,Cadiz,Piso,Ayuntamiento - Catedral,75.0,4,155000
Andalucia,Cadiz,Piso,La Barrosa,80.0,3,550000
Andalucia,Cadiz,Piso,barrio Divina Pastora - La Yeguada,92.0,3,145000
Andalucia,Cadiz,Chalet,barrio El Aguila,235.0,4,700000
Andalucia,Cadiz,Chalet,Pelagatos - Pago del Humo,1484.0,3,230000
Andalucia,Cadiz,Piso,barrio Jerez Oeste,39.0,3,69900
Andalucia,Cadiz,Chalet,barrio Centro,68.0,2,200000
Andalucia,Cadiz,Chalet,barrio Crevillet,135.0,4,295000
Andalucia,Cadiz,Casa Rural,Vejer de la Frontera,137.0,4,250000
Andalucia,Cadiz,Chalet,barrio Casco Historico - Zona Alta,115.0,3,166000
Andalucia,Cadiz,Chalet,barrio Vistahermosa,0.0,5,1350000
Andalucia,Cadiz,Chalet,barrio Pozoalbero,150.0,4,275000
Andalucia,Cadiz,Piso,La Banda - Campo de Futbol,71.0,2,114990
Andalucia,Cadiz,Piso,Playa Victoria - Paseo Maritimo,72.0,2,279000
Andalucia,Cadiz,Piso,barrio Montealto,135.0,4,169900
Andalucia,Cadiz,Piso,barrio Puerto Sherry,59.0,1,127000
Andalucia,Cadiz,Chalet,barrio Carretera de Sanlucar-Sudamerica,120.0,3,185000
Andalucia,Cadiz,Chalet,barrio Valdelagrana,96.0,3,450000
Andalucia,Cadiz,Piso,Calle Manzanares,105.0,3,200000
Andalucia,Cadiz,Piso,La Paz - Segunda Aguada - Loreto,88.0,3,129000
Andalucia,Cadiz,Chalet,La Banda - Campo de Futbol,94.0,3,110000
Andalucia,Cadiz,Chalet,barrio Vistahermosa,229.0,6,1450000
Andalucia,Cadiz,Piso,barrio Chapin - Campus Universitario - Navinco,104.0,3,133000
Andalucia,Cadiz,Atico,barrio Avda. Caballero Bonald - San Jose Obrero - Guadalcacin,52.0,1,108000
Andalucia,Cadiz,Piso,Plaza del Arbol,129.0,4,355000
Andalucia,Cadiz,Piso,cervantes,87.0,3,235000
Andalucia,Cadiz,Chalet,Calle camaron,470.0,7,745000
Andalucia,Cadiz,Chalet,Avenida edu y F Osborne,610.0,6,1890000
Andalucia,Cadiz,Chalet,arcos,420.0,4,345000
Andalucia,Cadiz,Chalet,La Laguna,129.0,4,695000
Andalucia,Cadiz,Chalet,Roche,100.0,6,1550000
Andalucia,Cadiz,Chalet,Arcos de la Frontera,182.0,5,600000
Andalucia,Cadiz,Atico,barrio Centro,144.0,4,550000
Andalucia,Cadiz,Chalet,Vejer de la Frontera,150.0,5,795000
Andalucia,Cadiz,Chalet,Pedanias este,160.0,5,650000
Andalucia,Cadiz,Piso,barrio Centro,370.0,4,675000
Andalucia,Cadiz,Chalet,Soto de Real - Villamaruja,164.0,5,1300000
Andalucia,Cadiz,Chalet,Soto de Real - Villamaruja,184.0,5,1300000
Andalucia,Cadiz,Chalet,Casco Historico,264.0,4,800000
Andalucia,Cadiz,Piso,Avenida MEJICO,156.0,4,325000
Andalucia,Cadiz,Piso,Avenida del Golf,35.0,2,675000
Andalucia,Cadiz,Chalet,Vistahermosa,1800.0,7,1990000
Andalucia,Cadiz,Chalet,Pinar de los Franceses - Marquesado,1.241,2,145000
