Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso ,Calle del Sexmo de Cabezas s/n ,205965 ,2,75
Chalet ,Calle Alcalde Don Leoncio Mateos s/n ,223400 ,3,85
Ático ,Calle del Sexmo de Cabezas s/n ,284625 ,3,119
Chalet ,Calle Alcalde Don Leoncio Mateos s/n ,243400 ,3,81
Piso ,Ezequiel González - Cde. Sepulveda ,162900 ,4,120
Chalet ,Calle Alcalde Don Leoncio Mateos s/n ,223400 ,3,96
Chalet ,Calle Alcalde Don Leoncio Mateos s/n ,223400 ,3,112
Piso ,Calle del Sexmo de Cabezas s/n ,336375 ,4,152
Piso ,Calle Cantarranas 3 L ,150000 ,4,120
Chalet ,Calle Alcalde Don Leoncio Mateos s/n ,243400 ,3,89
Chalet ,Calle Alcalde Don Leoncio Mateos s/n ,223400 ,3,111
Ático ,Calle del Sexmo de Cabezas s/n ,300150 ,3,90
Piso ,Calle del Sexmo de Cabezas s/n ,207000 ,2,63
