C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Andalucia,Malaga,Chalet,Cotomar,1185,4,995000
Andalucia,Malaga,Atico,Paseo del Pan Triste,145,2,599000
Andalucia,Malaga,Piso,Calle Norte,39,2,549000
Andalucia,Malaga,Piso,Avenida de los Andaluces 20,194,2,590000
Andalucia,Malaga,Piso,Cuesta Ronda,95,3,199000
Andalucia,Malaga,Piso,barrio Playa Bajadilla-Puertos,69,2,700000
Andalucia,Malaga,Chalet,Mijas Pueblo,67,2,369000
Andalucia,Malaga,Piso,Calle Miguel de Cervantes,114,3,275000
Andalucia,Malaga,Atico,Urbanizacion Santa Maria,108,2,253000
Andalucia,Malaga,Piso,barrio Ayuntamiento,112,3,249000
Andalucia,Malaga,Atico,Centro,74,2,229500
Andalucia,Malaga,Piso,barrio Teatinos,153,4,350000
Andalucia,Malaga,Chalet,Calle Lilas,514,6,650000
Andalucia,Malaga,Atico,Calle Cartajima,89,3,495000
Andalucia,Malaga,Chalet,1 Pl:00 Pt:07 Poligono 37 Parcela 72 VALDEPERALES 29100 COIN,227,6,495000
Andalucia,Malaga,Piso,Calle Moscatel,103,3,159000
Andalucia,Malaga,Piso,Alameda Principal,90,3,1575000
Andalucia,Malaga,Chalet,Los Flamingos,124,4,5700000
Andalucia,Malaga,Duplex,barrio Guadalmansa,114,3,2599000
Andalucia,Malaga,Piso,Avenida de la Torre 28,110,3,375000
Andalucia,Malaga,Chalet,Lugar Urbanizacion Costalita,90,3,1195000
Andalucia,Malaga,Piso,Avenida Fuengirola,100,2,595000
Andalucia,Malaga,Piso,barrio Los Naranjos,151,2,425000
Andalucia,Malaga,Chalet,Camino Loma los Lirios,405,9,2900000
Andalucia,Malaga,Piso,Calle Santa Teresa De Calahonda,67,2,239900
Andalucia,Malaga,Piso,Centro,79,2,170000
Andalucia,Malaga,Piso,barrio Perchel norte,153,4,570000
Andalucia,Malaga,Chalet,Manantiales - Lagar - Cortijo,284,6,799000
Andalucia,Malaga,Chalet,barrio Huerta Belon-Calvario,291,7,1750000
Andalucia,Malaga,Piso,barrio Riviera del Sol,78,2,154900
Andalucia,Malaga,Chalet,Calle Palmera,148,4,1495000
Andalucia,Malaga,Chalet,barrio Sierra Blanca,1000,5,1950000
Andalucia,Malaga,Chalet,Torremuelle,126,4,890000
Andalucia,Malaga,Chalet,Urbanizacion Pueblo Vista Verde 16,1697,5,825000
Andalucia,Malaga,Chalet,Lo Cea - Los Cortijos,202,6,790000
Andalucia,Malaga,Piso,Calle Federico Mompou,30,3,319000
Andalucia,Malaga,Piso,PLAYA MARINA,74,2,259900
Andalucia,Malaga,Piso,barrio Lomas de Marbella Club,98,3,4995000
Andalucia,Malaga,Piso,Calle Federico Mompou,30,3,319000
Andalucia,Malaga,Piso,barrio Huerta Nueva - Jardin de Malaga,101,3,169900
Andalucia,Malaga,Piso,Avenida de Malaga,75,2,210000
Andalucia,Malaga,Atico,Calle Acebuche de la Torre 1,40,3,395000
Andalucia,Malaga,Chalet,Avenida Ingenieros 3,92,3,369000
Andalucia,Malaga,Chalet,Paseo de Dinamarca 20,215,3,599000
Andalucia,Malaga,Chalet,COTO LA ZAGALETA,200,5,9400000
Andalucia,Malaga,Chalet,CAMPO DE MIJAS,90,3,315000
Andalucia,Malaga,Chalet,Coin,227,6,495000
Andalucia,Malaga,Atico,Arrabal P Golf Rio Real,93,3,1595000
Andalucia,Malaga,Piso,Urbanizacion Lagar Martel 2,74,2,171570
Andalucia,Malaga,Piso,barrio Centro Historico,88,2,395000
Andalucia,Malaga,Chalet,Calle Ribera del Duero 2,85,3,298000
Andalucia,Malaga,Atico,Urbanizacion Riviera Andaluza,52,3,735000
Andalucia,Malaga,Chalet,Calle Isabel de Valois,148,4,3150000
