precio,habitaciones,m²
0.1934801016088061,0.41666666666666663,0.7187499999999999
0.05165114309906858,0.25,0.3526785714285714
0.05165114309906858,0.16666666666666666,0.140625
0.14817950889077056,0.16666666666666666,0.08928571428571427
0.19559695173581712,0.3333333333333333,0.09375
0.24640135478408132,0.5,0.08258928571428573
0.1913632514817951,0.41666666666666663,0.9084821428571427
0.5554614733276884,0.41666666666666663,0.08928571428571427
0.03895004233700254,0.25,0.5401785714285714
0.40304826418289585,0.41666666666666663,0.15401785714285712
0.02201312447078747,0.5833333333333333,0.08482142857142858
0.06011854360711262,0.16666666666666666,0.078125
0.09356477561388653,0.25,0.11607142857142858
0.0021168501270110093,0.08333333333333333,0.020089285714285726
0.037521591871295515,0.08333333333333333,0.051339285714285726
0.04276037256562236,0.25,0.11160714285714285
0.12362404741744283,0.3333333333333333,0.035714285714285726
0.015664690939881456,0.3333333333333333,0.4129464285714285
0.022015241320914484,0.08333333333333333,0.5446428571428571
0.07281964436917866,0.16666666666666666,0.3370535714285714
0.18712955122777308,0.41666666666666663,0.11383928571428573
0.03132938187976292,0.41666666666666663,0.08928571428571427
0.10668924640135478,0.25,0.0
0.1104995766299746,0.3333333333333333,0.12946428571428573
0.15241320914479256,0.25,0.10491071428571427
0.016511430990685864,0.3333333333333333,0.046875
0.04953429297205758,0.41666666666666663,0.08035714285714285
0.1934801016088061,0.41666666666666663,0.08258928571428573
0.06646909398814564,0.16666666666666666,0.0625
0.15283657917019475,0.25,0.07366071428571427
0.016088060965283656,0.08333333333333333,0.9843749999999999
0.08763759525825571,0.3333333333333333,0.6919642857142857
0.04445385266723116,0.25,0.037946428571428575
0.2167654530059272,0.3333333333333333,0.06919642857142858
0.1892464013547841,0.3333333333333333,0.6339285714285714
0.08975444538526672,0.41666666666666663,0.0
0.3861134631668078,0.25,0.011160714285714288
0.10880609652836579,0.41666666666666663,0.0625
0.2739204064352244,0.16666666666666666,0.11160714285714285
0.0834038950042337,0.16666666666666666,0.015625
0.2887383573243015,0.25,0.3727678571428571
0.03471634208298052,0.16666666666666666,0.03348214285714285
0.12574089754445386,0.5,0.5714285714285714
0.06011854360711262,0.3333333333333333,0.07366071428571427
0.12785774767146488,0.3333333333333333,0.0267857142857143
0.058001693480101604,0.25,0.3013392857142857
0.09356477561388653,0.25,0.4196428571428571
0.04995766299745978,0.25,0.17187499999999997
0.13209144792548688,0.41666666666666663,0.3683035714285714
0.07281964436917866,0.41666666666666663,0.051339285714285726
0.030440304826418293,0.16666666666666666,0.09598214285714285
0.5131244707874681,0.75,0.4174107142857142
0.2447798475867909,0.25,0.2834821428571428
0.3628281117696867,0.0,0.390625
0.12277730736663843,0.25,0.3169642857142857
0.025402201524132095,0.16666666666666666,0.5691964285714285
0.03259949195596952,0.08333333333333333,0.053571428571428575
0.32260795935647757,0.41666666666666663,0.7946428571428571
0.0855207451312447,0.16666666666666666,0.15401785714285712
0.13209144792548688,0.25,0.7901785714285714
0.04318374259102456,0.25,0.07366071428571427
0.14055884843353092,0.3333333333333333,0.8392857142857142
0.03217612193056732,0.25,0.055803571428571425
0.13632514817950891,0.25,0.16294642857142858
0.10668924640135478,0.25,0.14955357142857142
0.10245554614733277,0.16666666666666666,0.8906249999999999
0.04276037256562236,0.16666666666666666,0.06473214285714285
0.17019475021168504,0.41666666666666663,0.022321428571428575
0.09822184589331075,0.3333333333333333,0.0580357142857143
0.09610499576629974,0.3333333333333333,0.04464285714285715
0.03683319220999154,0.16666666666666666,0.051339285714285726
0.08086367485182049,0.25,0.46875
0.32260795935647757,0.3333333333333333,0.7767857142857142
0.051888230313293815,0.16666666666666666,0.11830357142857142
0.019898391193903475,0.16666666666666666,0.01339285714285715
0.03471634208298052,0.16666666666666666,0.13169642857142858
0.14267569856054194,0.5,0.4955357142857142
0.06435224386113463,0.25,0.3191964285714286
0.15241320914479256,0.41666666666666663,0.7254464285714285
0.016511430990685864,0.16666666666666666,0.4598214285714285
0.161727349703641,0.41666666666666663,0.5602678571428571
0.09610499576629974,0.16666666666666666,0.23660714285714288
0.03259949195596952,0.25,0.035714285714285726
0.058001693480101604,0.25,0.046875
0.020745131244707875,0.25,0.08035714285714285
0.016088060965283656,0.16666666666666666,0.7433035714285714
0.050592718035563075,0.16666666666666666,0.4910714285714285
0.12743437764606266,0.41666666666666663,0.09151785714285715
0.10838272650296359,0.25,0.15401785714285712
0.08763759525825571,0.3333333333333333,0.4241071428571428
0.10880609652836579,0.0,0.4285714285714285
0.047417442845046565,0.25,0.5602678571428571
0.25867908552074514,0.3333333333333333,0.140625
0.07281964436917866,0.41666666666666663,0.4866071428571428
0.04953429297205758,0.25,0.02901785714285715
0.03471634208298052,0.16666666666666666,0.4241071428571428
0.12150719729043184,0.25,0.051339285714285726
0.20194750211685014,0.3333333333333333,0.046875
0.11092294665537679,0.3333333333333333,0.4732142857142857
0.2506350550381033,0.3333333333333333,0.453125
0.08933107535986452,0.25,0.035714285714285726
0.09398814563928874,0.25,0.07589285714285715
0.03683319220999154,0.16666666666666666,0.07589285714285715
0.14902624894157496,0.3333333333333333,0.4241071428571428
0.14817950889077056,0.16666666666666666,0.5223214285714285
0.3014394580863675,0.41666666666666663,0.03348214285714285
0.06011854360711262,0.41666666666666663,0.04464285714285715
0.1104995766299746,0.3333333333333333,0.08928571428571427
0.18712955122777308,0.25,0.03348214285714285
0.32260795935647757,0.5833333333333333,0.037946428571428575
0.10203217612193057,0.41666666666666663,0.09151785714285715
0.1342082980524979,0.41666666666666663,0.2589285714285714
0.2718035563082134,0.41666666666666663,0.8325892857142857
0.0558848433530906,0.16666666666666666,0.07366071428571427
0.041066892464013544,0.16666666666666666,0.09151785714285715
0.04737510584250634,0.41666666666666663,0.6183035714285714
0.2167654530059272,0.3333333333333333,0.23214285714285712
0.13209144792548688,0.41666666666666663,0.4933035714285714
0.32260795935647757,0.5,0.4308035714285714
0.03259949195596952,0.25,0.11383928571428573
0.11515664690939882,0.6666666666666666,0.6138392857142857
0.09610499576629974,0.3333333333333333,0.5758928571428571
0.06858594411515664,0.25,0.10267857142857142
0.0855207451312447,0.16666666666666666,0.06919642857142858
0.23581710414902624,0.41666666666666663,0.015625
0.13209144792548688,0.5,0.5848214285714285
0.056773920406435224,0.25,0.6785714285714285
0.9999999999999999,0.41666666666666663,0.051339285714285726
0.23581710414902624,0.41666666666666663,0.4598214285714285
0.1913632514817951,0.41666666666666663,0.11160714285714285
0.13209144792548688,0.5833333333333333,0.06473214285714285
0.11092294665537679,0.25,0.5625
0.03895004233700254,0.16666666666666666,0.109375
0.030482641828958514,0.08333333333333333,0.4955357142857142
0.1104995766299746,0.3333333333333333,0.0424107142857143
0.23370025402201525,0.25,0.040178571428571425
0.11515664690939882,0.6666666666666666,0.9999999999999999
0.09398814563928874,0.25,0.11607142857142858
0.14606265876375954,0.41666666666666663,0.5267857142857142
0.07493649449618967,0.3333333333333333,0.037946428571428575
0.07239627434377646,0.16666666666666666,0.7008928571428571
0.08028450465707028,0.16666666666666666,0.109375
0.09356477561388653,0.25,0.08928571428571427
0.3014394580863675,0.3333333333333333,0.3794642857142857
0.0834038950042337,0.16666666666666666,0.23437499999999997
0.05122777307366638,0.3333333333333333,0.6294642857142857
0.0558848433530906,0.25,0.006696428571428575
0.0855207451312447,0.3333333333333333,0.03125
0.33954276037256564,0.41666666666666663,0.16517857142857142
0.0834038950042337,0.3333333333333333,0.0267857142857143
0.04318374259102456,0.25,0.08035714285714285
0.11515664690939882,0.41666666666666663,0.053571428571428575
0.022015241320914484,0.16666666666666666,0.040178571428571425
0.13886536833192212,0.3333333333333333,0.06026785714285715
0.08763759525825571,0.41666666666666663,0.10491071428571427
0.06646909398814564,0.3333333333333333,0.14955357142857142
