com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad de Madrid,Madrid,Piso,215000,2,97
Comunidad de Madrid,Madrid,Chalet,2290000,6,93
Comunidad de Madrid,Madrid,Piso,199000,2,287
Comunidad de Madrid,Madrid,Piso,2600000,3,156
Comunidad de Madrid,Madrid,Piso,2200000,4,50
Comunidad de Madrid,Madrid,Piso,799000,3,133
Comunidad de Madrid,Madrid,Piso,355000,2,74
Comunidad de Madrid,Madrid,Chalet,3750000,7,405
Comunidad de Madrid,Madrid,Chalet,619900,5,243
Comunidad de Madrid,Madrid,Piso,839000,2,390
Comunidad de Madrid,Madrid,Piso,1440000,2,83
Comunidad de Madrid,Madrid,Piso,890000,4,63
Comunidad de Madrid,Madrid,Piso,679000,2,90
Comunidad de Madrid,Madrid,Chalet,835000,4,453
Comunidad de Madrid,Madrid,Piso,270000,2,267
Comunidad de Madrid,Madrid,Piso,890000,2,99
Comunidad de Madrid,Madrid,Piso,699000,3,95
Comunidad de Madrid,Madrid,Piso,127500,3,54
Comunidad de Madrid,Madrid,Piso,1100000,4,75
Comunidad de Madrid,Madrid,Chalet,900000,6,85
Comunidad de Madrid,Madrid,Piso,699000,2,57
Comunidad de Madrid,Madrid,Piso,1050000,3,85
Comunidad de Madrid,Madrid,Piso,450000,3,90
Comunidad de Madrid,Madrid,Chalet,799500,4,79
Comunidad de Madrid,Madrid,Piso,950000,6,268
Comunidad de Madrid,Madrid,Ático,544000,2,66
Comunidad de Madrid,Madrid,Piso,490000,2,88
Comunidad de Madrid,Madrid,Piso,1195000,5,99
Comunidad de Madrid,Madrid,Piso,455000,4,67
Comunidad de Madrid,Madrid,Piso,1195000,4,93
Comunidad de Madrid,Madrid,Chalet,4500000,6,200
Comunidad de Madrid,Madrid,Chalet,5300000,6,85
Comunidad de Madrid,Madrid,Piso,156000,3,209
Comunidad de Madrid,Madrid,Ático,650000,4,200
Comunidad de Madrid,Madrid,Piso,410000,2,420
Comunidad de Madrid,Madrid,Chalet,620000,4,387
Comunidad de Madrid,Madrid,Chalet,1350000,5,74
Comunidad de Madrid,Madrid,Piso,410000,2,107
Comunidad de Madrid,Madrid,Piso,251900,3,498
Comunidad de Madrid,Madrid,Duplex,1300000,4,93
Comunidad de Madrid,Madrid,Chalet,3500000,6,69
Comunidad de Madrid,Madrid,Piso,850000,5,310
Comunidad de Madrid,Madrid,Piso,1150000,3,93
Comunidad de Madrid,Madrid,Ático,1950000,5,78
Comunidad de Madrid,Madrid,Piso,540000,2,429
Comunidad de Madrid,Madrid,Piso,990000,4,67
Comunidad de Madrid,Madrid,Piso,1290000,5,118
Comunidad de Madrid,Madrid,Piso,700000,3,291
Comunidad de Madrid,Madrid,Chalet,625000,4,100
Comunidad de Madrid,Madrid,Piso,279000,2,206
Comunidad de Madrid,Madrid,Piso,1125000,4,112
Comunidad de Madrid,Madrid,Piso,258000,3,238
Comunidad de Madrid,Madrid,Piso,779900,3,63
Comunidad de Madrid,Madrid,Ático,570000,3,69
Comunidad de Madrid,Madrid,Piso,1050000,3,95
