com. autonoma,provincia,descripción,precio,habitaciones,m²
Castilla y León,Soria,Chalet,330000,5,267
Castilla y León,Soria,Chalet,49000,0,300
Castilla y León,Soria,Ático,285000,3,117
Castilla y León,Soria,Piso,244000,3,130
Castilla y León,Soria,Casa,90000,7,403
Castilla y León,Soria,Piso,295000,3,128
Castilla y León,Soria,Piso,47000,3,100
Castilla y León,Soria,Piso,236000,3,117
Castilla y León,Soria,Piso,123000,3,115
Castilla y León,Soria,Piso,120000,3,85
Castilla y León,Soria,Piso,154000,4,148
Castilla y León,Soria,Piso,390000,3,156
Castilla y León,Soria,Piso,175000,3,108
Castilla y León,Soria,Piso,159750,2,72
Castilla y León,Soria,Casa,43000,2,96
Castilla y León,Soria,Piso,96000,3,100
Castilla y León,Soria,Piso,90000,4,121
Castilla y León,Soria,Ático,125000,2,76
Castilla y León,Soria,Piso,75000,3,95
Castilla y León,Soria,Piso,36000,3,90
Castilla y León,Soria,Piso,105000,3,121
Castilla y León,Soria,Piso,55000,1,52
Castilla y León,Soria,Piso,126000,4,120
Castilla y León,Soria,Piso,198000,4,138
Castilla y León,Soria,Ático,349000,4,283
Castilla y León,Soria,Chalet,400000,4,255
Castilla y León,Soria,Ático,140000,2,59
Castilla y León,Soria,Chalet,120000,4,240
Castilla y León,Soria,Piso,75000,3,100
Castilla y León,Soria,Piso,265000,4,137
Castilla y León,Soria,Piso,220000,3,123
