com. autonoma,provincia,descripción,precio,habitaciones,m²
Castilla y León,Salamanca,Piso,84000,2,92
Castilla y León,Salamanca,Piso,329990,5,126
Castilla y León,Salamanca,Piso,126000,3,82
Castilla y León,Salamanca,Piso,224900,2,66
Castilla y León,Salamanca,Piso,128500,2,75
Castilla y León,Salamanca,Piso,365000,4,210
Castilla y León,Salamanca,Estudio,110000,0,33
Castilla y León,Salamanca,Piso,265800,3,101
Castilla y León,Salamanca,Piso,64000,1,60
Castilla y León,Salamanca,Piso,138900,3,100
Castilla y León,Salamanca,Piso,250000,2,80
Castilla y León,Salamanca,Piso,189000,3,104
Castilla y León,Salamanca,Piso,155000,4,103
Castilla y León,Salamanca,Chalet,250000,5,150
Castilla y León,Salamanca,Ático,210000,3,99
Castilla y León,Salamanca,Piso,129900,1,50
Castilla y León,Salamanca,Piso,369999,6,202
Castilla y León,Salamanca,Piso,395000,4,160
Castilla y León,Salamanca,Piso,220000,3,88
Castilla y León,Salamanca,Piso,219000,4,115
Castilla y León,Salamanca,Chalet,250000,2,100
Castilla y León,Salamanca,Piso,205000,4,103
Castilla y León,Salamanca,Chalet,550000,5,834
Castilla y León,Salamanca,Piso,240000,4,137
Castilla y León,Salamanca,Piso,175000,4,120
Castilla y León,Salamanca,Chalet,150000,6,170
Castilla y León,Salamanca,Piso,145000,3,89
Castilla y León,Salamanca,Piso,259000,4,97
Castilla y León,Salamanca,Piso,229000,3,99
Castilla y León,Salamanca,Piso,449000,4,200
Castilla y León,Salamanca,Piso,189000,3,100
Castilla y León,Salamanca,Piso,109999,3,92
Castilla y León,Salamanca,Piso,138900,3,86
Castilla y León,Salamanca,Ático,249999,3,81
Castilla y León,Salamanca,Piso,298000,3,125
Castilla y León,Salamanca,Piso,204900,3,99
Castilla y León,Salamanca,Estudio,100000,0,55
Castilla y León,Salamanca,Piso,89250,2,64
Castilla y León,Salamanca,Ático,360000,3,105
Castilla y León,Salamanca,Piso,98000,3,77
Castilla y León,Salamanca,Piso,360000,4,150
Castilla y León,Salamanca,Piso,245000,4,95
Castilla y León,Salamanca,Chalet,199900,4,250
Castilla y León,Salamanca,Piso,213900,4,117
Castilla y León,Salamanca,Piso,470,6,215
Castilla y León,Salamanca,Piso,195000,3,97
Castilla y León,Salamanca,Piso,297000,6,155
Castilla y León,Salamanca,Piso,159900,4,117
Castilla y León,Salamanca,Piso,399999,3,136
Castilla y León,Salamanca,Piso,179999,1,45
Castilla y León,Salamanca,Estudio,75500,0,30
Castilla y León,Salamanca,Chalet,300000,4,284
Castilla y León,Salamanca,Piso,98000,2,82
Castilla y León,Salamanca,Chalet,415,4,293
Castilla y León,Salamanca,Piso,122000,3,90
Castilla y León,Salamanca,Piso,283,3,101
Castilla y León,Salamanca,Piso,149990,4,105
Castilla y León,Salamanca,Piso,410000,4,140
Castilla y León,Salamanca,Piso,104,2,70
Castilla y León,Salamanca,Piso,190000,3,108
Castilla y León,Salamanca,Ático,288000,3,110
Castilla y León,Salamanca,Piso,162000,3,81
Castilla y León,Salamanca,Piso,215000,3,125
Castilla y León,Salamanca,Piso,139000,1,47
Castilla y León,Salamanca,Piso,219,4,108
Castilla y León,Salamanca,Piso,170,3,108
