Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,barrio Alcalde L. Uruñuela - Palacio de Congresos,225000,3
Piso,Calle Zaragoza,550000,3
Piso,Calle Madre Ràfols,320000,3
Piso,Santa Eufemia,269000,3
Piso,Avenida de Kansas City,180000,3
Piso,Calle Tartessos,210000,3
Piso,El Arenal - La Pólvora,88000,2
Piso,barrio San Julián,184500,2
Chalet,Centro,165000,3
Chalet,Umbrete,259000,3
Piso,barrio Bami - Pineda,415000,3
Piso,barrio Gran Plaza - Marqués de Pickman - Ciudad Jardín,149900,2
Chalet,Gelves,234500,4
Chalet,Palomares del Río,375000,4
Piso,Avenida Concejal Alberto Jiménez-Becerril,350000,3
Piso,Calle Aracena,230000,3
Chalet,Palomares del Río,269000,3
Piso,Manuel Villalobos,250000,4
Chalet,La Hacienda - Nueva Andalucía,199000,3
Chalet,Urbanizacion la Celada,199000,5
Piso,Ajimez s/n,185000,4
Chalet,Calle Rafael Barrera Ame,180000,4
Piso,barrio Pino Montano,139900,3
Piso,barrio Santa Aurelia,127260,3
Chalet,Oromana,449900,5
Piso,barrio San Pablo,79260,2
Piso,barrio Santa Aurelia,127260,3
Piso,barrio Santa Aurelia,127260,3
Ático,Nuevo Bulevar,314999,3
Chalet,Calle Atarazanilla,90000,3
Piso,barrio San Julián,270000,2
Piso,Calle ciaurriz,150000,2
Piso,Castilleja de la Cuesta,145000,3
Piso,barrio San Pablo,51999,2
Piso,Las Almenas,97000,3
Piso,Calle Cueva de Menga 9,249000,3
Piso,Arco norte - Avda España,139900,4
Piso,Calle Atarazanas,55000,2
Chalet,Calle ROSA CHACEL,250000,4
Piso,Zona Avenida de Europa,175000,3
Piso,barrio El Tardón,144900,3
Chalet,barrio Barrio León,450000,8
Chalet,Calle Sevilla,176000,5
Piso,barrio Pino Montano,128000,2
Chalet,Coria del Río,180000,4
Chalet,Carmona,179900,4
Piso,barrio Rochelambert,94840,4
Piso,barrio Parlamento - Torneo,198700,4
Piso,Calle Ter,163000,4
Piso,barrio Parlamento - Torneo,198700,4
Piso,Avenida de las Ciencias,255000,3
Piso,barrio San Jerónimo,126000,3
Piso,barrio San Jerónimo,56000,2
Piso,Calle Carne,58000,3
Piso,Calle Macedonia,270000,4
Piso,barrio San Vicente,295000,3
Piso,barrio Emilio Lemos,146500,3
Piso,Plaza de Anjolí s/n,111000,3
Piso,Calle Amparo,179000,1
Piso,Centro - Doña Mercedes,150000,3
Piso,Calle de León XIII s/n,250000,3
Piso,Calle Lucena,60000,2
Piso,Bujalmoro,70000,3
Piso,Avenida de la Paz,149999,2
Chalet,Santiponce,215000,4
Piso,El Arenal - La Pólvora,126500,2
Chalet,Calle Francisco Tomás y Valiente,175000,4
Chalet,Calle Deshuesadoras,175000,3
Piso,Santa Eufemia,269000,3
Piso,Zona Avenida de Europa,199000,4
Chalet,Las Almenas,599999,5
Piso,Entrenúcleos,299000,3
Chalet,Olivares,210000,7
Chalet,Castilblanco de los Arroyos,160000,6
Piso,Plaza de Gomila 13,129500,3
Piso,barrio Ramón de Carranza - Madre Rafols,311000,3
Piso,ABRIL 6,140000,3
Piso,Calle Cabo de Gata,144995,5
Piso,Avenida de la Paz,90000,3
Duplex,Calle Colonia,294000,4
Chalet,San Jose de la Rinconada,255000,4
Chalet,Calle Hermenegildo,220000,4
Piso,Avenida de la Paz,148000,3
Chalet,Ronda de Cavaleri,290000,4
Chalet,Calle Los Almendros,157000,4
