Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Avenida de Gómez Laguna,375000,3
Piso,Calle del Conde de Aranda 124,186000,6
Piso,Avenida de Juan Carlos I,299000,3
Piso,Calle de Las Navas de Tolosa,62900,2
Piso,Paseo de Sagasta 70,390000,5
Chalet,Avenida Ilustración,1050000,5
Piso,Calle Límite,79900,1
Piso,Calle Cubel,230000,3
Chalet,Calle de la Jacetania,310000,4
Piso,Calle de Fresas salvajes,176000,3
Piso,Calle Sergio López Saz 20,243000,3
Piso,VALLADOLID 9,145000,3
Duplex,Calle Carracillo,94500,2
Piso,VALLADOLID 9,145000,3
Piso,Calle de Fresas salvajes,176000,3
Chalet,FRANCISCO DE GOYA,185000,3
Piso,Jose Nebra,113000,3
Piso,Calle Calatorao,146000,3
Piso,Paseo Echegaray y Caballero,120000,3
Chalet,Calle de la Jacetania,310000,4
Ático,Paseo de los Tilos,590000,4
Piso,Calle Límite,79900,1
Piso,Calle Sergio López Saz 20,243000,3
Piso,Avenida de Juan Pablo II,440000,4
Piso,Calle de Félix Latassa,173000,2
Chalet,ANSO,313999,4
Ático,Paseo de las Damas 17,320000,4
Chalet,Calle Ramón y Cajal,185000,4
Piso,Calle de Mariana Pineda,210000,3
Piso,Calle del Calvario,35000,3
Piso,Calle Aragón,59500,4
Chalet,Calle de la Azucena,139900,3
Piso,Avenida San Babil,49000,3
Chalet,Calle Buenavista,200000,3
Piso,Rincón Nevería,68250,2
Piso,Calle Hermandad Donante de Sangre,145000,2
Piso,Calle de María Moliner,200000,3
Chalet,Calle Huesa del Común,125000,3
Piso,Calle de los Lagos de Coronas,225000,2
Piso,Calle el Expreso de Shangai,205000,3
Piso,Paseo San Nicolás de Francia,59000,3
Piso,Paseo de la Independencia,410000,3
Piso,Salvatierra de Esca,69900,2
Piso,Calle de León XIII 8,285000,3
Piso,Calle la Sirena del Mississippi,166000,3
Piso,Paseo de la Independencia,595000,4
Chalet,Plaza Hospital,38999,5
Chalet,Camino Virgen Del Romero,30000,2
Piso,Avenida de José Anselmo Clavé 55,275000,4
Chalet,Valle de La Luz,49000,3
Piso,barrio Paseo Sagasta,285000,3
Piso,Calle de Cantín y Gamboa,139900,3
Piso,barrio Paseo Sagasta,285000,3
Chalet,Plaza Hospital,38999,5
Chalet,DISEMINADOS,99900,3
Piso,Avenida Navarra 72,337000,4
Chalet,Manzana 12 s/n,405000,4
Chalet,Manzana 12 s/n,405000,4
Piso,Calle de Obón,155000,2
Ático,Camino Cabaldós 60,118500,2
Chalet,Avenida DEL EBRO,223000,4
Piso,Calle de borja,68000,3
Piso,Avenida Navarra 72,340000,3
Chalet,FERNANDO CATOLICO,169900,3
Piso,Calle del Doctor Horno Alcorta,130000,3
Chalet,Cuarte de Huerva,318000,4
Piso,Avenida de Madrid,195000,4
Piso,Calle de Isaac Peral,260000,2
Piso,Calle de Virginia Woolf,193300,3
Piso,Calle de León XIII 6,890000,5
Piso,Calle de Mariano Baselga,140000,2
Chalet,Calle Alpartir,279000,5
Piso,pintor joaquin Sorolla 8,129000,3
Piso,Calle de Juan José Lorente,225000,3
Piso,Camino de la Mosquetera,145000,2
Piso,Calle de Alfonso Solans,350000,4
Piso,Calle de Albacete,80000,2
Piso,Avenida Francisco de Goya,130000,3
Duplex,Rio Jiloca,170000,4
Piso,Calle la Rosa,26000,2
Piso,Calle de Bilbao,450000,4
Piso,barrio Plaza de Toros,35000,1
Piso,Calle Jupiter 14,149900,2
Piso,Bruno Solano 16,168000,2
Piso,Calle de San Antonio María Claret,225000,4
Chalet,Calle Colonia San Antonio,150000,3
Piso,Calle Antonio Fernandez Molina s/n,250000,3
Chalet,rio vero,159000,4
Chalet,Avenida independencia,119000,4
Piso,Plaza San Pedro Nolasco 4,245000,4
Piso,Camino de las Torres,174900,4
Piso,barrio Miralbueno,340000,4
Piso,Calle de San Antonio Abad 54,136000,3
Piso,Calle Antonio Fernandez Molina s/n,235500,3
Piso,FELIX MENDELSSOHN 25,210400,3
