Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,Calle tierra y libertad 4,276900,3
Casa Rural,Barbate,145000,2
Casa Rural,Vejer de la Frontera,350000,2
Casa Rural,Muela,La,400000
Duplex,Calle Conde O´Reilly 4,575000,3
Duplex,Calle Conde O´Reilly 4,395000,2
Chalet,El Águila,800000,5
Chalet,barrio Puertas del sur - Guadabajaque,299900,4
Piso,barrio Divina Pastora - La Yeguada,228000,2
Chalet,Avenida los Cortijos,950000,4
Piso,Centro del Puerto,270000,5
Duplex,Calle Real,189900,3
Chalet,San García - La Juliana,380000,4
Piso,barrio Chapín - Campus Universitario - Navinco,80000,3
Casa Rural,Vejer de la Frontera,123000,2
Piso,barrio El Altillo,119500,3
Chalet,Fuerte Ciudad,645000,3
Chalet,barrio El Rocío - La Milagrosa,175000,3
Ático,Puerto de Sotogrande-La Marina,525000,2
Piso,barrio Casco Histórico - Zona Alta,142500,2
Piso,La Caleta - La Viña,119000,1
Piso,856630525,Calle Belgrado,159900
Piso,Vejer de la Frontera,105000,3
Chalet,barrio El Retiro - La Vid,235500,4
Piso,La Reconquista - El Ensanche,195000,3
Chalet,barrio Centro,469000,8
Piso,Cobreros Viejo,123000,3
Piso,San Bernabé,110000,3
Chalet,Calle Cristóbal de Rojas 32,510000,3
Piso,Vejer de la Frontera,133000,3
Chalet,Las Redes,795000,5
Chalet,republica dominicana s/n,171900,3
Chalet,Playa de la Regla,290000,5
Chalet,Plaza los Zafiros,350000,3
Casa Rural,Villanueva Golf,169900,3
Chalet,barrio Centro,450000,10
Piso,Playa Victoria - Paseo Marítimo,285000,3
Chalet,Pinar de los Franceses - Marquesado,210000,3
Ático,Avenida Almenara 1,211000,1
Chalet,Via Augusta 60,305992,4
Chalet,Valdelagrana,650000,7
Chalet,La Andreita,440000,4
Chalet,Valdelagrana,706000,7
Chalet,Centro del Puerto,450000,10
Piso,Centro Historico,109000,2
Piso,Via DEL MEDITERRANEO,138000,1
Piso,Playa Victoria - Paseo Marítimo,299000,3
Chalet,Via Augusta 60,305992,4
Chalet,Casco Historico,380000,10
Chalet,Centro Historico,325000,10
Chalet,Valdelagrana,577000,4
Chalet,Via Augusta 60,305992,4
Piso,barrio Centro,150000,3
Piso,Calle MESILLA DEL DIENTE,275000,2
Chalet,Valdelagrana,650000,6
Chalet,Dean Espinosa,590000,15
Piso,Calle Naranjo,130000,2
Chalet,chinarejo 5,420000,4
Piso,Casco Historico,160000,2
Chalet,Vallealto,375000,3
Piso,Urbanización San Roque Club,483500,2
Piso,Racimo,185000,2
Chalet,Calle Cantaor Miguel Cambayá,590000,15
Piso,La Paz - Segunda Aguada - Loreto,155000,3
Piso,Calle ortega,215000,1
Chalet,Urbanización San Diego,685000,4
Piso,Calle Ribera del Río,119000,1
Piso,Avenida del Golf,890000,4
Casa Rural,Alto DS MONTENEGRAL ALTO Finca Franda montenegral,530000,3
Chalet,Calle Fatiga,1225000,5
Piso,Calle Banda Playa,199000,2
Duplex,Calle Santiago de Compostela,190000,1
Piso,La Barrosa,255000,2
Chalet,Urbanización Punta Europa,450000,3
Piso,Calle Banda Playa,199000,2
Piso,Calle Arcos,79900,4
Chalet,Urbanización San Roque Club,4500000,6
Chalet,Centro,299900,4
Piso,Centro,124900,3
Piso,barrio Puertas del sur - Guadabajaque,78000,1
Piso,Centro,155000,4
Piso,Calle Martínez Montañés,170000,2
Chalet,Centro,219900,4
Chalet,Casines,254900,3
