Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,Calle Escritora Concha Espina,195000,3
Piso,Calle San Antonio de Padua 46,155000,3
Piso,Escritora Dulcenombre Chacón 1,215000,2
Piso,Calle Doctor Manuel Villegas 16,108000,3
Piso,Calle Escritora Carmen de Burgos 11,241600,3
Piso,Calle Escritora Carmen de Burgos 11,242600,3
Piso,Calle Escritora Carmen de Burgos 11,237200,3
Piso,Calle Escritora Carmen de Burgos 11,241600,3
Piso,Calle Escritora Carmen de Burgos 11,242600,3
Chalet,Avenida Aguardentera Siete Fincas,190000,4
Piso,Pasaje González del Campo,95000,3
Piso,barrio Casco Histórico - Ollerías - Marrubial,210000,4
Piso,Avenida de Carlos III 79,128900,3
Piso,Calle Secretario Carretero 11,330000,3
Piso,barrio Valdeolleros - Zumbacón - Camping,169000,3
Piso,barrio Brillante,189900,3
Piso,barrio Casco Histórico - Corredera - Ribera,260000,4
Piso,Avenida de Nuestra Señora de la Fuensanta s/n,88600,3
Piso,Avenida de ollerias s/n,145000,3
Chalet,Calle Mayor 14,42500,4
Piso,barrio Sector sur - Santa Cruz,65000,2
Chalet,Calle Arrabal del Mediodía,71000,3
Chalet,Calle Cairuan,750000,9
Piso,Calle Vázquez Aroca,183000,4
Ático,Pasaje de las Almunias,379000,4
Chalet,Calle Arquitecto Juan Ochoa,475000,5
Chalet,barrio Brillante,649000,10
Piso,Calle Músico Ziryab 11,183000,4
Piso,barrio Carretera Trassierra - Colonia de la Paz,156800,2
Piso,barrio Carretera Trassierra - Colonia de la Paz,161800,2
Chalet,barrio Brillante,510000,7
Piso,Calle Secretario Carretero 11,330000,3
Piso,Calle Don Lope de los Ríos,215000,3
Piso,Camino de los Sastres,144000,3
Piso,Calle Muñices,125000,2
Chalet,alonso la vinagra,239900,4
Piso,alfonso xii,139000,2
Piso,Plaza de san juan,169000,3
Chalet,Calle Maestre Escuela,397500,5
Piso,maria auxiliadora,179900,6
Piso,Calle Doctor Barraquer,148300,2
Piso,Calle Don Lope de los Ríos,215000,3
Piso,Calle los Chopos,235000,3
Chalet,doña rosita,290000,5
Piso,Avenida de América,190000,3
Piso,Avenida de las Ollerías,195000,3
Chalet,veredon de los frailes,108000,3
Piso,Calle Santa María de Trassierra,69000,3
Piso,Calle Poeta Muhammad Iqbal,115000,2
Piso,Calle María la Judía,289000,3
Piso,Plaza de San Pedro s/n,138000,3
Piso,Calle la Palmera s/n,182000,3
Chalet,Calle Veredon de los Frailes 5 P,67700,3
Chalet,Calle José María Alcaide Cáceres,749000,4
Chalet,Berrejalos 46,18600,2
Chalet,barrio Alcolea,210000,3
Chalet,barrio Paraíso Arenal - La Colina,345000,4
Piso,barrio Tablero,289000,3
Piso,Arcos de la Frontera,95000,3
Piso,Avenida de Carlos III,128900,3
Piso,victoria kent,195000,3
Piso,Isla Alegranza,215000,4
Chalet,barrio Casco Histórico - Ollerías - Marrubial,500000,5
Chalet,Calle los Arrayanes,760000,7
Piso,Calle Músico Infantas,98000,2
Piso,barrio Naranjo - Mirabueno,149000,3
Piso,barrio Zoco - Poniente,198000,2
Piso,Calle Platero Repiso,95000,3
Piso,barrio Fátima - Campiñuela,128900,3
Piso,Calle Alonso de Burgos s/n,428000,5
Piso,barrio Centro,234000,3
Piso,Calle Mercurio,99000,3
Piso,Calle de la Virgen del Perpetuo Socorro,164900,3
Piso,barrio Ciudad Jardín,330000,3
Piso,barrio Centro,234000,3
Piso,barrio Valdeolleros - Zumbacón - Camping,169000,3
Piso,Calle de la Virgen del Perpetuo Socorro,164900,3
Piso,rio guadiario,64800,1
Piso,barrio El Vial - Ronda de Tejares,245000,5
Estudio,Calle Conquistador Benito de Baños,107220,0
Estudio,Calle Conquistador Benito de Baños,92415,0
Estudio,Calle Conquistador Benito de Baños,93879,0
Piso,Calle Parras 8,88000,3
Piso,Calle Escritor Fernández Franco,135000,3
Piso,barrio San Cayetano,175000,3
Piso,barrio Campo de la Verdad,105000,3
Chalet,Cabra,179000,5
Piso,barrio Fátima - Campiñuela,128900,3
Piso,Calle Antonio Gaudí 6,370000,3
Chalet,Calle Juan Rufo s/n,349000,12
Piso,Calle Pedroche 5,169000,3
Piso,Avenida Cañito Bazán 3,210000,2
Piso,barrio Santa Rosa - San José,179500,3
Chalet,barrio Casco Histórico - Corredera - Ribera,185000,3
Piso,barrio Ciudad Jardín,183000,4
Piso,Calle Doctor Barraquer 33,149900,2
Chalet,veredon de los frailes,108000,3
Piso,Calle Libertador Simón Bolívar,116000,3
Chalet,Calle Chaparrera,180000,5
Chalet,Calle Chaparrera,180000,4
Chalet,barrio Sector sur - Santa Cruz,160000,3
Piso,Avenida de las Ollerías,195000,3
Chalet,barrio El Higuerón,164900,3
Chalet,las jaras,190000,4
Piso,Camino de los Sastres,144000,3
Piso,Calle Virrey Caballero Góngora,330000,3
Chalet,barrio Cañero - Fidiana,520000,7
Piso,Calle los Chopos,235000,3
Piso,Calle Santa María de Trassierra,69000,3
Chalet,barrio Casco Histórico - Ollerías - Marrubial,225000,3
Piso,barrio El Cairo,113000,3
Piso,alfonso xii,139000,2
Piso,maria auxiliadora,179900,6
Chalet,las jaras,190000,4
Piso,alfonso xii,139000,2
Chalet,Plaza de Santa Marina s/n,198000,5
Piso,Pasaje Marino Cervera,71000,2
Piso,Calle Rafael de la Hoz Arderius,279000,3
Piso,919380509,Calle Escultor Freila Guevara,161000
Piso,Calle Palacios,55000,4
Piso,barrio El Vial - Ronda de Tejares,345000,4
Piso,Calle Santa María de Trassierra,128000,3
Piso,Paseo de la Ribera,148000,3
