Tipo de inmueble,Dirección,Precio,Habitaciones
Piso,ISAAC ALBENIZ 21,219000,4
Chalet,Salar,90000,4
Chalet,Calle Mirador de la Sierra,243000,3
Chalet,Calle Aurora 7,150000,2
Piso,Calle Solarillo de Santo Domingo 3,229000,2
Chalet,Cuesta de los Pinos s/n,285000,3
Piso,Calle Solarillo de Santo Domingo 3,229000,2
Chalet,Paseo de los Barrancones 100,399900,3
Chalet,Cuesta de los Pinos s/n,285000,3
Chalet,Camino de Albarrate 84,289000,3
Piso,Calle Doctor Fernando Escobar 11,148000,4
Piso,Calle Solarillo de Santo Domingo 3,229000,2
Chalet,Camino de Albarrate 84,289000,3
Chalet,Calle Aurora 7,150000,2
Piso,Plaza Clara Campoamor 4,169950,2
Chalet,Cuesta del Rio 6 A,69000,2
Chalet,Calle Cerezo 8,195000,5
Piso,barrio Los Pajaritos,199900,3
Chalet,Don quijote 4,130000,3
Piso,Calle Granada 2,119900,3
Chalet,Calle Picos de Europa 29,204500,3
Chalet,ALBARRATE 84,289000,3
Piso,CESAR AUGUSTO 3,91000,3
Piso,DOCTOR FERNANDO ESCOBAR 11,148000,4
Chalet,Calle Vencejo 23,150000,3
Chalet,B2 68,220000,7
Piso,GRANADA 47,142900,3
Piso,Camino de Ronda 41,159900,3
Piso,Camino de Ronda,149000,3
Chalet,FLORIDA ESTE,390000,5
Chalet,Calle de Eduardo Tusset,399000,7
Chalet,b2,220000,7
Chalet,Cuesta de los Pinos,285000,3
Chalet,Calle SIERRA DE BAZA,298000,3
Piso,Plaza CLARA CAMPOAMOR,169950,2
Piso,Camino de Ronda,149000,3
Piso,VIRGEN DE LA ESPERANZA,158000,4
Chalet,Calle Gaviota,230000,5
Chalet,Calle Malaga,147000,3
Ático,Calle Iglesia,130000,3
Chalet,Camino de Albarrate,289000,3
Piso,Urbanización Monachil,145600,2
Ático,francisco de orellana,109000,2
Chalet,Calle ACEQUIA,190000,4
Chalet,Vereda Vedril,199000,2
Chalet,Playa de Cabria,340000,2
Piso,Calle GRANADA,142900,3
Chalet,Camino de Albarrate,289000,3
Ático,francisco de orellana,109000,2
Ático,Calle Ibiza,214000,3
Ático,Calle Iglesia,130000,3
Chalet,Cuesta de los Pinos,285000,3
Chalet,DE VISTA NEVADA,450000,5
Piso,Camino de Ronda,149000,3
Piso,Calle SOLARILLO SANTO DOMINGO,229000,2
Chalet,Paseo de los Barrancones,399900,3
Piso,Calle Parra Alta de Cartuja,170000,3
Piso,Plaza Clara Campoamor,169950,2
Chalet,Camino de Albarrate,289000,3
Chalet,Calle Boabdil,189000,4
Ático,Calle Colegio Catalino,275000,2
Piso,Calle Polo y Caña,119900,3
Chalet,Belicena,129900,3
Piso,Joan miro,94990,2
Chalet,Santa Fe,49900,3
Chalet,Lachar,95900,2
Piso,Avenida Barcelona,349000,3
Piso,Avenida de Andalucía,64900,2
Chalet,Santa Fe,124900,3
Chalet,Calle Aurora 7,150000,2
Chalet,Cijuela,69900,5
Piso,Santa Fe,69900,3
Piso,Camino de Ronda,442500,3
Chalet,BELICENA s/n,159900,4
Chalet,JUAN MANUEL SERRAT s/n,169900,4
Casa Rural,Calle Fernando de los Ríos,1550000,15
Piso,Calle Buenavista,85000,2
Piso,La Chana,83000,2
Piso,Calle Doctor Fernando Escobar,148000,4
Piso,Calle Platano de Indias 3,123000,1
Piso,Calle Platano de Indias 3,123000,1
Piso,Figares,122900,3
Piso,Camino de Ronda 71,220000,3
Piso,horno de san andres,139000,3
Piso,Paseo Maritimo,160000,4
Chalet,Camino de Albarrate,289000,3
Piso,Plaza Clara Campoamor,169950,2
Piso,Solarillo de Santo Domingo,229000,2
Chalet,Camino de Albarrate,289000,3
Piso,Plaza Clara Campoamor,169950,2
Piso,Paseo Maritimo,160000,4
Ático,Ibiza,214000,3
Chalet,San Francisco Javier,166027,3
Piso,San Ildefonso,166027,3
Piso,barrio Gran Capitán,259417,3
Piso,Calle Santiago 71,154900,3
Piso,Santa Fe,69900,2
Chalet,Quéntar,69000,2
Chalet,San Francisco - El Chorrillo,399900,3
Chalet,Velilla - Velilla Taramay,285000,3
Piso,francisco de orellana,109000,2
Chalet,Salar,49900,4
Chalet,Calle Cuervo,260000,4
Piso,Calle Ángel Ganivet 6,498000,3
Piso,arzobispo montero,76000,1
Chalet,Calle Alcazaba,190000,3
Piso,Calle Nuestra Señora de la Salud,227000,3
Casa Rural,San José,40000,3
Duplex,ALJIBE VIEJO,299000,4
Chalet,Calle del Abedul,750000,6
Piso,Camino de Ronda 129,442500,3
Piso,Avenida de Cadiz,120000,3
Piso,Camino de Ronda 129,442500,3
Ático,Calle Real,200000,3
Piso,Calle Palencia,179900,3
Ático,Ronda Lindaraja,99000,2
Piso,Calle Doctor Muñoz Fernández,321900,5
Piso,Camino de Ronda,442500,3
Piso,Calle San Pedro Mártir 38,265000,2
Chalet,romero de torres,224900,4
Piso,Calle Guadalete,95000,3
Piso,Espronceda,103000,3
Chalet,Chimborazo,330000,3
Piso,Avenida de la consticucion,200000,3
Piso,Carretera de malaga,163000,3
Chalet,Albolote,219900,3
Piso,de huertas,129950,1
Casa Rural,Callejón Reloj,290000,5
Duplex,morales,115900,3
Piso,Calle del Termino,79000,2
Piso,Avenida de la consticucion,200000,3
Piso,Carretera de malaga,163000,3
Casa Rural,Callejón del tío gregorio 4,45000,4
Chalet,Chimborazo,330000,3
Chalet,boj,320000,4
Piso,Maestro Jose Merino,98500,2
Piso,de huertas,129950,1
Chalet,Valderrubio,129900,4
Chalet,de azorin,154900,3
Chalet,san juan de los reyes,289000,2
Chalet,Calle Santo Cristo 16,260000,4
Piso,Maracena,99900,3
Casa Rural,Moraleda de Zafayona,87500,1
Piso,Acera canasteros 12,144900,1
Chalet,malaga,147000,2
Chalet,Calle Terrerón,99750,4
Piso,Avenida de barcelona,349000,3
Piso,Camino de ronda,149000,3
Chalet,Calle alcazaba 7,190000,3
Piso,isla cabrera,119900,2
Piso,Maracena,74900,1
Piso,Camino de ronda 191,149000,3
Piso,Maracena,84900,2
Piso,PROFESOR GARZON PAREJA s/n,239000,3
Piso,aconcagua 6,298000,3
Piso,Calle Mozárabe,273300,3
Piso,Calle Santiago,154900,3
Casa Rural,Fuente Vaqueros,99900,4
Chalet,Fuente Vaqueros,74900,2
Piso,Calle Torres Molina 2,149000,3
Piso,Fuente Vaqueros,39900,2
Chalet,Castillo 29,124900,3
Piso,Calle Maestro Lecuona 6,182000,4
Piso,Barrio de los Periodistas,135000,4
Piso,Arandas s/n,235000,4
Piso,Lachar,99900,2
Piso,Calle Acera de Canasteros,144900,1
Piso,Calle Profesor Manuel Garzón Pareja,239000,3
Piso,Lachar,99800,2
Chalet,Calle Mulhacen,126000,3
Piso,Calle Espetos,170000,3
Chalet,Calle Paris,390000,4
Piso,Lachar,99900,2
Casa Rural,Moraleda de Zafayona,59900,3
Piso,Calle Maestro Noguerol,145000,3
Chalet,Calle NARANJO,265000,4
Piso,Calle Pintor Hermenegildo Lanz,150000,3
Chalet,Calle Gaviota,235000,5
Chalet,Calle Virgen del Rosario,199500,4
Piso,PROFESOR GARZON PAREJA,239000,3
Casa Rural,Calle de San Francisco,34000,5
Piso,Vía,69500,2
Casa Rural,Calle Abadía,110000,2
Piso,Calle Acera de Canasteros,144900,1
Casa Rural,Chauchina,68000,2
Chalet,Calle Almendros,130000,5
Piso,Calle Gran Vía de Colón,139000,3
Chalet,Calle Atalaya,259500,3
Chalet,Calle Lavanda,360000,4
Piso,Calle Aconcagua,298000,3
Chalet,Calle Manuel Cano,169000,3
Piso,Camino de Ronda,442500,3
Chalet,Chimborazo,339500,4
Chalet,Calle Pintor Murillo,174900,3
Piso,Camino de Ronda,442500,3
Ático,Calle Enriqueta Lozano 14,240000,3
Piso,Calle angel ganivet,498000,3
Chalet,torre de las infantas,258000,3
Chalet,Albolote,86000,3
Chalet,Cerro de las pipas,336000,4
Chalet,Santa Fe,39900,6
Casa Rural,Albolote,129900,2
Piso,Maracena,79900,3
Piso,Fuente Vaqueros,34900,3
Chalet,Santa Fe,64900,4
Chalet,Belicena,154900,4
Piso,Albolote,139900,3
Piso,Calle Ribera del Violón,179900,3
Chalet,Santa Fe,64900,4
Chalet,Lachar,35000,3
Chalet,Belicena,154900,4
Piso,Albolote,83900,3
Chalet,Santa Fe,94900,4
Chalet,Santa Fe,66000,10
Chalet,Chauchina,99900,5
Chalet,Maracena,259900,4
Chalet,Belicena,189000,3
Piso,Albolote,86000,2
Piso,Calle Gran Vía de Colón 21,550000,4
Chalet,Albolote,189900,3
Chalet,Lachar,35000,3
Casa Rural,Albolote,129900,2
Chalet,Albolote,299900,3
Chalet,Lachar,66900,5
Piso,Vegas del Genil,104900,3
Piso,Albolote,139900,3
Chalet,Fuente Vaqueros,199900,3
Chalet,Albolote,244900,4
Chalet,CALVARIO s/n,127000,3
Chalet,Atarfe,139900,3
Chalet,Fuente Vaqueros,109900,4
Chalet,Albolote,114900,3
Chalet,Calle Castillo,185000,4
Chalet,Fuente Vaqueros,56900,3
Piso,san miguel,89000,2
Piso,Albolote,144900,4
Chalet,Cijuela,39900,5
Chalet,Calle Francisco Tomás y Valiente,299000,4
Duplex,Maracena,149900,3
Chalet,Calle Conde de las Infantas,335000,7
Piso,Velilla - Velilla Taramay,174900,3
Chalet,Fuente Vaqueros,84900,3
Chalet,Albolote,254900,4
Chalet,Calicasas,125900,3
Chalet,Vegas del Genil,131000,3
Duplex,Atarfe,99900,3
Piso,garcia lorca,129900,2
Piso,Enrique Morales,98500,1
Duplex,Atarfe,99900,3
Chalet,Albolote,114900,3
Chalet,Vegas del Genil,131000,3
Chalet,Purchil,65500,5
Chalet,Fuente Vaqueros,109900,4
Duplex,Maracena,149900,3
Chalet,Calle Conde de las Infantas,335000,7
Piso,Calle Viña,98000,3
Piso,Chauchina,89900,3
Piso,Atarfe,104900,3
Piso,Guadix,149500,3
Casa Rural,Santa Fe,189900,3
Chalet,Chauchina,134900,3
Piso,Plaza Virgen de la Luz,149000,2
Piso,Santa Fe,71900,3
Ático,Maracena,139900,2
Chalet,Lachar,129900,5
Piso,EMPERATRIZ EUGENIA,285000,4
Chalet,Calicasas,125900,3
Chalet,azorin,154900,3
Piso,san miguel,89000,2
Chalet,Chauchina,138000,3
