"provincia","tipo/lugar","link","precio","caracteristicas","info","otros"
"Navarra","Piso en avenida de Sancho El Fuerte, 49, Iturrama, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/98698336/","376,900 €","3 hab. 117 m² exterior con ascensor","PRECIOSO Y LUMINOSO  piso en lo mejor de Iturrama. Tres hab. dos baños, garaje, trastero, terraza, vistas. Cocina independiente con lavadero y comedor. Buen estado y con muchas posibilidades de reform",""
"Navarra","Piso en calle de la Estafeta, 60, Casco Antiguo, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101952731/","320,000 €","1 hab. 63 m² Planta 3ª exterior con ascensor","Vivienda en venta a estrenar ubicada en Calle Estafeta 60-62, en el Casco Antiguo de Pamplona y situada en pleno recorrido del encierro de San Fermín. Prácticamente ya terminada la obra, puedes contac",""
"Navarra","Piso en calle Marqués de Rozalejo, 1º Ensanche, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/100954820/","545,000 €","2 hab. 128 m² Planta 2ª exterior con ascensor","Se vende vivienda maravillosa, totalmente reformada, en Edificio emblemático, con una restauración única  ¡ Centro de Pamplona frente al Baluarte.  .  .",""
"Navarra","Piso en travesía de la Cendea de Iza, 5, Chantrea, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101828131/","164,000 €","4 hab. 87 m² Planta 2ª exterior con ascensor","¿Quieres vivir en la Txantrea? en el barrio se vive tan bien ¡que el que lo prueba no quiere vivir en otro sitio! Este estupendo piso que está junto a la avda Villava ( Y sus Villavesas) frente a Anso",""
"Navarra","Piso en Amaya, 2º Ensanche, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101396122/","395,000 €","4 hab. 131 m² Planta 5ª exterior con ascensor","A&P inmobiliaria vende vivienda en Pamplona, calle Amaya, zona de la parroquia de Cristo Rey. La vivienda tiene +/- 120 m² útiles y tiene una distribución de salón doble con salida a balcón, tres ampl",""
"Navarra","Piso en 2º Ensanche, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101954852/","470,000 €","3 hab. 167 m² Planta 5ª exterior con ascensor","EN VENTA EXTRAORDINARIO PISO EN YANGUAS Y MIRANDA VISTAS A LA CIUDADELA. PARQUE VUELTA DEL CASTILLO Y AUTOBUSES. Consta de: Amplio Holl entrada, Cocina completa con salida a un Balcon. Salon y Sala de",""
"Navarra","Piso en calle Paulino Caballero, 50, 2º Ensanche, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101097203/","515,000 €","5 hab. 215 m² Planta 2ª con ascensor","Cuando piensas en la vivienda de tus sueños, buscas una ubicación céntrica y a un paso de todos los servicios, un piso enorme con mucho espacio, 5 dormitorios, 3 baños, que esté reformada etc. Si adem",""
"Navarra","Ático en avenida Pamplona, Barañain","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101261990/","245,000 €","1 hab. 64 m² Planta 7ª exterior con ascensor","¿TE GUSTA? ¡PUES LLAMA YA! , QUE TE LO QUITAN Bonito y acogedor Ático en Barañain, construido en 2002 sobre Avenida Pamplona, orientado al sur, con vistas espectaculares al monte, terraza de 21m² para",""
"Navarra","Piso en calle de San Esteban, Barañain","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/101549312/","158,500 €","3 hab. 78 m² Planta 14ª exterior con ascensor","Si busca un piso con muchísima luz y sol, última planta y vistas extraordinarias, ¡esta es su vivienda! Piso en Barañain de 78.78m² de superficie útil, hall, salón y tres dormitorios orientados al sur",""
"Navarra","Piso en calle Pedro Bidagor, Barañain","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/100700840/","236,000 €","4 hab. 110 m² Planta 11ª exterior con ascensor","Altura, luz, extraordinarias vistas y ¡ reformada! Estupenda vivienda en Barañain, junto a Avenida Pamplona, rodeada de Colegios, todo tipo de comercios, cerca del Centro de Salud, paradas de autobuse",""
"Navarra","Piso en calle de Tafalla, 32, 2º Ensanche, Pamplona/Iruña","https://www.idealista.com/venta-viviendas/navarra/pagina-2.htm/inmueble/99872833/","279,000 €","4 hab. 110 m² Planta 3ª exterior con ascensor","¿Quieres vivir en el Segundo Ensanche?   ¿quieres 4 habitaciones amplias? ¿no quieres pasillos interminables y lúgubres? ¿no quieres patios pequeños y oscuros? Tengo tu piso. De planta cuadrada, de gr",""
