Provincia,Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
Asturias,101395346,"Piso en Calle Francisco Bances Candamo, 25",Piso,"¿Estas buscando un piso en Oviedo? Ésta es tú oportunidad!  En Remax Vetusta acabamos de publicar este fabuloso piso con 4 dormitorios, 3 baños, gran salón con chimenea, cocina, 2 plazas de garaje y trastero. Una vivienda llena de encanto y mucha luz con unas preciosas vistas totalmente despejadas y una orientación que facilita la entrada de sol todo el día. Desde la amplia entrada tenemos a la derecha el salón con una preciosa chimenea y con la posibilidad de decorarlo con distintos ambientes, dada su forma y tamaño.  Le rodean varias ventanas con orientación oeste y sur, con vistas al parque, está comunicado con la cocina que cuenta con muebles altos y bajos que nos permiten gran capacidad de almacenaje a lo que ayudan también dos amplias despensas en la zona del pasillo. Uno de los dormitorios, el principal, con baño en suite, bañera de hidromasaje y paredes y suelos de mármol travertino. Otros tres cuartos y dos baños completos, uno con bañera y otro con plato ducha, completan todas las estancias de este piso con una distribución muy bien pensada, separando la zona de día de la zona de noche. Todos los acabados, suelos de parqué, mármol y cerámicos, ventanas climalit y las puertas de madera de guinea conforman esta propiedad con ese toque de elegancia y confort que la hace tan especial. Dispone de dos plazas de garaje, en la primera planta del edificio, a las que se accede directamente en ascensor y trastero de algo menos de 3 m2 en la misma planta. Es un piso que enamora a todos los que lo visitan, llámame y podréis comprobarlo.",984260594,"Calle Francisco Bances Candamo, 25",335000,4
Asturias,101727309,"Piso en Calle Palacio Valdés, 7",Piso,"PARA REFORMAR, ATENCIÓN INVERSORES. La calle Palacio Valdés, además de peatonal, es una de las más céntricas de la ciudad, repleta de tiendas de todo tipo y a un paso del emblemático Teatro Campoamor. En este entorno, REMAX VETUSTA le presenta este maravilloso piso de 118m2, que consta de 5 habitaciones, 2 baños (uno de ellos en la habitación principal), salón, cocina, despensa y trastero, que con la reforma adecuada se convertirá en el hogar de tus sueños. La vivienda tiene dos entradas, la entrada principal da paso a un amplio vestíbulo desde el que se accede al salón y al pasillo que da paso al resto de dependencias. La segunda entrada, a través de la cocina, da acceso al cuarto de servicio y baño (actualmente convertido en despensa). Su amplio salón con vistas a la calle Palacio Valdés, al igual que su habitación principal, que dispone de una pequeña terraza desde la que poder disfrutar del ambiente de la zona. Esta vivienda, con amplios huecos, es la oportunidad perfecta para diseñar a tu medida el hogar de tus sueños, aunque por su ubicación, también podría ser una fantástica clínica, despacho de abogados, notaría.. . Llámanos y no dejes escapar esta oportunidad!",984260594,"Calle Palacio Valdés, 7",199995,5
Asturias,101227935,"Piso en Calle Fernando Alonso Díaz, 32",Piso,"REMAX VETUSTA presenta en exclusiva este piso A ESTRENAR de 75 m², en la zona del Campillín (Oviedo), con PLAZA DE GARAJE y TRASTERO, incluidos en el precio, en el mismo edificio. En un edificio construido en el 2009, la vivienda es exterior (a excepción de la cocina y una habitación que da a un patio de luces), lo que hace que sea muy luminosa a pesar de ser una primera planta. Se encuentra ubicado en la calle Fernando Alonso, 32.   El inmueble consta de: -Salón amplio y luminoso desde al que se accede a una fantástica terraza. -2 TERRAZAS una de ellas pensada como tendedero. -La cocina completamente amueblada (sin electrodomésticos). -Dos habitaciones con armarios empotrados, uno de ellas en suite. -Dos baños (uno con ducha y otro con bañera) -Trastero (amplio y con posibilidad de poner mueble de almacenaje o estantería). -Plaza de garaje (para coche grande/furgoneta o coche y moto). En cada estancia: ventanas de PVC oscilobatientes y con doble acristalamiento. Radiadores individuales (que se alimentan de gas ciudad). Suelos de parquet en salón, pasillo y habitaciones, y de baldosa en la cocina y en el baño. Óptimas calidades en acabados. En cuanto a la ubicación geográfica, el piso está situado a cinco minutos a pie del centro de Oviedo. Cuenta con todos los servicios indispensables a un paso: centro de salud y estación de autobuses, comercios, tiendas, farmacia, parques, restaurantes, bancos, colegios e institutos. ¡ No pierdas la oportunidad de visitarlo!",984260594,"Calle Fernando Alonso Díaz, 32",219999,2
Asturias,99003940,"Piso en Avenida Argentina, 13",Piso,"Piso para entrar a vivir de 69 m² (según catastro) en 4 Caminos (Avda. de la Argentina), La Calzada, a menos de 3 minutos del enlace con la autopista Y, que comunica la urbe con Avilés y Oviedo. Se trata de una vivienda totalmente exterior, muy soleada y cálida, ubicada en una 8ª (y última) planta. Los ventanales de todas sus estancias ofrecen espectaculares vistas de la ciudad, así como del mar (Poniente) y del Picu San Martín, con orientaciones E (Cocina al Picu y al mar), N (salón y dos habitaciones, vistas sobre ciudad y al Cantábrico) y O (habitación matrimonial, con dos espectaculares ventanales al mar y la urbe). Cuenta con ascensor y un útil trastero en el sótano. Comunidad de 50 € que incluye el agua.    Accedemos al pasillo, el cual distribuye a todas las estancias. A la derecha del mismo:    - El salón, con enorme ventanal de 4 hojas, de suelo a techo, que otorga muchísima luminosidad a la estancia. Chaise longe con uso, mueble de TV con dos vitrinas de cristal y mesa de centro.    - A su lado, doblando a la derecha, el baño, completo, con bañera, lavabo con mueble y espejo, WC, bidé y lavadora Otsein.    - En el frontal, la cocina, totalmente equipada (electrodomésticos funcionando pero con uso) con vitrocerámica Balay, horno Superser, nevera BlueSky y caldera para el gas ciudad de Saunier Duvall, con la revisión al día. Cuenta además con mesa y dos sillas.    De vuelta a la entrada, a la izquierda, encontramos los 3 dormitorios:    - Los dos primeros, de buen tamaño, decorados para niños, con camas (una con triple cajonera debajo y espacio para un segundo colchón y la otra con armario-puente), armarios y cómoda.    - El tercero es la habitación principal o matrimonial, que cuenta con cama de 1,35 m, mesitas, escritorio y armario empotrado con espejos, además de los dos citados ventanales triples, que nos dan muchísima luz y unas vistas fantásticas y únicas.    En cada estancia: ventanas de PVC climalit oscilobatientes con doble acristalamiento (cierre con bloqueo de seguridad en las infantiles) y radiadores individuales en todas los huecos salvo cocina e incluido pasillo (Gas ciudad). Termostato inalámbrico para manejar la calefacción desde cualquier estancia. Suelos de tarima salvo cocina y baño. Aislamiento de cámaras de aire. Puertas en madera en buen estado. El piso quedaría tal y como está. Los muebles son antiguos pero son utilizables.    Ubicada en 4 Caminos, en la Avda. de la Argentina, uno de los lugares más animados del barrio, rodeado de zonas verdes, parques y lugares de ocio y entretenimiento, así como de todo tipo de servicios básicos y necesarios en el día a día. Cerca del Parque del Lauredal, uno de los mayores pulmones verdes de la ciudad, y a unos 300 metros de la Playa de El Arbeyal. Además, tenemos unos alrededores repletos de jardines y otros parques, así como de multitud de lugares de ocio y entretenimiento (Biblioteca Municipal de el Ateneo, ludotecas, Yelmo Cineplex con sus multicines y restaurantes y cafeterías…), convirtiéndolo en un lugar ideal para familias. Cuenta, por otro lado, con el Centro Comercial Carrefour y un Mercadona en distancias inferiores a los 400 m, así como con múltiples oficinas bancarias. Además, ambulatorio y farmacias. La zona también destaca por sus restaurantes, sidrerías y cafeterías.",984260594,"Avenida Argentina, 13",118000,3
Asturias,101957888,"Piso en Calle Manuel Fernández Avello, 17",Piso,"Ponemos a la venta en exclusiva este precioso apartamento de 70 m2, en la Calle Manuel Fernández Avello, zona de Pumarín, muy cerca del nuevo Hospital, HUCA. Este estupendo piso ubicado en una tranquila urbanización, consta de PLAZA DE GARAJE y TRASTERO a los que se accede desde el ascensor del mismo portal. El garaje se vende a parte por 15.000 € Situado en una 1º planta, libre de barreras arquitectónicas, se distribuye en un hall de entrada con amplio armario empotrado, baño completo, habitación doble con cuarto de almacenaje, salón comedor grande desde el que se accede a una monísima terraza donde poder tomar desayunos y cenas al sol y cocina independiente amueblada. Los suelos son de gres y tarima flotante, la calefacción es individual de gas natural y las ventanas de PVC con doble acristalamiento. La puerta es blindada y cuenta con vídeo-portero. Tiene una cuota comunitaria muy económica 59€. A pocos pasos de la estación de autobuses, y con unas magníficos enlaces de carretera, con la autovía y la autopista muy cerca. Colegios, institutos, academias, farmacias, ambulatorios, Nuevo HUCA, supermercados, gimnasios, restaurantes, tiendas locales. todo lo necesario para cubrir las necesidades básicas. No dejes escapar esta vivienda que tanto como primera residencia, como para inversión, cumple con todos los requisitos. Ponte en contacto con nosotros, estaremos encantados de asesorarte!",984260594,"Calle Manuel Fernández Avello, 17",84990,1
Asturias,100794094,"Piso en Calle Jose Anton Magarzo, 130",Piso,"¿Quieres comenzar una nueva etapa en tu vida? Si buscas un piso acogedor, buenas calidades ya contrastadas(construcción de 2010), con una habitación para los peques, otra tipo suite para vosotros (con baño completo) y la comodidad de tener aparcamiento, trastero, y saber que es una inversión de futuro que no se deprecie, no busques mas! Estupendo piso en Nuevo Roces, semi-nuevo. 2 habitaciones, garaje y trastero. Con una gran luminosidad desde primera hora de la mañana, piso cálido y acogedor. En la entrada tenemos un recibidor/distribuidor que nos da paso a las estancias ahorrando largos pasillos y aprovechando cada metro de vivienda. El salón amplio, con espacio para mesa de comedor y las comodidades que siempre le pedimos a un salón (sofá amplio y mueble para TV grande) es luminoso con un ventanal de tres hojas, el salón tiene unos ocultos elegantes lo que da una sensación de calidad y calidez a la estancia.  La cocina totalmente equipada con mueble amplio, tiene lavavajillas y lavadora y una encimera tipo silestone. Tiene la amplitud suficiente para poder hacer vida en ella, y no tener que ir al salón comedor para comidas de 2-3 personas. El microondas viene encastrado en el mueble lo que facilita su uso.  La habitación principal tipo suite, tiene baño completo, ideal para tener privacidad y total comodidad. Baño con bañera ideal para relajarse. Los baños cuentan con calienta toallas. Esta habitación tiene un armario hecho a medida en esquina.  La segunda habitación tiene un gran armario hecho a medida que ocupa el largo de la habitación, ideal para vestidor o para habitación de uno o dos niños (litera).  El baño principal de la casa, tiene mampara de ducha. En la parte de abajo del edificio, tenemos una zona diáfana habilitada como gimnasio. Una amplia plaza de garaje, y trastero están incluidos en el precio. El piso está a 80 metros del Alimerka, Leroy Merlín, a un minuto de la salida a la autopista. Paradas de autobús, muy bien comunicado. No lo pienses, y ven a conocer este piso que seguro te va a encantar. Llámanos.",984260594,"Calle Jose Anton Magarzo, 130",139900,2
Asturias,101462225,"Piso en Calle Daniel Palacio Fernández, 22",Piso,"¡ATENCIÓN! PISO CONSTRUIDO EN 2003 AUNQUE EN 2018 SE REFORMARON LA COCINA, LOS BAÑOS Y SE AÑADIERON ESTUPENDOS ARMARIOS QUE MULTIPLICAN LA CAPACIDAD DE ALMACENAMIENTO DEL INMUEBLE. ¿Familia con hijos que quiere vivir en Gijón y tener TODO cerca? ¡ESTA ES LA PROPIEDAD QUE ESTÁS BUSCANDO! Gijón está de moda. Me explico... Desde pequeño, siempre me han sonado más algunas ciudades que otras y esto ha ido cambiando a lo largo del tiempo, por diferentes razones (aciertos en la estrategia turística, capacidad hotelera, eventos, rehabilitación de monumentos...) Actualmente esto se puede decir de Gijón. Algunos buenos ejemplos que han ayudado a tener esa percepción, pueden ser la Universidad Laboral, el paseo de la Playa de San Lorenzo, el Barrio de Cimadevilla o el Jardín Botánico Atlántico. Pero es que cuando hablamos de los numerosos y variopintos eventos que tiene la ciudad repartidos a lo largo de todo el año, viviendo aquí, se tiene la sensación de estarse perdiendo algo en cada momento (Festival de la Sidra Natural, Semana Negra, Festival de Cine, L.E.V. Festival, Festival Metrópoli...) Y es que Viesques ya no es que sea uno de los mejores barrios de Gijón, es también uno de los más demandados de Asturias. ¿Quieres saber porqué? Se trata de una ZONA RESIDENCIAL, TRANQUILA, AMPLIA, CON GRANDES ZONAS VERDES Y EXCELENTEMENTE COMUNICADA y es que en 25 minutos (2,1km) se llega a la preciosa Playa de San Lorenzo caminando y también al centro de la ciudad donde encontrar el Paseo de Begoña con su flamante Teatro Jovellanos, la Plaza del Parchís, el Barrio de Cimadevilla o la Plaza Mayor. El Parque Fluvial, la cercanía de la Universidad, el estadio de fútbol de El Molinón o el Real Grupo de Cultura Covadonga, le añaden mucho valor al barrio para poder pasear con tus hijos, sacar al perro, hacer deporte o ver un partido de tu equipo favorito. Si ponemos el foco en las comunicaciones, MUY CERCA de la propiedad se disponen varias paradas de autobús de diferentes líneas que comunican con diferentes puntos de la ciudad. Además, el acceso a la Autopista del Cantábrico (A-8) no puede estar más a mano y con ello se puede viajar tanto al este como al oeste de una manera cómoda y rápida. Lo mismo sucede si tomamos la Autovía de la Plata (A-66), llegaremos a Oviedo en un santiamén o a Mieres y con ello hacia la Meseta si tomamos la Autovía Minera (AS-I) También MUY CERCA de la propiedad y sin salir del barrio, tenemos supermercados, tiendas de barrio, farmacias, bares, restaurantes, colegios, institutos... La vivienda se encuentra en una urbanización privada que cuenta con zona verde y parque de juegos infantiles. Además junto al portal también se dispone un cuarto para guardar las bicicletas de los propietarios. El acceso al piso no tiene barreras arquitectónicas y se dispone un ascensor moderno. Ya dentro de la vivienda, tenemos la cocina con puerta corredera para ganar espacio. A mano izquierda tenemos un gran armario que añade capacidad de almacenaje y que se puede utilizar como despensa. Seguimos y junto a la cocina tenemos un ESPACIOSO y SÚPER LUMINOSO salón con ventanas tanto en la fachada norte como en la sur. Avanzamos para tener la primera habitación de la propiedad. Si seguimos, a mano izquierda se dispone el baño principal y más adelante las otras dos habitaciones, siendo la última la más amplia además de tener baño en suite. Todas las habitaciones tienen armarios empotrados. Las ventanas son de doble cristal y oscilobatientes. Tiene servicios centrales con contadores individuales de agua caliente y calefacción de gas ciudad (cuota comunidad 97€ + consumos) Con la propiedad, también se incluye una AMPLIA Y DE FÁCIL ACCESO PLAZA DE GARAJE, así como un ENORME TRASTERO de 12m2 en el bajocubierta. ¿QUÉ MÁS ARGUMENTOS NECESITAS PARA SENTIR INTERÉS POR ESTA EXCELENTE PROPIEDAD, VENIR A VERLA Y RESERVARLA?",984260594,"Calle Daniel Palacio Fernández, 22",288000,3
Asturias,101965406,"Piso en Calle Tenderina, 48",Piso,"Remax Vetusta les presenta este luminoso piso ubicado en la calle Tenderina Alta 48, en la sexta planta de este edificio en la que hay tan solo 2 vecinos por planta, por lo que tendrás plena tranquilidad. A mano izquierda nada más entrar nos encontramos con él amplio salón, con infinidad de posibilidades, ya que cuenta con una pequeña terraza acristalada. Tras el recibidor nos encontramos con la habitación principal, seguida de una habitación pequeña, que como podéis ver en el render, se puede hacer un perfecto despacho. Al final de este pasillo nos encontramos con la tercera habitacion amplia, frente al armario empotrado que nos encontramos en el pasillo. Por último, tenemos los dos baños, un de ellos completo con baño de ducha y cocina independiente. Este piso se encuentra a 10 minutos del centro de Oviedo, cuenta con fácil acceso, debido a su cercanía, al centro comercial de los Prados y el HUCA. No dudes en ponerte en contacto con nosotros para realizar una visita!",984260594,"Calle Tenderina, 48",99000,3
Asturias,101899607,"Piso en Calle Santa Eulalia de Mérida, 8",Piso,"Remax Vetusta pone a la venta este fabuloso piso de tres dormitorios, cocina, salón y baño. Un fantástico piso de 76m2 construidos (según catastro) y con una distribución que no desaprovecha ningún hueco. Desde la entrada tenemos frente a nosotros el salón y a la derecha la cocina con una zona para lavadora y productos de limpieza. Desde cualquiera de las dos estancias pasamos a los tres dormitorios y el baño, el pequeño pasillo en L que los une, tiene un armario empotrado en una de sus paredes. Las habitaciones son amplias y al igual que el resto de la casa muy luminosas, es una sexta planta con orientación E/O que facilita la entrada de sol todo el día. El baño amplio, con ducha wc, bidé y lavabo con mueble, tiene ventana que ayuda a evitar las condensaciones. Las ventanas son de aluminio con doble cristal y la portería de madera clara, la puerta de la entrada es de seguridad, suelos de parque en dormitorios y salón y cerámicos en cocina y baños. La cocina esta amueblada y equipada con campana, vitro, horno, nevera y muebles altos y bajos que nos proporcionan gran capacidad para almacenaje. Es una oportunidad que no debes dejar escapar! Llámanos y podrás visitarlo, te va a encantar.",984260594,"Calle Santa Eulalia de Mérida, 8",120000,3
Asturias,101827381,"Piso en Calle Daniel Moyano, 8",Piso,"Desde Remax Vetusta nos complace en presentar este espectacular piso. Ubicado en Calle Daniel Moyano 8, siendo un bajo su altura es privilegiada ya que tiende mas a ser un primero ( totalmente comprobable desde su exterior e interior). Este luminoso piso cuenta con dos amplias habitaciones, una de ellas cuenta con armario empotrado, dos cuartos de baño completos. También cuenta con un amplio salón muy luminoso y una estupenda cocina equipada, amplia y luminosa. Este hogar es ideal y te brinda todo lo que necesitabas para vivir cómodamente. No podía dejar de destacar la gran oportunidad que sería ya que es un piso en inmejorables condiciones generales. Si lo que estás buscando es un piso amplio, acogedor y con excelente ubicación, no lo pienses mas y contáctanos para coordinar una visita.",984260594,"Calle Daniel Moyano, 8",109000,2
Asturias,100947538,"Piso en Calle José María Marcilla, 2",Piso,"RE/MAX Vetusta presenta esta preciosa vivienda, en inmejorables condiciones lista para entrar a vivir. Localizada en uno de los barrios más demandados de la ciudad de Oviedo, Montecerrao.  El barrio es tranquilo y familiar rodeado de zonas verdes y muy cercano al Parque Tuero Bertrand. Sita en una urbanización privada con pista de tenis y zonas verdes. Parada de autobús, centro deportivo con piscina climatizada y temporada de verano, universidades y escuela oficial de idiomas a dos minutos caminando.  Supermercado, centro médico, farmacia y principales servicios a 800 metros. Esta magnífica propiedad de 89 metros2, y 72 metros útiles de vivienda consta de dos habitaciones, dos baños completos, salón, cocina completamente equipada y lo mejor de todo una terraza espectacular que tiene acceso desde el salón y la cocina con orientación Sur para su uso y disfrute en cualquier momento del día. Plaza de garaje amplia y trastero incluido en el precio. El Año de Construcción del edificio es 2008. ¿Quieres saber más? No pierdas esta oportunidad, llámanos y te informamos de todo.",984260594,"Calle José María Marcilla, 2",199900,2
Asturias,101645527,Casa independiente,Chalet,"Si buscas un unifamiliar seminuevo y con un diseño funcional que te haga cómodo el día a día, no dudes en visitar este inmueble.  Totalmente independiente y situado en una magnifica finca de 2.030 metros. Mires a donde mires te sorprenderán sus espectaculares vistas, tanto a Gijón como a la naturaleza que la rodea. La vivienda de 197 metros está dividida en dos plantas bien diferenciadas y a ambas se accede directamente a ras de suelo jugando con los desniveles del terreno.  La planta baja es un amplio y diáfano garaje que hará las delicias de cualquier propietario por su gran capacidad.  En esta planta hay además un gran baño completo, que dispone de ducha y zona de lavadero para la colada. En la primera planta se encuentra la vivienda, se accede directamente al salón tanto por la escalera del garaje como por la puerta principal. El salón hace las veces de distribuidor para el resto de las estancias y cuenta con una pequeña chimenea cerrada ideal para calentar la vivienda y dar un toque hogareño a los días de invierno. Dispone de una moderna y práctica cocina de diseño con mucho encanto y office.  Cuenta además con tres dormitorios y un estupendo baño, con bañera y ducha independiente.  Desde el salón se sale directamente al porche exterior donde poder disfrutar de comidas al aire libre y de la tranquilidad del entorno que rodea a la vivienda.  En esta parte de la finca se encuentra una gran piscina de superficie. La casa en excelente estado de conservación destaca también por: -Su ubicación a 10 minutos de Gijón por carretera. -Su estado, lista para entrar a vivir. -Su sistema de calefacción por geotermia -Sistema de deshumidificación. -Dispone de fibra óptica. -Así como de alcantarillado. No dejara de sorprenderte si la visitas, lista para convertirse en tu nuevo hogar!",984260638,barrio La Pedrera - Leorio - Huerces - Ruedes,299900,3
Asturias,101676789,"Piso en Calle Muñoz Degraín, 14",Piso,"Piso en venta en zona Auditorio, Oviedo (Asturias). Oportunidad. Estupendo piso de 94 m2 en el semicentro de Oviedo. ¿Te gustaría vivir en una de las mejores zonas de Oviedo, en un espacioso piso, al lado del Auditorio Príncipe Felipe de Oviedo- Palacio de Congresos, a un paso del centro histórico de la ciudad y a su vez próximo a la Ronda Sur y Barrio de San Lázaro? Se encuentra ubicado a escasos metros del Auditorio Príncipe Felipe de Oviedo, próximo a la zona residencial del semicentro de la ciudad, así como de las zonas mas turísticas de la capital del Principado y en las proximidades se ubica una gran zona verde, y variedad de restaurantes, comercios, bancos, etc. El piso es una segunda planta. Exterior, con orientación Sur. Todas las estancias, dan a un gran patio peatonal, por lo que es muy tranquilo y sin ningún ruido del exterior, y especialmente luminoso por su orientación. En un edificio construido en 1984, sin barreras arquitectónicas, con servicios centrales, ascensor y zonas ajardinadas.  En un edificio con el portal recién reformado, con servicio de portería. Tiene una superficie construida de 94 m² distribuidos en hall de entrada, salón comedor, balcón, cocina, dos habitaciones y baño completo con plato de ducha. La distribución de esta vivienda es la siguiente: 2 amplias habitaciones (una de ellas con armario empotrado tipo vestidor en madera maciza hecho a medida, y 1 baño en suite con bañera), salon independiente, otro cuarto de baño con plato de ducha y cocina con una amplia terraza cerrada. Las habitaciones y salón, tienen suelos de parquet. El edificio posee calefacción central, portero, patio de juegos y ascensor. ¡Consúltenos! Disfruta de vivir en el corazón de Oviedo. Llámanos sin compromiso, RE/MAX VETUSTA "".""",984260594,"Calle Muñoz Degraín, 14",169900,2
Asturias,102313435,Casa independiente en Caserio la Barraca,Chalet,"¡ ATRÉVETE A HACER REALIDAD LO QUE OTROS SOLO SE ATREVEN A SOÑAR! A escasos minutos del centro de Oviedo. En una de las zonas más cotizadas y tranquilas de la ciudad, está el hogar para tu familia. Con para de autobús en la puerta de la vivienda. Una casa independiente con acabados de calidad de 692m2 con 1738m2 de finca cerrada con unas vistas increibles 360 a todo la capital. La casa unifamiliar está compuesta de cuatro plantas: Planta sotano, planta principal, primera planta y bajo cubierta. Las cuatro comunican interiormente a con una impresionate escalera de madera y ASCENSOR. La planta principal consta de 4piezas y un amplio hall recibidor, distribuidos de la siguiente forma: amplio salón comedor con acceso a la terraza, un dormitorio, increible cocina con isla y despensa tambien con acceso a la terraza y 2cuartos de baño. Primera planta donde se localizan 4 dormitorios 3 de ellos con baño en suite, vestidor y dos terrazas con unas vistas inmejorables. El bajo cubierta esta totalmente diafano y cuanta con baño con plato de ducha El semisótano cuenta con dos portones electricos uno con más altura para coches con más altura, un cuarto de baño completo, bodega, cocina con chimena y sala de caldera  Esta parte de la casa está pensada para reunirse con los amigos y la familia. ¡NO LO PIENSES! Las vistas, y la tranquilidad que aporta vivir en un entorno natural y la comodidad de los servicios de la ciudad a tan solo unos minutos. ¿TE LO VAS A PERDER? Estaremos encantados de ayudarte a encontrar el mejor hogar para tu familia. LLAMANOS, ESTAREMOS ENCANTADOS DE ASESORARTE.",984260594,Caserio la Barraca,749990,6
Asturias,99578086,Piso en Calle Charles Darwin,Piso,"La agencia inmobiliaria Rodriguez, dispone para la venta esta magnifica vivienda en la zona mas solicitada del centro de Oviedo.  Esta situada junto a los juzgados y el precio incluye una plaza de garaje doble con acceso directo desde el ascensor del edificio. La vivienda, exterior, es una tercera planta orientada al mediodía por lo que podemos disfrutar de unas excelentes vistas y sol desde la terraza. La superficie útil es de 150 metros cuadrados distribuidos en un amplio vestíbulo, 4 dormitorios, (uno de ellos tipo suite con vestidor y baño), amplia cocina con despensa, tres cuartos de baños completos y un gran salón con amplios ventanales con acceso a la terraza. La vivienda dispone de numerosos armarios empotrados de gran capacidad. El precio incluye dos plazas de garaje con acceso por ascensor desde la planta de viviendas y un amplio trastero en el bajocubierta. Infórmese personalmente en el teléfono 985216869 y concierte una visita.",984260430,Calle Charles Darwin,530000,4
Asturias,102015355,Piso en Calle Alarcón,Piso,"Ponemos en venta este precioso piso totalmente reformado con altas calidades en el Barrio de La Arena.    Se distribuye en un amplio salón-comedor con cocina americana que da acceso a una coqueta terraza decorada tipo chill out donde desconectar del día a día. Dos amplios dormitorios, el principal con baño en suite. Baño principal. Dispone de tres amplios armarios empotrados. Tanto los muebles como los materiales son de alta gama y le dan un ambiente moderno a la vez que práctico a la vivienda. Tanto las instalaciones eléctricas como de fontanería están renovadas recientemente.  La zona cuenta con todos los servicios de comercio, ocio y transporte en las inmediaciones. Colegios e Institutos, Centro de Salud.  Su proximidad a la Playa de San Lorenzo es sin duda un gran valor añadido.  En el precio no se incluyen los gastos de Notaría, Registro e Impuestos.  No dude en visitar la vivienda de sus sueños.",984260086,Calle Alarcón,220000,2
Asturias,100655051,"Piso en Calle Eleuterio Quintanilla, 32",Piso,"Entrepisos Consulting Inmobiliario te ofrece esta vivienda totalmente reformada, con las mejores calidades A ESTRENAR, en una de las calles mas comerciales del Llano.  Cuenta con 80m distribuidos en salón-cocina comedor de diseño, con todos los los electrodomésticos integrados, dos baños completos con alicatados de PORCELANOSA, un de ellos dentro del dormitorio principal y tres dormitorios. TE GUSTA? COMPRAME!",984260491,"Calle Eleuterio Quintanilla, 32",152000,3
Asturias,102328106,Piso en Calle Valencia,Piso,"HuNo Gestión Inmobiliaria pone a la venta en el Llano PRECIOSO PISO AMUEBLADO PARA ENTRAR A VIVIR"" La vivienda en perfecto estado, dispone de 2 h habitaciones con armarios empotrados, amplia cocina, salón comedor con grandes ventanales, baño y aseo. La calefacción y agua caliente es individual eléctrica, suelos de tarima y ventanas de aluminio con doble cristal con sistema de oscilobatiente. Se encuentra en una urbanización cerrada, en un edificio del año 2006, con ascensor y sin barreras arquitectónicas, segundo de altura, todo exterior muy luminoso y soleado. Su ubicación esta a 15 minutos del centro de la cuidad, con todos los servicios a pie de calle  (Parque Manuel d `Andrés Fernandez, comercios, supermercados, centro de salud, farmacias, colegios, restauración, autobús urbano.. . etc ) Perfecto para entrar a vivir y formar tu hogar, segunda residencia en la ciudad o como rentabilidad para alquiler LLAMANOS Y VEN A VERLO.. . TE ENCANTARA! HuNo Gestión Inmobiliaria.""",984260114,Calle Valencia,119900,2
Asturias,101632297,"Casa independiente en As-375, 6",Chalet,"Casa INDEPENDIENTE con FINCA y  cuadra en LA BARRACA, San Esteban de las Cruces, a menos de 10 minutos de Oviedo. Sin duda se encuentra en una UBICACIÓN PRIVILEGIADA, con conexión directa a red de transporte público, lo que la hace especialmente interesante para aquellos que buscan un lugar cómodo y accesible. En las cercanías se puede encontrar una parada de bus urbano, por lo que esta propiedad resulta ideal para aquellos que buscan un espacio amplio para vivir, en contacto permanente con la naturaleza, y todo ello con la comodidad de tener los servicios que brinda una ciudad sin la necesidad de tener un vehículo propio.    En esta casa independiente contarás con magnificas vistas despejadas, de las que disfrutarás especialmente desde el corredor de la primera planta. Actualmente se distribuye en 2 plantas más desván. En planta baja tenemos, con acceso directo desde la antojana, la zona de estar, y una amplia cocina. En la planta superior nos encontramos con 2 habitaciones, una zona de paso, el baño y su maravilloso corredor, muy soleado. Desde esta planta se accede, por una cómoda escalera, a la zona de desván, con lo que resultaría muy fácil ampliar la casa dándole una altura más.    En la venta se incluye lo que antiguamente eran las cuadras donde vivía el ganado, y a los que hoy se le puede dar el uso que mejor convenga.    Si eres una persona a la que le gusta disfrutar del aire libre, esta casa es la tuya, ya que dispondrás una increíble finca cerrada de más de 800 m² para relajarte y disfrutar de la tranquilidad que te brinda la naturaleza.  En resumen, esta propiedad es una de las mejores opciones para aquellos que buscan una casa independiente con todas las comodidades. Por su amplitud, ubicación estratégica y magnifica finca, es difícil resistirse a esta oferta única. Si quieres conocer mas sobre este inmueble, no dudes en contactarnos. ¡No lo pienses más y agenda ya una visita a esta impresionante propiedad en San Esteban de las Cruces!    En el precio final no están incluidos el Impuesto de Transmisiones Patrimoniales, ni los Gastos de Notaría y Registro.",984260697,"AS-375, 6",110000,2
